UID,ID10,YR,SEX,ETAG,RMK,LINE,PEN,PAD1,SEA,PD,RGRP,ELG,ELGI,ELGC,TBR,ADAM,PAD2,BPEN,PAD3,BRAND,SYNC,BAG,SPRGWT,FALLWT,DISP,MISC,STM,LOT,BRD,DAYDIS,REG,SIRE,BAND,IDX,DAM,CAUSE,TRT,YRREC
80IN04668,1973908964,73,2,V8964,,52,04,,1,2,,,,,,70,,178,,,, 2,144,157,2,,52,,90,0918,,001195,1,,084842,92,,1980
80IN04669,1973908987,73,2,V8987,,55,17,,1,2,,,,,,70,,184,,,, 2,126,130,2,,55,,90,0918,,006095,3,,259442,92,,1980
80IN04670,1973908993,73,2,V8993,,55,17,,1,2,,,,,,70,,183,,,, 3,142,156,2,,55,,90,0918,,006095,1,,320242,92,,1980
80IN04671,1973908995,73,2,V8995,,51,09,,1,,,,,,,70,,,,,,,120,0,3,,51,,90,0616,,001695,9,,583818,93,,1980
80IN04672,1973909001,73,2,V9001,,55,20,,1,2,,,,,,70,,183,,,, 3,139,146,2,,55,,90,0918,,006395,2,,583742,92,,1980
80IN04673,1973909004,73,2,V9004,,51,02,,1,2,,,,,,70,,176,,,, 2,122,133,2,,51,,90,0918,,000995,1,,568418,92,,1980
80IN04674,1973909006,73,2,V9006,,56,28,,1,2,,,,,,70,,651,,54,, 2,161,169,,,56,,90,,,008495,3,,826061,,,1980
80IN04675,1973909017,73,2,V9017,,51,07,,1,2,,,,,,70,,176,,,, 3,110,136,2,,51,,90,0918,,001495,1,,348718,92,,1980
80IN04676,1973909020,73,2,V9020,,51,06,,1,3,,,,,,70,,,,,, 1,180,199,3,,51,,90,0929,,001395,3,,417618,93,,1980
80IN04677,1973909024,73,2,V9024,,52,04,,1,2,,,,,,70,,178,,,, 2,146,154,2,,52,,90,0918,,001195,1,,545742,92,,1980
80IN04678,1973909031,73,2,V9031,,54,10,,1,2,,,,,,70,,180,,,, 3,124,142,2,,54,,90,0918,,004095,2,,569718,92,,1980
80IN04679,1973909033,73,2,V9033,,51,06,,1,3,,,,,,70,,,,,, 2,118,123,3,,51,,90,0929,,001395,1,,900814,93,,1980
80IN04680,1973909048,73,2,V9048,,56,25,,1,2,,,,,,70,,652,,55,, 2,119,145,,,56,,90,,,008195,2,,111862,,,1980
80IN04681,1973909051,73,2,V9051,,52,02,,1,2,,,,,,70,,179,,,, 3,125,151,2,,52,,90,0918,,000995,1,,377542,92,,1980
80IN04682,1973909055,73,2,V9055,,55,22,,1,2,,,,,,70,,182,,,, 2,153,166,2,,55,,90,0918,,006595,1,,346842,92,,1980
80IN04683,1973909059,73,2,V9059,,54,11,,1,2,,,,,,70,,180,,,, 3,132,152,2,,54,,90,0918,,004195,1,,463418,92,,1980
80IN04684,1973909064,73,2,V9064,,53,01,,1,,,,,,,70,,,,,,,0,0,6,,53,,90,0110,,000895,*,,184962,10,,1980
80IN04685,1973909069,73,2,V9069,,55,22,,1,2,,,,,,70,,183,,,, 2,134,148,2,,55,,90,0918,,006595,2,,651842,92,,1980
80IN04686,1973909072,73,2,V9072,,56,24,,1,2,,,,,,70,,671,,56,, 3,138,149,,,56,,90,,,008095,3,,107562,,,1980
80IN04687,1973909081,73,2,V9081,,56,24,,1,2,,,,,,70,,651,,54,, 2,122,141,,,56,,90,,,008095,1,,256862,,,1980
80IN04688,1973909082,73,2,V9082,,53,08,,1,2,,,,,,70,,602,,,, 2,145,149,,,53,,90,,,001595,1,,783861,,,1980
80IN04689,1973909090,73,2,V9090,,52,09,,1,,,,,,,70,,,,,,,0,0,7,,52,,90,0610,,001695,*,,566442,97,,1980
80IN04690,1973909099,73,2,V9099,,55,23,,1,2,,,,,,70,,184,,,, 2,100,111,2,,55,,90,0918,,006695,1,,073842,92,,1980
80IN04691,1973909112,73,2,V9112,,55,17,,1,2,,,,,,70,,184,,,, 2,124,126,2,,55,,90,0918,,006095,1,,440542,92,,1980
80IN04692,1973909114,73,2,V9114,,51,05,,1,,,,,,,70,,,,,,,0,0,7,,51,,90,0610,,001295,*,,837114,97,,1980
80IN04693,1973909118,73,2,V9118,,51,03,,1,2,,,,,,70,,175,,,, 3,141,156,2,,51,,90,0918,,001095,2,,500518,92,,1980
80IN04694,1973909119,73,2,V9119,,51,03,,1,2,,,,,,70,,176,,,, 3,120,139,2,,51,,90,0918,,001095,1,,500518,92,,1980
80IN04695,1973909130,73,2,V9130,,52,07,,1,2,,,,,,70,,178,,,, 4,137,154,2,,52,,90,0918,,001495,1,,069042,92,,1980
80IN04696,1973909134,73,2,V9134,,51,09,,1,2,,,,,,70,,175,,,, 2,132,148,2,,51,,90,0918,,001695,1,,903614,92,,1980
80IN04697,1973909143,73,2,V9143,,55,20,,1,2,,,,,,70,,184,,,, 3,118,146,2,,55,,90,0918,,006395,1,,372142,92,,1980
80IN04698,1973909145,73,2,V9145,,54,11,,1,2,,,,,,70,,181,,,, 3,124,134,2,,54,,90,0918,,004195,1,,365218,92,,1980
80IN04699,1973909153,73,2,V9153,,56,24,,1,2,,,,,,70,,652,,55,, 3,128,153,,,56,,90,,,008095,2,,975561,,,1980
80IN04700,1973909164,73,2,V9164,,51,02,,1,,,,,,,70,,,,,,,0,0,6,,51,,90,0303,,000995,*,,947314,01,,1980
80IN04701,1973909173,73,2,V9173,,52,07,,1,2,,,,,,70,,178,,,, 2,123,154,2,,52,,90,0918,,001495,1,,398242,92,,1980
80IN04702,1973909176,73,2,V9176,,51,05,,1,2,,,,,,70,,175,,,, 3,143,150,2,,51,,90,0918,,001295,1,,428618,92,,1980
80IN04703,1973909185,73,2,V9185,,55,19,,1,2,,,,,,70,,182,,,, 3,148,159,2,,55,,90,0918,,006295,1,,502242,92,,1980
80IN04704,1973909186,73,2,V9186,,55,19,,1,3,,,,,,70,,,,,, 3,152,161,3,,55,,90,0929,,006295,1,,502242,93,,1980
80IN04705,1973909208,73,2,V9208,,53,02,,1,2,,,,,,70,,631,,,, 2,140,145,,,53,,90,,,000995,1,,081962,,,1980
80IN04706,1973909217,73,2,V9217,,51,02,,1,,,,,,,70,,,,,,,0,0,6,,51,,90,0227,,000995,*,,558918,76,,1980
80IN04707,1973909220,73,2,V9220,,51,07,,1,2,,,,,,70,,175,,,, 4,140,157,2,,51,,90,0918,,001495,1,,538618,92,,1980
80IN04708,1973909227,73,2,V9227,,55,22,,1,2,,,,,,70,,182,,,, 3,151,165,2,,55,,90,0918,,006595,2,,526942,92,,1980
80IN04709,1973909229,73,2,V9229,,52,02,,1,3,,,,,,70,,,,,, 3,110,110,3,,52,,90,0929,,000995,1,,299142,93,,1980
80IN04710,1973909240,73,2,V9240,,56,29,,1,,,,,,,70,,,,,,,0,0,6,,56,,90,0210,,800095,*,,915361,01,,1980
80IN04711,1973909245,73,2,V9245,,53,03,,1,3,,,,,,70,,632,,,, 3,138,144,,,53,,90,,,001095,3,,963261,,,1980
80IN04712,1973909252,73,2,V9252,,55,20,,1,3,,,,,,70,,,,,, 2,122,127,3,,55,,90,0929,,006395,2,,520242,93,,1980
80IN04713,1973909254,73,2,V9254,,54,13,,1,2,,,,,,70,,181,,,, 2,111,113,2,,54,,90,0918,,004395,2,,448118,92,,1980
80IN04714,1973909260,73,2,V9260,,56,26,,1,2,,,,,,70,,671,,56,, 2,110,122,,,56,,90,,,008295,2,,259562,,,1980
80IN04715,1973909262,73,2,V9262,,55,18,,1,2,,,,,,70,,184,,,, 2,125,135,2,,55,,90,0918,,006195,1,,102442,92,,1980
80IN04716,1973909263,73,2,V9263,,55,23,,1,2,,,,,,70,,182,,,, 3,139,173,2,,55,,90,0918,,006695,1,,351342,92,,1980
80IN04717,1973909266,73,2,V9266,,53,09,,1,2,,,,,,70,,601,,,, 2,174,162,,,53,,90,,,001695,2,,042062,,,1980
80IN04718,1973909280,73,2,V9280,,52,01,,1,2,,,,,,70,,179,,,, 3,142,146,2,,52,,90,0918,,000895,2,,335942,92,,1980
80IN04719,1973909312,73,2,V9312,,52,02,,1,2,,,,,,70,,179,,,, 2,145,144,2,,52,,90,0918,,000995,1,,238942,92,,1980
80IN04720,1973909313,73,2,V9313,,52,02,,1,2,,,,,,70,,179,,,, 3,144,152,2,,52,,90,0918,,000995,1,,238942,92,,1980
80IN04721,1973909323,73,2,V9323,,51,03,,1,2,,,,,,70,,176,,,, 3,126,145,2,,51,,90,0918,,001095,1,,349218,92,,1980
80IN04722,1974930004,74,2,U0004,,52,08,,1,,,,,,,60,,,,,, 2,156,167,,,52,,93,,,000795,1,,707542,,,1980
80IN04723,1974930012,74,2,U0012,,53,03,,1,,,,,,,60,,,,,, 2,135,152,,,53,,93,,,001995,1,,228962,,,1980
80IN04724,1974930023,74,2,U0023,,54,12,,1,,,,,,,60,,,,,, 3,152,164,,,54,,93,,,927090,1,,561318,,,1980
80IN04725,1974930028,74,2,U0028,,53,05,,1,,,,,,,60,,,,,, 3,153,169,,,53,,93,,,001395,1,,879661,,,1980
80IN04726,1974930029,74,2,U0029,,52,04,,1,,,,,,,60,,,,,, 2,129,157,,,52,,93,,,001195,1,,380942,,,1980
80IN04727,1974930042,74,2,U0042,,56,25,,1,,,,,,,60,,,,,,,0,0,7,,56,,93,0610,,898690,*,,251162,97,,1980
80IN04728,1974930044,74,2,U0044,,56,30,,1,,,,,,,60,,,,,, 2,146,156,,,56,,93,,,873290,1,,867361,,,1980
80IN04729,1974930048,74,2,U0048,,53,03,,1,,,,,,,60,,,,,, 2,119,130,,,53,,93,,,001995,1,,061562,,,1980
80IN04730,1974930050,74,2,U0050,,53,09,,1,3,,,,,,60,,,,,, 2,178,194,3,,53,,93,0929,,002195,3,,953161,93,,1980
80IN04731,1974930055,74,2,U0055,,55,19,,1,,,,,,,60,,,,,, 2,132,142,,,55,,93,,,894590,2,,641042,,,1980
80IN04732,1974930057,74,2,U0057,,56,24,,1,,,,,,,60,,,,,, 2,131,165,,,56,,93,,,916590,2,,369562,,,1980
80IN04733,1974930065,74,2,U0065,,52,05,,1,,,,,,,60,,,,,, 2,146,166,,,52,,93,,,001395,1,,806542,,,1980
80IN04734,1974930068,74,2,U0068,,55,18,,1,,,,,,,60,,,,,, 3,150,168,,,55,,93,,,912490,2,,648042,,,1980
80IN04735,1974930074,74,2,U0074,,56,26,,1,,,,,,,60,,,,,, 3,143,169,,,56,,93,,,883390,1,,953761,,,1980
80IN04736,1974930078,74,2,U0078,,53,08,,1,,,,,,,60,,,,,, 2,138,153,,,53,,93,,,000795,1,,380262,,,1980
80IN04737,1974930079,74,2,U0079,,55,21,,1,,,,,,,60,,,,,, 2,166,168,,,55,,93,,,915990,3,,650242,,,1980
80IN04738,1974930081,74,2,U0081,,51,05,,1,,,,,,,60,,,,,,,123,0,7,,51,,93,0912,,001395,1,,720418,97,,1980
80IN04739,1974930086,74,2,U0086,,52,04,,1,,,,,,,60,,,,,, 3,121,133,,,52,,93,,,001195,1,,372142,,,1980
80IN04740,1974930088,74,2,U0088,,55,21,,1,,,,,,,60,,,,,, 2,153,113,7,,55,,93,1023,,915990,3,,743842,97,,1980
80IN04741,1974930094,74,2,U0094,,56,28,,1,,,,,,,60,,,,,, 3,156,165,,,56,,93,,,848090,3,,894261,,,1980
80IN04742,1974930096,74,2,U0096,,56,27,,1,,,,,,,60,,,,,, 2,143,138,,,56,,93,,,853490,2,,900461,,,1980
80IN04743,1974930109,74,2,U0109,,54,11,,1,,,,,,,60,,,,,, 2,157,175,,,54,,93,,,863190,1,,624918,,,1980
80IN04744,1974930112,74,2,U0112,,,14,,1,,3,,,,,60,,,,,3,,0,0,6,,54,,93,0215,,925990,*,,477918,01,,1980
80IN04745,1974930113,74,2,U0113,,51,02,,1,,,,,,,60,,,,,,,125,0,7,,51,,93,0912,,001895,1,,655718,97,,1980
80IN04746,1974930118,74,2,U0118,,52,08,,1,,,,,,,60,,,,,, 3,154,169,,,52,,93,,,000795,1,,274342,,,1980
80IN04747,1974930125,74,2,U0125,,54,12,,1,,,,,,,60,,,,,, 2,130,156,,,54,,93,,,927090,1,,948414,,,1980
80IN04748,1974930127,74,2,U0127,,51,03,,1,,,,,,,60,,,,,, 2,126,140,,,51,,93,,,001995,1,,448718,,,1980
80IN04749,1974930136,74,2,U0136,,53,08,,1,,,,,,,60,,,,,, 3,134,133,,,53,,93,,,000795,1,,223862,,,1980
80IN04750,1974930148,74,2,U0148,,51,08,,1,,,,,,,60,,,,,, 3,142,166,,,51,,93,,,000795,2,,957614,,,1980
80IN04751,1974930149,74,2,U0149,,55,20,,1,,,,,,,60,,,,,, 2,117,143,,,55,,93,,,885590,2,,155942,,,1980
80IN04752,1974930154,74,2,U0154,,56,26,,1,,,,,,,60,,,,,, 2,108,109,,,56,,93,,,883390,1,,365462,,,1980
80IN04753,1974930159,74,2,U0159,,51,01,,1,,,,,,,60,,,,,, 3,124,140,,,51,,93,,,001795,1,,454818,,,1980
80IN04754,1974930184,74,2,U0184,,52,09,,1,,,,,,,60,,,,,, 2,148,161,,,52,,93,,,002195,1,,636742,,,1980
80IN04755,1974930187,74,2,U0187,,51,03,,1,,,,,,,60,,,,,, 3,96,114,,,51,,93,,,001995,1,,721718,,,1980
80IN04756,1974930202,74,2,U0202,,51,04,,1,3,,,,,,60,,,,,, 2,102,96,3,,51,,93,0929,,001195,3,,681818,93,,1980
80IN04757,1974930203,74,2,U0203,,51,02,,1,,,,,,,60,,,,,, 2,130,147,,,51,,93,,,001895,1,,939514,,,1980
80IN04758,1974930210,74,2,U0210,,56,25,,1,,,,,,,60,,,,,, 5,135,152,,,56,,93,,,898690,1,,124462,,,1980
80IN04759,1974930213,74,2,U0213,,56,26,,1,,,,,,,60,,,,,, 5,159,165,,,56,,93,,,883390,3,,119462,,,1980
80IN04760,1974930215,74,2,U0215,,53,05,,1,,,,,,,60,,,,,, 2,107,134,,,53,,93,,,001395,2,,414662,,,1980
80IN04761,1974930216,74,2,U0216,,53,05,,1,,,,,,,60,,,,,, 3,118,139,,,53,,93,,,001395,1,,414662,,,1980
80IN04762,1974930218,74,2,U0218,,53,04,,1,,,,,,,60,,,,,, 8,119,128,,,53,,93,,,001195,2,,879761,,,1980
80IN04763,1974930219,74,2,U0219,,53,04,,1,,,,,,,60,,,,,,,0,0,6,,53,,93,0531,,001195,*,,879761,19,,1980
80IN04764,1974930225,74,2,U0225,,55,19,,1,,,,,,,60,,,,,, 3,142,156,,,55,,93,,,894590,1,,435042,,,1980
80IN04765,1974930227,74,2,U0227,,56,24,,1,,,,,,,60,,,,,, 2,146,154,,,56,,93,,,916590,1,,181362,,,1980
80IN04766,1974930229,74,2,U0229,,54,12,,1,,,,,,,60,,,,,,,0,0,6,,54,,93,0325,,927090,*,,642518,43,,1980
80IN04767,1974930232,74,2,U0232,,51,05,,1,,,,,,,60,,,,,, 4,118,140,,,51,,93,,,001395,1,,399218,,,1980
80IN04768,1974930234,74,2,U0234,,55,22,,1,,,,,,,60,,,,,, 2,151,161,,,55,,93,,,908990,2,,440542,,,1980
80IN04769,1974930248,74,2,U0248,,53,07,,1,,,,,,,60,,,,,, 2,123,130,,,53,,93,,,000995,1,,267962,,,1980
80IN04770,1974930256,74,2,U0256,,52,06,,1,3,,,,,,60,,,,,, 2,99,110,,,52,,93,,,001295,3,,806342,,,1980
80IN04771,1974930264,74,2,U0264,,55,18,,1,,,,,,,60,,,,,, 2,124,148,,,55,,93,,,912490,2,,545742,,,1980
80IN04772,1974930268,74,2,U0268,,53,04,,1,,,,,,,60,,,,,, 2,110,123,,,53,,93,,,001195,2,,936261,,,1980
80IN04773,1974930274,74,2,U0274,,51,01,,1,,,,,,,60,,,,,, 3,120,139,,,51,,93,,,001795,1,,605018,,,1980
80IN04774,1974930280,74,2,U0280,,52,06,,1,,,,,,,60,,,,,, 2,146,148,,,52,,93,,,001295,1,,533442,,,1980
80IN04775,1974930292,74,2,U0292,,55,17,,1,,,,,,,60,,,,,, 4,129,171,,,55,,93,,,923090,2,,797542,,,1980
80IN04776,1974930294,74,2,U0294,,53,01,,1,,,,,,,60,,,,,,,0,0,6,,53,,93,0211,,001795,*,,915361,76,,1980
80IN04777,1974930299,74,2,U0299,,55,17,,1,,,,,,,60,,,,,, 2,152,170,,,55,,93,,,923090,1,,544242,,,1980
80IN04778,1974930307,74,2,U0307,,56,30,,1,,,,,,,60,,,,,,,0,0,6,,56,,93,0414,,873290,*,,365962,01,,1980
80IN04779,1974930309,74,2,U0309,,55,22,,1,,,,,,,60,,,,,,,0,0,6,,55,,93,0410,,908990,*,,583742,01,,1980
80IN04780,1974930310,74,2,U0310,,55,22,,1,,,,,,,60,,,,,, 2,122,155,,,55,,93,,,908990,1,,583742,,,1980
80IN04781,1974930314,74,2,U0314,,53,06,,1,,,,,,,60,,,,,, 4,137,148,,,53,,93,,,001295,1,,935561,,,1980
80IN04782,1974930325,74,2,U0325,,51,06,,1,,,,,,,60,,,,,, 3,123,146,,,51,,93,,,001295,2,,917914,,,1980
80IN04783,1974930331,74,2,U0331,,53,02,,1,,,,,,,60,,,,,, 3,124,130,,,53,,93,,,001895,3,,981161,,,1980
80IN04784,1974930332,74,2,U0332,,51,02,,1,,,,,,,60,,,,,, 2,128,149,,,51,,93,,,001895,1,,691318,,,1980
80IN04785,1974930340,74,2,U0340,,52,05,,1,,,,,,,60,,,,,, 2,113,138,,,52,,93,,,001395,1,,531842,,,1980
80IN04786,1974930345,74,2,U0345,,52,01,,1,,,,,,,60,,,,,,,0,0,6,,52,,93,0313,,001795,*,,504442,01,,1980
80IN04787,1974930353,74,2,U0353,,55,18,,1,,,,,,,60,,,,,, 2,125,136,,,55,,93,,,912490,1,,781042,,,1980
80IN04788,1974930360,74,2,U0360,,56,29,,1,,,,,,,60,,,,,, 1,96,114,,,56,,93,,,873990,1,,130062,,,1980
80IN04789,1974930374,74,2,U0374,,55,23,,1,,,,,,,60,,,,,, 2,135,162,,,55,,93,,,897790,1,,626842,,,1980
80IN04790,1974930378,74,2,U0378,,52,09,,1,,,,,,,60,,,,,, 3,146,161,,,52,,93,,,002195,1,,723442,,,1980
80IN04791,1974930381,74,2,U0381,,55,21,,1,,,,,,,60,,,,,, 3,137,155,,,55,,93,,,915990,1,,159142,,,1980
80IN04792,1974930393,74,2,U0393,,56,26,,1,,,,,,,60,,,,,, 5,124,144,,,56,,93,,,883390,1,,942161,,,1980
80IN04793,1974930401,74,2,U0401,,,07,,1,,3,,,,,60,,,,,3,,145,0,3,,51,,93,0616,,000995,K,,915314,93,,1980
80IN04794,1974930411,74,2,U0411,,51,08,,1,,,,,,,60,,,,,, 2,150,160,,,51,,93,,,000795,1,,337818,,,1980
80IN04795,1974930412,74,2,U0412,,56,29,,1,,,,,,,60,,,,,, 2,146,165,,,56,,93,,,873990,1,,046362,,,1980
80IN04796,1974930415,74,2,U0415,,56,25,,1,,,,,,,60,,,,,, 3,176,190,,,56,,93,,,898690,2,,916361,,,1980
80IN04797,1974930417,74,2,U0417,,52,03,,1,,,,,,,60,,,,,, 2,122,139,,,52,,93,,,001995,1,,516942,,,1980
80IN04798,1974930423,74,2,U0423,,53,04,,1,3,,,,,,60,,,,,,12,102,111,3,,53,,93,0929,,001195,3,,055662,93,,1980
80IN04799,1974930425,74,2,U0425,,53,06,,1,,,,,,,60,,,,,,,0,0,7,,53,,93,0610,,001295,*,,868961,97,,1980
80IN04800,1974930436,74,2,U0436,,54,12,,1,,,,,,,60,,,,,, 3,139,155,,,54,,93,,,927090,1,,370118,,,1980
80IN04801,1974930441,74,2,U0441,,56,30,,1,,,,,,,60,,,,,, 2,153,157,,,56,,93,,,873290,1,,090962,,,1980
80IN04802,1974930447,74,2,U0447,,56,26,,1,,,,,,,60,,,,,, 2,163,182,,,56,,93,,,883390,2,,143362,,,1980
80IN04803,1974930448,74,2,U0448,,52,01,,1,,,,,,,60,,,,,, 2,105,131,,,52,,93,,,001795,2,,246742,,,1980
80IN04804,1974930460,74,2,U0460,,51,09,,1,,,,,,,60,,,,,, 2,113,135,,,51,,93,,,002195,1,,556318,,,1980
80IN04805,1974930465,74,2,U0465,,55,23,,1,,,,,,,60,,,,,, 3,150,166,,,55,,93,,,897790,2,,661042,,,1980
80IN04806,1974930485,74,2,U0485,,51,08,,1,,,,,,,60,,,,,, 5,136,136,7,,51,,93,1023,,000795,1,,575618,97,,1980
80IN04807,1974930488,74,2,U0488,,51,08,,1,,,,,,,60,,,,,, 2,129,146,,,51,,93,,,000795,1,,479818,,,1980
80IN04808,1974930492,74,2,U0492,,53,02,,1,,,,,,,60,,,,,, 2,107,122,,,53,,93,,,001895,2,,332262,,,1980
80IN04809,1974930495,74,2,U0495,,56,27,,1,3,,,,,,60,,,,,,12,162,173,3,,56,,93,0929,,853490,3,,143262,93,,1980
80IN04810,1974930497,74,2,U0497,,54,16,,1,,,,,,,60,,,,,, 2,112,134,,,54,,93,,,891090,1,,380018,,,1980
80IN04811,1974930507,74,2,U0507,,52,04,,1,,,,,,,60,,,,,, 2,119,128,,,52,,93,,,001195,1,,255542,,,1980
80IN04812,1974930513,74,2,U0513,,55,22,,1,,,,,,,60,,,,,,,151,0,7,,55,,93,0912,,908990,1,,160542,97,,1980
80IN04813,1974930518,74,2,U0518,,51,04,,1,,,,,,,60,,,,,, 2,128,156,,,51,,93,,,001195,1,,347118,,,1980
80IN04814,1974930519,74,2,U0519,,51,04,,1,,,,,,,60,,,,,, 3,142,149,,,51,,93,,,001195,1,,347118,,,1980
80IN04815,1974930528,74,2,U0528,,54,11,,1,,,,,,,60,,,,,, 2,135,157,,,54,,93,,,863190,2,,370618,,,1980
80IN04816,1974930529,74,2,U0529,,56,27,,1,,,,,,,60,,,,,,,0,0,7,,56,,93,0610,,853490,*,,189062,97,,1980
80IN04817,1974930534,74,2,U0534,,54,10,,1,,,,,,,60,,,,,,,0,0,6,,54,,93,0303,,885990,*,,702618,01,,1980
80IN04818,1974930542,74,2,U0542,,55,19,,1,,,,,,,60,,,,,, 2,179,197,,,55,,93,,,894590,3,,547742,,,1980
80IN04819,1974930548,74,2,U0548,,53,07,,1,,,,,,,60,,,,,, 2,120,163,,,53,,93,,,000995,1,,154662,,,1980
80IN04820,1974930552,74,2,U0552,,54,15,,1,,,,,,,60,,,,,, 3,133,144,,,54,,93,,,932490,3,,558918,,,1980
80IN04821,1974930556,74,2,U0556,,53,05,,1,,,,,,,60,,,,,, 2,128,148,,,53,,93,,,001395,1,,963261,,,1980
80IN04822,1974930569,74,2,U0569,,55,19,,1,,,,,,,60,,,,,, 2,121,131,,,55,,93,,,894590,1,,436942,,,1980
80IN04823,1974930570,74,2,U0570,,55,19,,1,,,,,,,60,,,,,, 3,153,158,,,55,,93,,,894590,1,,436942,,,1980
80IN04824,1974930574,74,2,U0574,,55,22,,1,,,,,,,60,,,,,, 2,127,136,,,55,,93,,,908990,1,,491842,,,1980
80IN04825,1974930577,74,2,U0577,,,14,,1,,3,,,,,60,,,,,4,,0,0,3,,54,,93,0630,,925990,*,,900814,93,,1980
80IN04826,1974930586,74,2,U0586,,54,11,,1,,,,,,,60,,,,,, 2,128,144,,,54,,93,,,863190,1,,648818,,,1980
80IN04827,1974930589,74,2,U0589,,52,02,,1,,,,,,,60,,,,,, 2,126,142,,,52,,93,,,001895,1,,363242,,,1980
80IN04828,1974930590,74,2,U0590,,55,18,,1,,,,,,,60,,,,,, 3,130,162,,,55,,93,,,912490,1,,736542,,,1980
80IN04829,1974930591,74,2,U0591,,56,28,,1,,,,,,,60,,,,,, 2,145,158,,,56,,93,,,848090,2,,135262,,,1980
80IN04830,1974930594,74,2,U0594,,,09,,1,,3,,,,,60,,,,,3,,0,0,3,,51,,93,1201,,002195,*,,907114,93,,1980
80IN04831,1974930598,74,2,U0598,,54,11,,1,,,,,,,60,,,,,, 4,161,166,,,54,,93,,,863190,3,,490718,,,1980
80IN04832,1974930609,74,2,U0609,,51,04,,1,,,,,,,60,,,,,, 3,152,139,,,51,,93,,,001195,3,,976314,,,1980
80IN04833,1974930620,74,2,U0620,,52,06,,1,,,,,,,60,,,,,, 2,140,146,,,52,,93,,,001295,1,,266642,,,1980
80IN04834,1974930621,74,2,U0621,,56,28,,1,,,,,,,60,,,,,, 3,168,182,,,56,,93,,,848090,1,,097362,,,1980
80IN04835,1974930625,74,2,U0625,,55,17,,1,3,,,,,,60,,,,,,13,153,157,3,,55,,93,0929,,923090,1,,406842,93,,1980
80IN04836,1974930627,74,2,U0627,,53,03,,1,,,,,,,60,,,,,, 2,163,176,,,53,,93,,,001995,2,,284662,,,1980
80IN04837,1974930628,74,2,U0628,,,08,,1,,3,,,,,60,,,,,3,,138,0,7,,52,,93,1201,,000795,K,,542342,97,,1980
80IN04838,1974930638,74,2,U0638,,51,02,,1,,,,,,,60,,,,,, 2,123,133,,,51,,93,,,001895,2,,602118,,,1980
80IN04839,1974930639,74,2,U0639,,53,02,,1,,,,,,,60,,,,,, 2,122,141,,,53,,93,,,001895,1,,936961,,,1980
80IN04840,1974930657,74,2,U0657,,52,06,,1,,,,,,,60,,,,,, 2,124,148,,,52,,93,,,001295,1,,692842,,,1980
80IN04841,1974930662,74,2,U0662,,55,18,,1,,,,,,,60,,,,,, 3,155,163,,,55,,93,,,912490,1,,629942,,,1980
80IN04842,1974930666,74,2,U0666,,55,22,,1,,,,,,,60,,,,,, 2,163,184,,,55,,93,,,908990,3,,740542,,,1980
80IN04843,1974930670,74,2,U0670,,52,02,,1,,,,,,,60,,,,,,,0,0,6,,52,,93,0517,,001895,*,,248842,01,,1980
80IN04844,1974930689,74,2,U0689,,55,17,,1,3,,,,,,60,,,,,, 2,153,154,3,,55,,93,0929,,923090,1,,313042,93,,1980
80IN04845,1974930690,74,2,U0690,,56,28,,1,,,,,,,60,,,,,, 2,134,152,,,56,,93,,,848090,2,,300562,,,1980
80IN04846,1974930693,74,2,U0693,,52,09,,1,,,,,,,60,,,,,, 3,126,146,,,52,,93,,,002195,1,,417942,,,1980
80IN04847,1974930700,74,2,U0700,,55,23,,1,,,,,,,60,,,,,, 3,126,142,,,55,,93,,,897790,1,,753642,,,1980
80IN04848,1974930711,74,2,U0711,,51,02,,1,,,,,,,60,,,,,, 2,136,159,,,51,,93,,,001895,1,,361818,,,1980
80IN04849,1974930726,74,2,U0726,,51,07,,1,,,,,,,60,,,,,, 3,131,140,,,51,,93,,,000995,1,,959714,,,1980
80IN04850,1974930734,74,2,U0734,,55,20,,1,,,,,,,60,,,,,, 2,113,139,,,55,,93,,,885590,1,,320242,,,1980
80IN04851,1974930740,74,2,U0740,,54,14,,1,,,,,,,60,,,,,, 3,137,147,,,54,,93,,,925990,3,,444418,,,1980
80IN04852,1974930750,74,2,U0750,,51,05,,1,,,,,,,60,,,,,, 2,125,143,,,51,,93,,,001395,1,,923414,,,1980
80IN04853,1974930754,74,2,U0754,,54,10,,1,,,,,,,60,,,,,, 2,166,189,,,54,,93,,,885990,2,,975114,,,1980
80IN04854,1974930755,74,2,U0755,,56,29,,1,,,,,,,60,,,,,, 2,138,156,,,56,,93,,,873990,2,,251062,,,1980
80IN04855,1974930756,74,2,U0756,,54,14,,1,,,,,,,60,,,,,, 3,144,163,,,54,,93,,,925990,1,,669418,,,1980
80IN04856,1974930763,74,2,U0763,,51,02,,1,,,,,,,60,,,,,,,0,0,6,,51,,93,0517,,001895,*,,417618,01,,1980
80IN04857,1974930764,74,2,U0764,,51,02,,1,,,,,,,60,,,,,, 3,120,135,,,51,,93,,,001895,1,,417618,,,1980
80IN04858,1974930765,74,2,U0765,,55,20,,1,,,,,,,60,,,,,, 2,115,144,,,55,,93,,,885590,2,,556042,,,1980
80IN04859,1975931111,75,2,U1111,,55,11,,1,,,,,,,50,,,,,, 2,128,160,7,,55,,93,1023,,008493,1,,504442,97,,1980
