UID,ID10,YR,SEX,ETAG,C8,LINE,PEN,C14,SEA,PD,RGRP,ELG,INBR,TBR,ADAM,STM,TM,HORN,BPEN,YRWT,FACE,BAG,SPRGWT,FALLWT,DISP,LNDAM,STAPL,CLFL,BRD,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,CAUSE,XVET,YRREC
74IN04271,1970621804,70,2,K1804,6,70,701,,,,,,,,5,06,2,,701, 94,10, 1,127,182,,70,,,62,,115,6,031162,8,,756361,,,1974
74IN04272,1970621807,70,2,K1807,6,78,780,,8,,,,,,5,06,6,,781, 86,10, 2,116,132,,78,,,62,,091,4,037462,,,789761,,,1974
74IN04273,1970621808,70,2,K1808,6,78,782,,,,,,,,5,06,6,,782, 80,06, 3,115,152,,78,,,62,,132,7,083362,1,,930261,,,1974
74IN04274,1970621813,70,2,K1813,6,73,732,,,,,,,,5,06,6,,16, 78,09, 2,137,155,,73,,,62,,105,4,063162,,,963261,,,1974
74IN04275,1970621816,70,2,K1816,6,73,732,,,,,,,,5,06,6,,05, 04,14, 1,178,194,,73,,,62,,109,5,063162,1,,744061,,,1974
74IN04276,1970621818,70,2,K1818,6,72,96,,,,,,,,5,06,3,,933, 62,11, 1,111,130,,72,,,62,,089,5,985661,,,862561,,,1974
74IN04277,1970621822,70,2,K1822,6,78,782,,8,,,,,,5,06,6,,780, 86,10, 2,140,162,,78,,,62,,117,6,083362,,,898361,,,1974
74IN04278,1970621824,70,2,K1824,6,74,740,,,,,,,,5,06,6,,15, 82,11, 4,149,172,,74,,,62,,089,5,033062,1,,680461,,,1974
74IN04279,1970621828,70,2,K1828,6,,,,,,3,,,,,06,,,,,,,,,7,,,,62,0601,,,,,,,97,,1974
74IN04280,1970621841,70,2,K1841,6,78,780,,,,,,,,5,06,6,,781, 71,11, 2,117,150,,78,,,62,,084,7,037462,3,,817061,,,1974
74IN04281,1970621843,70,2,K1843,6,78,780,,,,,,,,,06,6,,, 75,07,,132,,7,78,,,62,0920,101,6,037462,,,668461,97,,1974
74IN04282,1970621848,70,2,K1848,6,78,781,,,,,,,,5,06,6,,782, 87,08, 2,135,169,,78,,,62,,089,4,021662,1,,916261,,,1974
74IN04283,1970621849,70,2,K1849,6,74,741,,8,,,,,,5,06,6,,04, 90,11, 1,139,176,,74,,,62,,109,6,063762,1,,754261,,,1974
74IN04284,1970621855,70,2,K1855,6,72,92,,8,,,,,,5,06,3,,803, 00,10, 3,147,160,,72,,,62,,090,3,998061,,,854961,,,1974
74IN04285,1970621856,70,2,K1856,6,78,780,,,,,,,,5,06,6,,780, 88,05, 3,128,137,,78,,,62,,110,6,037462,,,712661,,,1974
74IN04286,1970621857,70,2,K1857,6,75,752,,,,,,,,5,06,6,,752, 86,07, 2,124,143,,75,,,62,,080,5,069862,,,720261,,,1974
74IN04287,1970621858,70,2,K1858,6,73,730,,,,,,,,5,06,6,,17, 89,08, 2,124,160,,73,,,62,,107,5,072762,,,716561,,,1974
74IN04288,1970621876,70,2,K1876,6,78,780,,8,,,,,,5,06,6,,781, 85,13, 2,126,137,,78,,,62,,106,5,037462,,,956461,,,1974
74IN04289,1970621887,70,2,K1887,6,74,740,,,,,,,,,06,6,,, 49,13,,,,7,74,,,62,0601,063,4,033062,,,734761,97,,1974
74IN04290,1970621890,70,2,K1890,6,74,742,,,,,,,,5,06,6,,16, 90,13, 3,122,144,,74,,,62,,121,5,095462,1,,909261,,,1974
74IN04291,1970621905,70,2,K1905,6,73,731,,8,,,,,,,06,6,,, 72,10,,,,6,73,,,62,0205,086,5,073762,,,782961,15,,1974
74IN04292,1970621931,70,2,K1931,6,74,741,,8,,,,,,5,06,6,,05, 83,08, 1,139,176,,74,,,62,,109,5,063762,,,925361,,,1974
74IN04293,1970621937,70,2,K1937,6,10,103,6,8,,,,34,,,06,1,,, 83,08, 2,155,172,3,10,,,62,0930,082,4,976961,,,897261,93,,1974
74IN04294,1970621939,70,2,K1939,6,75,751,,,,,,,,5,06,6,,750, 92,10, 2,145,184,,75,,,62,,096,4,030662,,,728961,,,1974
74IN04295,1970621942,70,2,K1942,6,73,732,,8,,,,,,5,06,6,,06, 77,14, 1,116,132,,73,,,62,,096,5,063162,,,887361,,,1974
74IN04296,1970621946,70,2,K1946,6,73,732,,,,,,,,5,06,6,,18, 84,14, 2,127,142,,73,,,62,,106,5,063162,,,879661,,,1974
74IN04297,1970621950,70,2,K1950,6,77,771,,8,,,,,,5,06,6,,771, 00,06, 2,148,173,,77,,,62,,103,4,036362,,,673861,,,1974
74IN04298,1970621954,70,2,K1954,6,75,750,,8,,,,,,5,06,6,,751, 90,08, 4,157,178,,75,,,62,,131,6,069162,1,,824961,,,1974
74IN04299,1970621959,70,2,K1959,6,73,730,,8,,,,,,5,06,6,,01, 03,07, 3,154,172,,73,,,62,,100,6,072762,,,901161,,,1974
74IN04300,1970621965,70,2,K1965,6,76,761,,8,,,,,,5,06,6,,762, 66,09, 3,110,142,,76,,,62,,093,5,086262,3,,789161,,,1974
74IN04301,1970621972,70,2,K1972,6,74,742,,8,,,,,,5,06,6,,17, 74,12, 2,136,146,,74,,,62,,097,5,095462,,,683861,,,1974
74IN04302,1970621976,70,2,K1976,6,77,772,,8,,,,,,5,06,6,,770, 81,12, 2,133,162,,77,,,62,,080,5,058862,1,,957461,,,1974
74IN04303,1970621979,70,2,K1979,6,78,782,,8,,,,,,5,06,6,,782, 66,10, 1,117,152,,78,,,62,,095,6,083362,,,694861,,,1974
74IN04304,1970622000,70,2,K2000,6,72,94,,,,,,,,5,06,3,,813, 70,15, 2,120,169,,72,,,62,,079,4,002962,8,,987561,,,1974
74IN04305,1970622003,70,2,K2003,6,76,760,,,,,,,,5,06,6,,761, 92,09, 2,134,146,,76,,,62,,106,5,098462,1,,791661,,,1974
74IN04306,1970622009,70,2,K2009,6,73,732,,8,,,,,,,06,6,,, 82,06,,124,,6,73,,,62,0911,087,4,063162,,,765261,01,,1974
74IN04307,1970622014,70,2,K2014,6,78,782,,,,,,,,5,06,6,,780, 86,10, 2,114,152,,78,,,62,,114,6,083362,,,799861,,,1974
74IN04308,1970622018,70,2,K2018,6,78,782,,8,,,,,,,06,6,,, 80,08,,109,,7,78,,,62,0920,093,5,083362,3,,915161,97,,1974
74IN04309,1970622025,70,2,K2025,6,70,701,,8,,,,,,5,06,2,,702, 87,11, 3,110,144,,70,,,62,,107,5,031162,,,723561,,,1974
74IN04310,1970622032,70,2,K2032,6,74,742,,8,,,,,,5,06,6,,06, 80,09, 4,140,154,,74,,,62,,075,4,095462,1,,950261,,,1974
74IN04311,1970622035,70,2,K2035,6,72,86,,8,,,,,,5,06,3,,823, 62,10, 2,114,138,,72,,,62,,075,5,993261,1,,815661,,,1974
74IN04312,1970622041,70,2,K2041,6,75,751,,,,,,,,5,06,6,,752, 78,09, 5,127,152,,75,,,62,,094,5,030662,3,,736061,,,1974
74IN04313,1970622055,70,2,K2055,6,72,85,,,,,,,,5,06,3,,833, 70,10, 3,111,144,,72,,,62,,076,5,993361,,,961761,,,1974
74IN04314,1970622060,70,2,K2060,6,76,760,,,,,,,,5,06,6,,762, 83,09, 3,142,154,,76,,,62,,079,5,098462,1,,691861,,,1974
74IN04315,1970622068,70,2,K2068,6,77,770,,,,3,,,,,06,6,,, 70,08, 1,117,149,4,77,,,62,,084,4,032862,3,,923261,,,1974
74IN04316,1970622069,70,2,K2069,6,76,760,,8,,,,,,5,06,6,,760, 90,08, 2,126,150,,76,,,62,,088,4,098462,3,,696061,,,1974
74IN04317,1970622071,70,2,K2071,6,76,760,,,,,,,,,06,6,,, 87,05,,,,6,76,,,62,0420,078,4,098462,,,928361,01,,1974
74IN04318,1970622072,70,2,K2072,6,76,760,,8,,,,,,5,06,6,,761, 95,08, 3,133,160,,76,,,62,,108,6,098462,,,700061,,,1974
74IN04319,1970622073,70,2,K2073,6,78,781,,,,,,,,5,06,6,,781, 96,10, 2,141,164,,78,,,62,,133,6,021662,3,,744461,,,1974
74IN04320,1970622075,70,2,K2075,6,76,760,,,,,,,,5,06,6,,762, 88,09, 9,120,149,,76,,,62,,075,4,098462,,,802561,,,1974
74IN04321,1971622083,71,2,K2083,6,02,023,6,8,,,,30,1,4,06,1,,023, 69,08, 1,104,111,,02,118,049,62,,091,4,015562,,,595661,,,1974
74IN04322,1971622088,71,2,K2088,6,03,033,6,8,,,,44,2,4,06,1,,033, 83,12, 1,122,134,,03,108,053,62,,103,5,025862,,,903961,,,1974
74IN04323,1971622090,71,2,K2090,6,10,103,8,8,,,,31,3,4,06,1,,103, 02,03, 2,104,129,,10,096,043,62,,085,3,068762,,,914861,,,1974
74IN04324,1971622091,71,2,K2091,6,10,103,7,,,,,31,3,4,06,1,,103, 10,10, 1,116,172,,10,121,061,62,,118,5,068762,8,,914861,,,1974
74IN04325,1971622099,71,2,K2099,6,03,033,7,,,,,48,2,,06,1,,, 98,09,,,,7,03,095,053,62,0601,115,5,025862,,,861261,97,,1974
74IN04326,1971622106,71,2,K2106,6,02,023,7,8,,,,27,2,,06,1,,, 70,11,,107,,6,02,114,041,62,0529,070,5,015562,,,878161,01,,1974
74IN04327,1971622111,71,2,K2111,6,76,761,,8,,,,,,4,06,6,,760, 86,08, 2,135,160,,76,111,053,62,,103,4,036762,1,,847661,,,1974
74IN04328,1971622113,71,2,K2113,6,78,781,,8,,,,,,,06,6,,, 77,12,,,,6,78,116,068,62,0420,143,5,077262,,,941861,01,,1974
74IN04329,1971622120,71,2,K2120,6,75,752,,8,,,,,,4,06,6,,750, 77,12, 2,114,142,,75,108,060,62,,119,5,094962,1,,758061,,,1974
74IN04330,1971622121,71,2,K2121,6,02,023,8,,,,,35,1,4,06,1,,023, 15,07, 2,133,160,,02,105,063,62,,132,5,015562,,,012962,,,1974
74IN04331,1971622123,71,2,K2123,6,70,701,,8,,,,,,,06,2,,, 68,12,,,,7,70,076,040,62,0601,087,3,059962,,,048662,97,,1974
74IN04332,1971622125,71,2,K2125,6,78,780,,,,,,,,4,06,6,,782, 83,09, 1,105,143,,78,108,055,62,,110,5,067762,3,,875361,,,1974
74IN04333,1971622126,71,2,K2126,6,78,780,,8,,,,,,,06,6,,, 00,09,,,,6,78,123,067,62,0420,135,6,067762,,,875361,06,,1974
74IN04334,1971622129,71,2,K2129,6,78,781,,,,,,,,4,06,6,,780, 87,11, 5,125,152,,78,117,060,62,,121,5,077262,1,,888361,,,1974
74IN04335,1971622131,71,2,K2131,6,77,770,,,,3,,,,,06,6,,, 95,09,12,105,146,4,77,104,068,62,,157,5,039462,,,916461,,,1974
74IN04336,1971622134,71,2,K2134,6,72,963,,,,,,,,4,06,3,,843, 97,07, 2,142,164,,72,112,059,62,,117,5,100762,1,,886461,,,1974
74IN04337,1971622135,71,2,K2135,6,72,963,,,,,,,,4,06,3,,853, 70,08, 1,94,150,,72,100,046,62,,088,4,100762,8,,886461,,,1974
74IN04338,1971622137,71,2,K2137,6,72,963,,8,,,,,,4,06,3,,863, 74,06, 1,114,148,,72,104,054,62,,111,5,100762,,,996461,,,1974
74IN04339,1971622157,71,2,K2157,6,78,781,,8,,,,,,4,06,6,,782, 12,10, 2,134,162,,78,112,064,62,,133,5,077262,,,771661,,,1974
74IN04340,1971622158,71,2,K2158,6,78,781,,,,,,,,4,06,6,,780, 96,11, 1,116,169,,78,097,061,62,,133,4,077262,8,,771661,,,1974
74IN04341,1971622173,71,2,K2173,6,73,732,,,,,,,,,06,6,,, 01,10,,143,,6,73,091,045,62,0911,092,4,169762,,,035362,01,,1974
74IN04342,1971622177,71,2,K2177,6,78,782,,8,,,,,,4,06,6,,781, 14,06, 1,137,172,,78,110,068,62,,150,5,050462,,,935261,,,1974
74IN04343,1971622179,71,2,K2179,6,75,750,,,,,,,,4,06,6,,751, 02,08, 2,104,132,,75,120,058,62,,113,4,030462,,,893261,,,1974
74IN04344,1971622191,71,2,K2191,6,72,993,,8,,,,,,,06,3,,, 78,12,,,,7,72,114,054,62,0601,106,5,065662,,,797261,97,,1974
74IN04345,1971622195,71,2,K2195,6,77,770,,8,,,,,,4,06,6,,772, 05,05, 2,132,160,,77,124,060,62,,114,5,039462,,,927261,,,1974
74IN04346,1971622200,71,2,K2200,6,72,893,,8,,,,,,,06,3,,, 84,12,,,,7,72,114,060,62,0601,120,6,035962,,,045762,97,,1974
74IN04347,1971622213,71,2,K2213,6,77,770,,8,,,,,,4,06,6,,770, 05,10, 2,131,168,,77,092,054,62,,113,5,039462,,,762861,,,1974
74IN04348,1971622218,71,2,K2218,6,75,750,,,,3,,,1,,06,6,,,105,09,,155,,3,,112,061,62,0708,120,5,030462,,,008762,93,,1974
74IN04349,1971622227,71,2,K2227,6,77,771,,,,,,,,4,06,6,,771, 00,08, 3,130,156,,77,099,053,62,,107,4,046862,,,707961,,,1974
74IN04350,1971622228,71,2,K2228,6,74,741,,8,,,,,,4,06,6,,18, 15,09, 2,136,170,,74,106,056,62,,108,5,124362,,,769461,,,1974
74IN04351,1971622238,71,2,K2238,6,74,740,,8,,3,,,,,06,6,,, 98,03,12,119,152,4,74,112,052,62,,096,5,027462,,,822961,,,1974
74IN04352,1971622242,71,2,K2242,6,77,772,,8,,,,,,4,06,6,,772, 84,14, 5,111,147,,77,106,054,62,,115,5,059762,,,928561,,,1974
74IN04353,1971622245,71,2,K2245,6,75,751,,8,,,,,,4,06,6,,752, 14,10, 3,142,172,,75,096,045,62,,090,5,060162,,,936861,,,1974
74IN04354,1971622250,71,2,K2250,6,76,762,,,,,,,,4,06,6,,761, 92,08, 1,124,155,,76,114,051,62,,087,5,093162,,,876061,,,1974
74IN04355,1971622252,71,2,K2252,6,72,973,,8,,,,,,4,06,3,,873, 92,10, 2,130,161,,72,123,061,62,,123,7,058162,,,070362,,,1974
74IN04356,1971622254,71,2,K2254,6,74,742,,8,,,,,,4,06,6,,01, 88,11, 1,125,115,,74,112,060,62,,123,5,089762,,,757561,,,1974
74IN04357,1971622261,71,2,K2261,6,74,741,,8,,,,,,4,06,6,,15, 85,09, 2,127,151,,74,096,051,62,,104,4,124362,,,917861,,,1974
74IN04358,1971622271,71,2,K2271,6,76,762,,,,,,,,4,06,6,,760, 93,09, 2,134,159,,76,111,067,62,,150,5,093162,1,,934061,,,1974
74IN04359,1971622280,71,2,K2280,6,76,760,,8,,,,,,4,06,6,,761, 12,09, 3,111,150,,76,121,068,62,,144,7,046462,,,878961,,,1974
74IN04360,1971622281,71,2,K2281,6,76,762,,8,,,,,,4,06,6,,761, 92,09, 3,120,156,,76,112,061,62,,125,5,093162,,,040862,,,1974
74IN04361,1971622285,71,2,K2285,6,74,740,,8,,,,,,4,06,6,,02, 94,09, 1,94,142,,74,105,051,62,,102,5,027462,8,,683861,,,1974
74IN04362,1971622288,71,2,K2288,6,74,741,,8,,,,,,4,06,6,,16, 82,14, 2,147,161,,74,085,043,62,,089,3,124362,1,,892061,,,1974
74IN04363,1971622289,71,2,K2289,6,74,741,,8,,,,,,4,06,6,,03, 18,11, 2,138,170,,74,093,057,62,,129,5,124362,,,803761,,,1974
74IN04364,1971622302,71,2,K2302,6,75,751,,,,,,,,4,06,6,,750, 90,08, 3,123,155,,75,098,047,62,,090,4,060162,,,932961,,,1974
74IN04365,1971622311,71,2,K2311,6,77,772,,,,,,,,4,06,6,,770, 92,09, 2,112,148,,77,097,049,62,,096,5,059762,,,899361,,,1974
74IN04366,1971622316,71,2,K2316,6,03,033,7,8,,,,37,3,4,06,1,,033, 94,10, 2,118,134,,03,103,063,62,,138,4,025862,,,588761,,,1974
74IN04367,1971622321,71,2,K2321,6,76,760,,,,,,,,4,06,6,,762, 03,07, 1,119,152,,76,106,057,62,,117,4,046462,,,072362,,,1974
74IN04368,1971622323,71,2,K2323,6,70,701,,8,,,,,,4,06,2,,700, 77,10, 1,119,156,,70,112,061,62,,129,5,059962,,,845661,,,1974
74IN04369,1971622327,71,2,K2327,6,73,732,,,,,,,,4,06,6,,15, 03,08, 2,143,154,,73,126,067,62,,131,6,169762,1,,921561,,,1974
74IN04370,1971622329,71,2,K2329,6,73,732,,8,,,,,,,06,6,,, 98,09,,87,,3,73,089,056,62,0603,125,4,169762,8,,960861,93,,1974
74IN04371,1971622330,71,2,K2330,6,73,730,,8,,,,,,4,06,6,,02, 08,08, 1,126,158,,73,093,053,62,,111,3,053362,1,,879661,,,1974
74IN04372,1971622333,71,2,K2333,6,73,730,,8,,,,,,4,06,6,,16, 04,08, 3,140,170,,73,102,059,62,,128,5,053362,1,,951661,,,1974
74IN04373,1971622335,71,2,K2335,6,10,103,7,,,,,31,2,,06,1,,, 87,09,,,,6,10,089,048,62,0510,103,3,068762,,,924561,01,,1974
74IN04374,1971622340,71,2,K2340,6,72,863,,,,,,,,4,06,3,,883, 84,10, 1,134,160,,72,102,055,62,,116,5,025362,,,775061,,,1974
74IN04375,1971622357,71,2,K2357,6,78,782,,8,,,,,,4,06,6,,781, 08,07, 2,122,160,,78,125,066,62,,127,6,050462,,,812861,,,1974
74IN04376,1971622373,71,2,K2373,6,77,771,,,,,,,,4,06,6,,771, 84,08, 3,130,154,,77,108,061,62,,131,5,046862,1,,689961,,,1974
74IN04377,1971622381,71,2,K2381,6,74,740,,,,,,,,4,06,6,,17, 10,09, 2,126,164,,74,114,063,62,,134,7,027462,,,942861,,,1974
74IN04378,1971622396,71,2,K2396,6,70,701,,,,,,,,,06,2,,, 91,08,,100,,7,70,109,055,62,0920,110,5,059962,3,,826861,97,,1974
74IN04379,1971622400,71,2,K2400,6,70,701,,,,,,,,4,06,2,,702, 10,09, 2,139,172,,70,113,070,62,,164,5,059962,,,002662,,,1974
74IN04380,1971622403,71,2,K2403,6,76,762,,,,,,,,4,06,6,,760, 83,13, 2,119,151,,76,102,054,62,,115,5,093162,,,688761,,,1974
74IN04381,1971622407,71,2,K2407,6,02,023,7,,,,,27,2,4,06,1,,023, 62,11, 1,80,129,,02,111,044,62,,084,4,015562,8,,805661,,,1974
74IN04382,1971622411,71,2,K2411,6,76,761,,8,,,,,,,06,6,,, 04,09,,,,6,76,095,068,62,0420,155,4,036762,,,034362,01,,1974
74IN04383,1971622419,71,2,K2419,6,77,771,,8,,,,,,4,06,6,,770, 12,07, 2,144,169,,77,108,057,62,,117,3,046862,1,,983561,,,1974
74IN04384,1971622427,71,2,K2427,6,74,741,,,,,,,,4,06,6,,04, 05,09, 1,146,174,,74,094,055,62,,115,4,124362,,,095562,,,1974
74IN04385,1971622439,71,2,K2439,6,76,761,,,,,,,,4,06,6,,762, 91,07, 2,116,122,,76,120,061,62,,123,5,036762,1,,986961,,,1974
74IN04386,1971622441,71,2,K2441,6,73,731,,,,,,,,,06,6,,03, 84,14, 1,105,146,7,73,112,056,62,1030,113,5,200862,8,,922261,97,,1974
74IN04387,1971622449,71,2,K2449,6,73,732,,,,,,,,4,06,6,,17, 95,07, 1,103,150,,73,114,047,62,,119,6,169762,8,,868961,,,1974
74IN04388,1971622460,71,2,K2460,6,78,781,,,,,,,,4,06,6,,782, 92,08, 2,127,154,,78,111,058,62,,117,5,077262,,,725561,,,1974
74IN04389,1971622466,71,2,K2466,6,77,771,,8,,,,,,,06,6,,772, 88,08, 1,123,120,7,77,101,054,62,1030,112,5,046862,,,870561,97,,1974
74IN04390,1971622480,71,2,K2480,6,76,760,,8,,,,,,4,06,6,,762, 92,08, 1,112,137,,76,099,053,62,,107,5,046462,,,797061,,,1974
74IN04391,1971622487,71,2,K2487,6,75,750,,8,,,,,,4,06,6,,751, 12,09, 2,138,164,,75,115,063,62,,128,6,030462,1,,892161,,,1974
74IN04392,1971622489,71,2,K2489,6,76,761,,,,,,,,4,06,6,,760, 10,10, 1,136,182,,76,107,064,62,,142,5,036762,8,,929761,,,1974
74IN04393,1971622491,71,2,K2491,6,76,760,,8,,,,,,4,06,6,,761, 15,09, 2,140,164,,76,105,061,62,,128,4,046462,3,,696061,,,1974
74IN04394,1971622497,71,2,K2497,6,77,771,,,,,,,,4,06,6,,771, 08,09, 1,112,169,,77,124,078,62,,170,8,046862,8,,755961,,,1974
74IN04395,1971622505,71,2,K2505,6,74,740,,,,,,,,4,06,6,,18, 95,08,10,106,154,,74,110,052,62,,101,6,027462,1,,034162,,,1974
74IN04396,1971622510,71,2,K2510,6,74,741,,,,,,,,4,06,6,,05, 05,09, 1,132,164,,74,110,060,62,,124,4,124362,,,817761,,,1974
74IN04397,1971622511,71,2,K2511,6,73,730,,8,,,,,,4,06,6,,04, 97,06, 2,134,173,,73,088,051,62,,108,4,053362,,,776461,,,1974
74IN04398,1971622515,71,2,K2515,6,75,752,,8,,,,,,,06,6,,, 89,13,,,,7,75,125,062,62,0601,116,6,094962,,,727561,97,,1974
74IN04399,1971622541,71,2,K2541,6,77,770,,,,,,,,4,06,6,,772, 14,09, 1,126,175,,77,110,057,62,,114,5,039462,8,,841661,,,1974
74IN04400,1971622543,71,2,K2543,6,75,751,,,,,,,,4,06,6,,752, 98,09, 2,142,162,,75,102,053,62,,110,4,060162,1,,046062,,,1974
74IN04401,1971622545,71,2,K2545,6,77,771,,8,,,,,,4,06,6,,770, 87,12, 1,122,139,,77,102,056,62,,117,5,046862,,,908961,,,1974
74IN04402,1971622548,71,2,K2548,6,73,731,,,,,,,,4,06,6,,18, 88,08, 1,119,164,,73,100,054,62,,111,5,200862,8,,738161,,,1974
74IN04403,1971622553,71,2,K2553,6,77,771,,,,,,,,,06,6,,771, 87,08, 1,81,123,7,77,101,048,62,1030,097,4,046862,8,,898161,97,,1974
74IN04404,1971622556,71,2,K2556,6,70,702,,8,,,,,,4,06,2,,701, 02,11, 1,129,174,,70,103,053,62,,108,5,084962,,,827761,,,1974
74IN04405,1971622557,71,2,K2557,6,72,933,,,,,,,,,06,3,,893, 88,10, 1,129,160,7,72,098,051,62,1030,104,5,016162,,,996861,97,,1974
74IN04406,1971622563,71,2,K2563,6,75,750,,8,,,,,,4,06,6,,751, 08,07, 5,131,178,,75,118,058,62,,108,5,030462,,,904661,,,1974
74IN04407,1971622564,71,2,K2564,6,75,751,,,,,,,,4,06,6,,750, 94,09, 2,135,153,,75,092,064,62,,144,4,060162,,,946261,,,1974
74IN04408,1971622565,71,2,K2565,6,74,740,,,,,,,,,06,6,,, 94,11,,,,6,74,111,059,62,0124,114,5,027462,,,856461,15,,1974
74IN04409,1971622567,71,2,K2567,6,02,023,6,8,,,,28,1,4,06,1,,023, 78,11, 1,119,140,,02,106,046,62,,091,3,015562,,,874261,,,1974
74IN04410,1971622568,71,2,K2568,6,74,740,,,,,,,,4,06,6,,15, 78,12, 1,110,140,,74,099,050,62,,105,6,027462,1,,654961,,,1974
74IN04411,1971622580,71,2,K2580,6,77,770,,8,,,,,,4,06,6,,772, 98,11, 1,139,168,,77,105,063,62,,137,5,039462,1,,845861,,,1974
74IN04412,1971622582,71,2,K2582,6,74,741,,,,,,,,4,06,6,,06, 85,11, 1,119,150,,74,100,051,62,,102,4,124362,,,024462,,,1974
74IN04413,1971622595,71,2,K2595,6,73,731,,8,,,,,,4,06,6,,05, 80,12, 2,126,139,,73,110,052,62,,102,5,200862,,,890061,,,1974
74IN04414,1971622597,71,2,K2597,6,70,700,,,,,,,,4,06,2,,701, 03,05, 1,105,163,,70,104,061,62,,133,6,047662,8,,722861,,,1974
74IN04415,1971622607,71,2,K2607,6,75,751,,,,,,,,4,06,6,,752, 04,08, 2,140,159,,75,103,048,62,,088,5,060162,1,,721461,,,1974
74IN04416,1971622611,71,2,K2611,6,74,742,,,,,,,1,4,06,6,,16,090,11, 2,123,156,,74,102,052,62,,105,5,089762,,,079862,,,1974
74IN04417,1971622615,71,2,K2615,6,75,750,,,,,,,,4,06,6,,751, 86,09, 3,144,182,,75,095,043,62,,084,4,030462,1,,835661,,,1974
74IN04418,1971622618,71,2,K2618,6,77,771,,8,,,,,,4,06,6,,770, 03,12, 2,129,164,,77,119,060,62,,116,5,046862,1,,927161,,,1974
74IN04419,1971622627,71,2,K2627,6,76,761,,,,3,,,1,,06,6,,,100,10,,126,,3,,106,057,62,0708,117,5,036762,,,691861,93,,1974
74IN04420,1971622630,71,2,K2630,6,76,762,,,,,,,,,06,6,,, 74,10,,,,7,76,090,046,62,0601,093,5,093162,,,916561,97,,1974
74IN04421,1971622633,71,2,K2633,6,10,103,7,,,,,33,1,4,06,1,,103, 80,08, 1,86,140,,10,102,050,62,,102,4,068762,8,,965461,,,1974
74IN04422,1971622634,71,2,K2634,6,73,731,,8,,,,,,4,06,6,,15, 86,14, 1,130,169,,73,107,063,62,,138,5,200862,,,963261,,,1974
74IN04423,1971622638,71,2,K2638,6,78,782,,,,,,,,4,06,6,,780, 94,07, 1,126,144,,78,102,058,62,,129,6,050462,,,898361,,,1974
74IN04424,1971622657,71,2,K2657,6,75,752,,8,,,,,,4,06,6,,750, 78,07, 2,114,150,,75,110,052,62,,099,5,094962,1,,838861,,,1974
74IN04425,1971622660,71,2,K2660,6,72,,,,,,,,,,06,,,,104,,,167,,3,,,,62,0701,,,,,,,93,,1974
74IN04426,1971622660,71,2,K2660,6,72,983,,8,,,,,,4,06,3,,903, 88,10, 6,167,205,,72,089,049,62,,106,5,094362,,,717661,,,1974
74IN04427,1971622661,71,2,K2661,6,70,701,,8,,,,,,4,06,2,,700, 88,05, 1,103,164,,70,094,048,62,,100,3,059962,8,,742461,,,1974
74IN04428,1971622662,71,2,K2662,6,74,740,,8,,,,,,4,06,6,,01, 00,04, 1,110,140,,74,120,053,62,,104,7,027462,,,841161,,,1974
74IN04429,1971622663,71,2,K2663,6,74,740,,,,,,,,4,06,6,,17, 95,09, 2,129,166,,74,127,055,62,,107,7,027462,8,,841161,,,1974
74IN04430,1971622676,71,2,K2676,6,75,750,,,,,,,,4,06,6,,752, 03,09, 1,134,172,,75,102,050,62,,099,4,030462,1,,847761,,,1974
74IN04431,1971622679,71,2,K2679,6,73,732,,8,,,,,,4,06,6,,06, 00,08,12,136,159,,73,098,052,62,,106,4,169762,,,926861,,,1974
74IN04432,1971622683,71,2,K2683,6,76,762,,8,,,,,,4,06,6,,760, 91,10, 3,140,169,,76,110,060,62,,125,5,093162,,,789161,,,1974
74IN04433,1971622694,71,2,K2694,6,75,752,,8,,,,,,4,06,6,,750, 76,07, 2,125,148,,75,103,051,62,,103,5,094962,,,034862,,,1974
74IN04434,1971622695,71,2,K2695,6,78,780,,8,,,,,,4,06,6,,781, 94,12, 2,130,141,,78,104,054,62,,111,4,067762,1,,940561,,,1974
74IN04435,1971622702,71,2,K2702,6,76,761,,,,,,,,4,06,6,,762, 69,09, 1,107,148,,76,124,054,62,,097,5,036762,,,075662,,,1974
74IN04436,1971622703,71,2,K2703,6,74,742,,8,,,,,,4,06,6,,02, 97,08, 1,129,162,,74,121,059,62,,113,6,089762,,,787361,,,1974
74IN04437,1971622708,71,2,K2708,6,03,033,7,8,,,,43,1,4,06,1,,033, 78,10, 1,109,140,,03,102,052,62,,104,3,025862,,,014062,,,1974
74IN04438,1971622709,71,2,K2709,6,76,761,,8,,,,,,4,06,6,,762, 76,12, 1,105,130,,76,096,048,62,,096,5,036762,,,977361,,,1974
74IN04439,1971622711,71,2,K2711,6,72,933,,8,,,,,,4,06,3,,913, 82,10, 2,104,143,,72,104,052,62,,104,5,016162,,,900761,,,1974
74IN04440,1971622712,71,2,K2712,6,77,770,,8,,,,,,4,06,6,,771, 10,10, 2,140,171,,77,095,052,62,,112,4,039462,,,948461,,,1974
74IN04441,1971622714,71,2,K2714,6,74,742,,8,,,,,,4,06,6,,18, 96,08, 2,144,185,,74,079,043,62,,091,3,089762,1,,948061,,,1974
74IN04442,1971622718,71,2,K2718,6,78,780,,8,,,,,,4,06,6,,782, 82,14, 1,121,150,,78,103,051,62,,101,2,067762,,,977261,,,1974
