UID,ID10,ETAG,BRD,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,ELG,PD,LOT,BAND,SPRGWT,FALLWT,BAG,VACC,BLED,GRP,DISP,DAYDIS,TRT,BPEN,COND,BGRP,ADAM,RMK,AGE,YRREC
92IN04184,1990441155,T1155,44,90,2,48,1,02,T-8, 001,840143,2,,,3,OVX,T,156,0,0,,,X,,,,,,,20,OVX.EWE,2.0,1992
92IN04185,1990441157,T1157,44,90,1,48,1,02,T-8, 001,840143,2,,,4,VAS,*,0,0,0,,,V,,,,,,,20,VASEC.RAM,2.0,1992
92IN04186,1990441161,T1161,44,90,2,48,1,02,T-2,857043,843743,,,,1,,2,169,190,1,,,,,,,-Z-,3,L,20,,2.0,1992
92IN04187,1990441162,T1162,44,90,2,48,1,02,T-2,857043,915743,,,,1,,1,166,174,1,,,,,,,-Z-,4,L,20,,2.0,1992
92IN04188,1990441163,T1163,44,90,2,48,1,02,T-2,857043,915743,,,,1,,2,145,145,2,,,,,,,R-0,3,2,20,,2.0,1992
92IN04189,1990441166,T1166,44,90,2,42,1,02,832,955443,932243,,,,1,,2,127,145,1,,,,,,,842,3,2,20,,2.0,1992
92IN04190,1990441171,T1171,44,90,2,48,1,02,T-6,4214,694843,,,,1,,2,158,168,2,,,,,,,-Z-,3,L,20,,2.0,1992
92IN04191,1990441178,T1178,44,90,2,41,1,02,411,948243,009344,,,,1,,2,110,0,0,,,,05,0511,,,,,20,,2.0,1992
92IN04192,1990441179,T1179,44,90,2,48,1,02,T-2,857043,924843,,,,3,OVX,D,165,182,1,,,X,,,,OVX,,,20,X.PROD,2.0,1992
92IN04193,1990441184,T1184,44,90,2,48,1,02,T-7,8068,868543,,,,1,,2,145,168,2,,,,,,,-Z-,3,L,20,,2.0,1992
92IN04194,1990441186,T1186,44,90,2,42,1,02,812,947943,737443,,,,1,,1,150,138,2,,,,,,,852,3,2,20,,2.0,1992
92IN04195,1990441188,T1188,44,90,2,48,1,02,T-6,4214,940843,,,,3,PIN,2,168,186,1,,,X,,,,R-0,,2,20,X.PROD,2.0,1992
92IN04196,1990441189,T1189,44,90,1,48,1,02,T-6,4214,940843,,,,1,,M,199,236,0,,,,,,,,,,20,SAVE,2.0,1992
92IN04197,1990441191,T1191,44,90,2,48,1,02,T-9,8155,910543,,,,1,,1,183,179,2,,,,,,,-Z-,4,L,20,,2.0,1992
92IN04198,1990441195,T1195,44,90,2,48,1,02,T-3,952243,744443,,,,1,,*,0,0,0,,,,05,0423,,,,,20,,2.0,1992
92IN04199,1990441197,T1197,44,90,2,48,1,02,T-5,979043,935343,,,,3,OVX,2,170,172,2,,,X,,,,OVX,,,20,X.VLTS,2.0,1992
92IN04200,1990441198,T1198,44,90,1,48,1,02,T-5,979043,935343,,,,2,167,M,200,242,0,,,,92,0924,,,,,20,,2.0,1992
92IN04201,1990441199,T1199,44,90,2,48,1,02,T-5,979043,947343,,,,1,,2,147,139,2,,,,,,,R-0,2,2,20,,2.0,1992
92IN04202,1990441200,T1200,44,90,2,48,1,02,T-6,4214,604943,,,,1,,2,187,191,2,,,,,,,-Z-,3,L,20,,2.0,1992
92IN04203,1990441203,T1203,44,90,1,41,1,02,411,948243,563443,,,,1,,*,0,0,0,,,,93,0210,,,,,20,"X,L.TAIL",2.0,1992
92IN04204,1990441206,T1206,44,90,1,48,1,02,T-9,8155,982643,2,,,3,LIB,*,0,0,0,,,L,93,0526,,,,,20,,2.0,1992
92IN04205,1990441207,T1207,44,90,2,48,1,02,T-4,8083,859543,,,,1,,2,174,178,2,,,,,,,-Z-,2,L,20,,2.0,1992
92IN04206,1990441208,T1208,44,90,2,48,1,02,T-8, 001,893043,,,,1,,1,177,178,2,,,,,,,R-0,4,2,20,,2.0,1992
92IN04207,1990441210,T1210,44,90,2,48,1,02,T-3,952243,884743,,,,1,,1,156,160,2,,,,,,,-Z-,3,L,20,,2.0,1992
92IN04208,1990441221,T1221,44,90,2,48,1,02,T-8, 001,731043,,,,3,,2,186,203,11,,,,93,1102,,,,,20,,2.0,1992
92IN04209,1990441226,T1226,44,90,2,48,1,02,T-3,952243,810743,,,,1,,1,170,171,2,,,,,,,-Z-,3,L,20,,2.0,1992
92IN04210,1990441232,T1232,44,90,2,42,1,02,812,947943,974643,,,,3,,1,142,150,12,,,,93,1005,,,,,20,,2.0,1992
92IN04211,1990441233,T1233,44,90,2,48,1,02,T-2,857043,803943,,,,1,,5,164,189,2,,,,,,,R-0,4,2,20,,2.0,1992
92IN04212,1990441236,T1236,44,90,2,41,1,02,412,958143,891943,,,,1,,1,144,160,2,,,,,,,412,3,2,20,TENDER,2.0,1992
92IN04213,1990441237,T1237,44,90,1,42,1,02,812,947943,677543,,,,3,GDS,M,194,233,0,,,G,93,1005,,,,,20,X.L.TST.LARGR,2.0,1992
92IN04214,1990441238,T1238,44,90,2,42,1,02,832,955443,024944,,,,1,,2,116,135,2,,,,,,,862,2,2,20,TENDER,2.0,1992
92IN04215,1990441241,T1241,44,90,2,48,1,02,T-6,4214,931943,,,,3,OVX,2,146,179,12,,,X,,,,OVX,,,20,,2.0,1992
92IN04216,1990441249,T1249,44,90,2,48,1,02,T-3,952243,774843,,,,1,,2,152,170,2,,,,,,,-Z-,3,L,20,,2.0,1992
92IN04217,1990441250,T1250,44,90,2,48,1,02,T-3,952243,774843,,,,1,,1,162,156,2,,,,,,,-Z-,3,L,20,,2.0,1992
92IN04218,1990441255,T1255,44,90,2,48,1,02,T-6,4214,693643,,,,3,OVX,5,153,182,1,,,X,,,,OVX,,,20,X.BARREN,2.0,1992
92IN04219,1990441261,T1261,44,90,2,41,1,02,412,958143,746643,,,,1,,2,141,158,6,,,,,,,413,3,2,20,,2.0,1992
92IN04220,1990441267,T1267,44,90,2,48,1,02,T-5,979043,647843,,,,1,,2,161,176,2,,,,,,,R-0,4,2,20,,2.0,1992
92IN04221,1990441269,T1269,44,90,2,48,1,02,T-9,8155,694143,,,,1,,2,174,173,2,,,,,,,-Z-,3,L,20,,2.0,1992
92IN04222,1990441270,T1270,44,90,1,48,1,02,T-9,8155,694143,,,,2,163,M,222,272,0,,,,92,0924,,,,,20,,2.0,1992
92IN04223,1990441271,T1271,44,90,2,48,1,02,T-2,857043,643643,,,,1,,2,172,162,2,,,,,,,-Z-,3,L,20,,2.0,1992
92IN04224,1990441282,T1282,44,90,2,42,1,02,822,950643,641743,,,,7,,2,126,0,0,,,,97,0916,,,,,20,,2.0,1992
92IN04225,1990441284,T1284,44,90,2,48,1,02,T-2,857043,560643,,,,1,,2,159,172,2,,,,,,,R-0,3,2,20,,2.0,1992
92IN04226,1990441293,T1293,44,90,2,41,1,02,414,022844,903143,,,,3,PIN,2,123,161,12,,,X,,,,R-0,,2,20,MASTITIS,2.0,1992
92IN04227,1990441306,T1306,44,90,2,48,1,02,T-5,979043,949343,,,,1,,2,154,167,2,,,,,,,-Z-,3,L,20,,2.0,1992
92IN04228,1990441317,T1317,44,90,2,48,1,02,T-6,4214,886243,,,,1,,1,168,169,2,,,,,,,-Z-,4,L,20,,2.0,1992
92IN04229,1990441325,T1325,44,90,2,41,1,02,413,978843,953743,,,,1,,1,119,142,2,,,,,,,411,3,2,20,SEWN THROAT,2.0,1992
92IN04230,1990441331,T1331,44,90,1,48,1,02,T-4,8083,805243,2,,,2,166,,0,219,0,,,P,92,0924,,,,,20,FRR-PHY-RAMS,2.0,1992
92IN04231,1990441332,T1332,44,90,2,48,1,02,T-3,952243,807343,,,,1,,1,137,149,2,,,,,,,R-0,4,2,20,,2.0,1992
92IN04232,1990441333,T1333,44,90,2,48,1,02,T-3,952243,807343,,,,1,,2,173,170,2,,,,,,,-Z-,3,L,20,FLTS,2.0,1992
92IN04233,1990441335,T1335,44,90,1,48,1,02,T-6,4214,820443,2,,,3,LIB,*,0,0,0,,,L,93,0810,,,,,20,,2.0,1992
92IN04234,1990441338,T1338,44,90,1,48,1,02,T-7,8068,819243,2,,,2,157,,0,213,0,,,P,92,0924,,,,,20,FRR-PHY-RAMS,2.0,1992
92IN04235,1990441339,T1339,44,90,2,48,1,02,T-5,979043,781343,,,,1,,2,148,168,2,,,,,,,-Z-,3,L,20,,2.0,1992
92IN04236,1990441357,T1357,44,90,1,48,1,02,T-9,8155,909143,,,,2,165,M,202,244,0,,,,92,0924,,,,,20,,2.0,1992
92IN04237,1990441361,T1361,44,90,2,48,1,02,T-7,8068,670043,,,,1,,2,156,163,2,,,,,,,R-0,3,2,20,,2.0,1992
92IN04238,1990441362,T1362,44,90,2,48,1,02,T-9,8155,020344,,,,1,,1,167,187,1,,,,,,,-Z-,4,L,20,,2.0,1992
92IN04239,1990441369,T1369,44,90,1,48,1,02,T-3,952243,619843,,,,2,160,M,185,212,0,,,,92,0924,,,,,20,,2.0,1992
92IN04240,1990441371,T1371,44,90,2,41,1,02,411,948243,771143,,,,1,,1,144,151,2,,,,,,,414,3,2,20,,2.0,1992
92IN04241,1990441372,T1372,44,90,1,41,1,02,412,958143,636443,,,,1,,M,161,202,0,,,,,,,,,,20,SAVE,2.0,1992
92IN04242,1990441373,T1373,44,90,1,41,1,02,412,958143,636443,,,,2,168,M,175,196,0,,,,92,0924,,,,,20,,2.0,1992
92IN04243,1990441374,T1374,44,90,2,48,1,02,T-8, 001,966943,,,,1,,2,156,177,2,,,,,,,-Z-,3,L,20,,2.0,1992
92IN04244,1990441384,T1384,44,90,2,41,1,02,414,022844,780143,,,,1,,1,135,142,2,,,,,,,411,3,2,20,,2.0,1992
92IN04245,1990441385,T1385,44,90,1,42,1,02,822,950643,742443,,,,3,,M,176,211,0,,,,93,0810,,,,,20,,2.0,1992
92IN04246,1990441389,T1389,44,90,2,48,1,02,T-7,8068,861043,,,,1,,2,151,160,2,,,,,,,R-0,4,2,20,,2.0,1992
92IN04247,1990441397,T1397,44,90,2,48,1,02,T-6,4214,937343,,,,1,,2,165,185,2,,,,,,,-Z-,4,L,20,,2.0,1992
92IN04248,1990441398,T1398,44,90,2,48,1,02,T-7,8068,675443,,,,1,,2,148,175,2,,,,,,,-Z-,4,L,20,,2.0,1992
92IN04249,1990441406,T1406,44,90,2,48,1,02,T-8, 001,863343,,,,3,,5,186,203,1,,,,93,1102,,,,,20,X.BARREN,2.0,1992
92IN04250,1990441407,T1407,44,90,2,48,1,02,T-3,952243,701343,,,,3,PIN,2,163,176,12,,,X,,,,R-0,,2,20,MASTITIS D126,2.0,1992
92IN04251,1990441408,T1408,44,90,1,48,1,02,T-3,952243,701343,,,,1,,*,0,0,0,,,,93,0210,,,,,20,"X,L.HEAD",2.0,1992
92IN04252,1990441411,T1411,44,90,2,48,1,02,T-2,857043,942243,,,,3,OVX,5,143,171,1,,,X,,,,OVX,,,20,X.BARREN,2.0,1992
92IN04253,1990441412,T1412,44,90,2,42,1,02,802,947543,806143,,,,1,,2,128,145,1,,,,,,,872,3,2,20,,2.0,1992
92IN04254,1990441413,T1413,44,90,2,48,1,02,T-5,979043,638743,,,,1,,2,144,179,1,,,,,,,R-0,4,2,20,,2.0,1992
92IN04255,1990441417,T1417,44,90,2,48,1,02,T-2,857043,993843,,,,1,,2,159,169,2,,,,,,,-Z-,4,L,20,MIXBREDIN T-3,2.0,1992
92IN04256,1990441422,T1422,44,90,2,48,1,02,T-2,857043,697543,,,,1,,2,168,173,2,,,,,,,-Z-,3,L,20,FIGHTER,2.0,1992
92IN04257,1990441423,T1423,44,90,2,48,1,02,T-2,857043,697543,,,,1,,1,167,167,1,,,,,,,R-0,4,2,20,,2.0,1992
92IN04258,1990441426,T1426,44,90,2,48,1,02,T-7,8068,860943,,,,1,,1,171,184,2,,,,,,,-Z-,4,L,20,,2.0,1992
92IN04259,1990441428,T1428,44,90,2,42,1,02,812,947943,641643,,,,1,,2,133,150,2,,,,,,,882,3,2,20,,2.0,1992
92IN04260,1990441429,T1429,44,90,2,42,1,02,812,947943,641643,,,,1,,2,151,155,2,,,,,,,892,3,2,20,,2.0,1992
92IN04261,1990441436,T1436,44,90,2,41,1,02,413,978843,780243,,,,1,,1,134,157,2,,,,,,,412,3,2,20,LF.LAME,2.0,1992
92IN04262,1990441439,T1439,44,90,1,42,1,02,802,947543,874543,,,,3,,M,155,183,0,,,,93,0810,,,,,20,,2.0,1992
92IN04263,1990441441,T1441,44,90,2,41,1,02,413,978843,797943,,,,1,,2,114,130,2,,,,,,,413,2,2,20,,2.0,1992
92IN04264,1990441458,T1458,44,90,2,48,1,02,T-2,857043,885143,,,,3,,2,136,135,12,,,,93,1102,,,,,20,BLUEBAGEWE,2.0,1992
92IN04265,1990441463,T1463,44,90,1,48,1,02,T-5,979043,801543,,,,2,164,M,194,240,0,,,,92,0924,,,,,20,,2.0,1992
92IN04266,1990441465,T1465,44,90,2,42,1,02,812,947943,756943,,,,1,,1,120,132,2,,,,,,,802,3,2,20,,2.0,1992
92IN04267,1990441468,T1468,44,90,2,48,1,02,T-9,8155,936543,,,,1,,1,191,190,2,,,,,,,-Z-,4,L,20,TENDER,2.0,1992
92IN04268,1990441472,T1472,44,90,2,41,1,02,411,948243,711843,,,,1,,2,128,157,1,,,,,,,414,3,2,20,,2.0,1992
92IN04269,1990441474,T1474,44,90,2,42,1,02,802,947543,832443,,,,1,,1,133,144,2,,,,,,,812,3,2,20,,2.0,1992
92IN04270,1990441478,T1478,44,90,2,42,1,02,802,947543,631843,,,,1,,1,145,165,2,,,,,,,822,3,2,20,SM.BAG,2.0,1992
92IN04271,1990441486,T1486,44,90,2,48,1,02,T-4,8083,888043,,,,1,,2,157,178,2,,,,,,,R-0,3,2,20,DYSTOCIA,2.0,1992
92IN04272,1990441487,T1487,44,90,2,41,1,02,411,948243,982243,,,,1,,1,141,147,2,,,,,,,411,3,2,20,,2.0,1992
92IN04273,1990441488,T1488,44,90,2,41,1,02,411,948243,982243,,,,1,,5,165,195,2,,,,,,,413,4,2,20,,2.0,1992
92IN04274,1990441492,T1492,44,90,2,41,1,02,412,958143,854043,,,,1,,2,140,150,2,,,,,,,412,3,2,20,,2.0,1992
92IN04275,1990441495,T1495,44,90,1,48,1,02,T-6,4214,755643,2,,,2,165,,0,210,0,,,P,92,0924,,,,,20,FINEWOOL,2.0,1992
92IN04276,1990441496,T1496,44,90,2,48,1,02,T-6,4214,813143,,,,1,,1,185,188,2,,,,,,,-Z-,4,L,20,,2.0,1992
92IN04277,1990441497,T1497,44,90,1,48,1,02,T-6,4214,813143,,,,2,162,M,182,225,0,,,,92,0924,,,,,20,,2.0,1992
92IN04278,1990441498,T1498,44,90,2,48,1,02,T-7,8068,014144,,,,1,,2,163,164,2,,,,,,,-Z-,3,L,20,,2.0,1992
92IN04279,1990441513,T1513,44,90,2,48,1,02,T-6,4214,777543,,,,1,,1,184,183,2,,,,,,,R-0,4,2,20,TENDER,2.0,1992
92IN04280,1990441524,T1524,44,90,2,41,1,02,411,948243,920743,,,,1,,2,124,152,2,,,,,,,414,3,2,20,,2.0,1992
92IN04281,1990441538,T1538,44,90,2,48,1,02,T-9,8155,792843,,,,1,,1,175,188,2,,,,,,,-Z-,4,L,20,,2.0,1992
92IN04282,1990441543,T1543,44,90,1,48,1,02,T-4,8083,706243,,,,2,161,M,201,243,0,,,,92,0924,,,,,20,,2.0,1992
92IN04283,1990441544,T1544,44,90,2,48,1,02,T-4,8083,706243,,,,1,,2,178,171,2,,,,,,,-Z-,4,L,20,,2.0,1992
92IN04284,1990441545,T1545,44,90,2,48,1,02,T-5,979043,997743,,,,3,PIN,1,161,183,1,,,X,,,,R-0,,2,20,X.PROD,2.0,1992
92IN04285,1990441546,T1546,44,90,1,48,1,02,T-3,952243,956543,2,,,3,LIB,*,0,0,0,,,L,95,0730,,,,,20,,2.0,1992
92IN04286,1990441552,T1552,44,90,2,48,1,02,T-4,8083,931143,,,,3,PIN,2,190,210,1,,,X,,,,R-0,,2,20,X.PROD,2.0,1992
92IN04287,1990441556,T1556,44,90,2,48,1,02,T-7,8068,957443,,,,1,,2,170,186,2,,,,,,,R-0,4,2,20,SM.BAG,2.0,1992
92IN04288,1990441558,T1558,44,90,2,48,1,02,T-4,8083,991043,,,,1,,1,149,156,2,,,,,,,-Z-,3,L,20,,2.0,1992
92IN04289,1990441559,T1559,44,90,2,48,1,02,T-6,4214,967243,,,,1,,2,184,188,2,,,,,,,-Z-,4,L,20,,2.0,1992
92IN04290,1990441561,T1561,44,90,2,42,1,02,812,947943,872743,,,,3,LAR,1,154,141,12,,,X,95,1008,,LAR,,,20,,2.0,1992
92IN04291,1990441568,T1568,44,90,2,42,1,02,822,950643,776443,,,,1,,1,130,166,2,,,,,,,832,3,2,20,,2.0,1992
92IN04292,1990441571,T1571,44,90,2,42,1,02,822,950643,787043,,,,1,,1,134,158,2,,,,,,,842,3,2,20,,2.0,1992
92IN04293,1990441572,T1572,44,90,2,48,1,02,T-8, 001,943943,,,,1,,2,161,145,2,,,,,,,R-0,2,2,20,,2.0,1992
92IN04294,1990441574,T1574,44,90,2,48,1,02,T-2,857043,977443,,,,1,,1,148,153,2,,,,,,,-Z-,4,L,20,,2.0,1992
92IN04295,1990441575,T1575,44,90,2,48,1,02,T-2,857043,948043,,,,1,,2,174,177,2,,,,,,,-Z-,3,L,20,,2.0,1992
92IN04296,1990441576,T1576,44,90,1,48,1,02,T-7,8068,727643,,,,2,167,M,187,216,0,,,,92,0924,,,,,20,,2.0,1992
92IN04297,1990441578,T1578,44,90,2,48,1,02,T-5,979043,021244,,,,1,,2,185,165,2,,,,,,,R-0,2,2,20,"DYSTOCIA,R.P.",2.0,1992
92IN04298,1990441583,T1583,44,90,2,48,1,02,T-6,4214,556743,,,,1,,2,184,200,2,,,,,,,-Z-,3,L,20,,2.0,1992
92IN04299,1990441587,T1587,44,90,2,48,1,02,T-5,979043,621743,,,,1,,2,158,165,2,,,,,,,-Z-,3,L,20,,2.0,1992
92IN04300,1990441592,T1592,44,90,2,48,1,02,T-9,8155,951043,,,,1,,2,168,187,2,,,,,,,R-0,4,2,20,,2.0,1992
92IN04301,1990441594,T1594,44,90,2,48,1,02,T-9,8155,562343,,,,1,,2,139,164,2,,,,,,,-Z-,3,L,20,,2.0,1992
92IN04302,1990441596,T1596,44,90,2,48,1,02,T-7,8068,750943,,,,1,,1,159,163,2,,,,,,,-Z-,3,L,20,,2.0,1992
92IN04303,1990441598,T1598,44,90,2,48,1,02,T-5,979043,812943,,,,1,,2,161,178,2,,,,,,,R-0,4,2,20,R.EYE.CLOUDY,2.0,1992
92IN04304,1990441601,T1601,44,90,2,48,1,02,T-1,8289,849043,,,,1,,2,151,0,0,,,,05,0713,,,,,20,,2.0,1992
92IN04305,1990441614,T1614,44,90,1,48,1,02,T-8, 001,559243,2,,,3,LIB,*,0,0,0,,,L,95,0730,,,,,20,,2.0,1992
92IN04306,1990441616,T1616,44,90,2,41,1,02,412,958143,778843,,,,1,,1,143,159,2,,,,,,,412,2,2,20,,2.0,1992
92IN04307,1990441617,T1617,44,90,2,41,1,02,412,958143,778843,,,,3,LAR,1,128,150,1,,,X,95,1008,,LAR,,,20,X.POLY??YES,2.0,1992
92IN04308,1990441630,T1630,44,90,1,48,1,02,T-9,8155,748443,,,,2,159,M,212,255,0,,,,92,0924,,,,,20,,2.0,1992
92IN04309,1990441633,T1633,44,90,2,48,1,02,T-7,8068,904543,,,,1,,1,154,157,2,,,,,,,-Z-,4,L,20,DYSTOCIA,2.0,1992
92IN04310,1990441634,T1634,44,90,2,41,1,02,411,948243,852843,,,,1,,2,167,177,1,,,,,,,411,3,2,20,,2.0,1992
92IN04311,1990441639,T1639,44,90,2,49,2,02,431,853543,994843,,,,1,,2,145,0,0,,,,05,0601,,,,,15,,1.5,1992
92IN04312,1990441641,T1641,44,90,2,49,2,02,431,853543,952343,,,,1,,2,154,166,2,,,,,,,-Z-,4,L,15,,1.5,1992
92IN04313,1990441643,T1643,44,90,2,49,2,02,431,853543,856343,,,,1,,2,148,150,2,,,,,,,-Z-,3,L,15,,1.5,1992
92IN04314,1990441647,T1647,44,90,2,49,2,02,432,867243,735643,,,,1,,1,107,138,1,,,,,,,-Z-,3,L,15,,1.5,1992
92IN04315,1990441648,T1648,44,90,2,49,2,02,432,867243,735643,,,,1,,2,130,113,2,,,,,,,-Z-,2,L,15,,1.5,1992
92IN04316,1990441650,T1650,44,90,2,49,2,02,432,867243,975943,,,,7,,2,135,0,0,,,,97,0916,,,,,15,,1.5,1992
92IN04317,1990441654,T1654,44,90,2,49,2,02,432,867243,957243,,,,1,,2,129,152,1,,,,,,,R-0,3,2,15,,1.5,1992
92IN04318,1990441657,T1657,44,90,2,49,2,02,433,922243,952043,,,,1,,5,132,156,1,,,,,,,-Z-,4,L,15,,1.5,1992
92IN04319,1990441658,T1658,44,90,2,49,2,02,433,922243,952043,,,,1,,1,126,129,2,,,,,,,-Z-,2,L,15,,1.5,1992
92IN04320,1990441662,T1662,44,90,2,49,2,02,433,922243,942543,,,,3,,2,146,148,12,,,,93,1102,,,,,15,,1.5,1992
92IN04321,1990441664,T1664,44,90,2,49,2,02,431,853543,020944,,,,1,,1,125,130,2,,,,,,,R-0,3,2,15,,1.5,1992
92IN04322,1990441665,T1665,44,90,2,49,2,02,431,853543,020944,,,,3,,5,144,162,1,,,,93,1102,,,,,15,X.BARREN,1.5,1992
92IN04323,1990441666,T1666,44,90,2,49,2,02,433,922243,789243,,,,1,,5,147,167,2,,,,,,,-Z-,4,L,15,,1.5,1992
92IN04324,1990441668,T1668,44,90,2,49,2,02,432,867243,711343,,,,1,,1,153,155,2,,,,,,,-Z-,3,L,15,CAKEDBAG,1.5,1992
92IN04325,1990441669,T1669,44,90,2,49,2,02,431,853543,749343,,,,1,,2,163,159,2,,,,,,,R-0,3,2,15,,1.5,1992
92IN04326,1990441673,T1673,44,90,2,49,2,02,432,867243,948543,,,,3,OVX,5,142,167,1,,,X,,,,OVX,,,15,X.BARREN,1.5,1992
92IN04327,1990441676,T1676,44,90,2,49,2,02,432,867243,997343,,,,3,,5,166,181,1,,,,93,1102,,,,,15,X.BARREN,1.5,1992
92IN04328,1990441677,T1677,44,90,2,49,2,02,432,867243,853243,,,,1,,1,129,134,1,,,,,,,-Z-,3,L,15,,1.5,1992
92IN04329,1990441681,T1681,44,90,2,49,2,02,433,922243,887143,,,,1,,2,141,158,2,,,,,,,-Z-,4,L,15,,1.5,1992
92IN04330,1990441682,T1682,44,90,2,49,2,02,431,853543,949043,,,,1,,2,135,141,2,,,,,,,R-0,3,2,15,,1.5,1992
92IN04331,1990441684,T1684,44,90,2,49,2,02,432,867243,811743,,,,3,,2,134,152,2,,,,93,1102,,,,,15,X.UT.PROLAPSE,1.5,1992
92IN04332,1990441685,T1685,44,90,2,49,2,02,432,867243,811743,,,,1,,1,157,163,2,,,,,,,-Z-,4,L,15,,1.5,1992
92IN04333,1990441689,T1689,44,90,2,49,2,02,432,867243,786243,,,,1,,5,163,191,1,,,,,,,-Z-,5,L,15,,1.5,1992
92IN04334,1990441701,T1701,44,90,2,49,2,02,431,853543,898643,,,,1,,2,128,156,2,,,,,,,R-0,3,2,15,,1.5,1992
92IN04335,1990441703,T1703,44,90,2,49,2,02,431,853543,940943,,,,3,,2,145,165,13,,,,93,1102,,,,,15,,1.5,1992
92IN04336,1990441706,T1706,44,90,1,49,2,02,433,922243,663843,2,,,3,LIB,*,0,0,0,,,L,46,0510,,,,,15,,1.5,1992
92IN04337,1990441707,T1707,44,90,2,49,2,02,432,867243,959243,,,,1,,2,157,157,2,,,,,,,-Z-,3,L,15,,1.5,1992
92IN04338,1990441708,T1708,44,90,2,49,2,02,433,922243,957343,,,,1,,2,149,146,2,,,,,,,-Z-,2,L,15,,1.5,1992
92IN04339,1990441709,T1709,44,90,2,49,2,02,432,867243,890243,,,,1,,2,140,161,2,,,,,,,-Z-,4,L,15,THICKPOORMILK,1.5,1992
92IN04340,1990441710,T1710,44,90,2,49,2,02,431,853543,795243,,,,1,,2,132,0,0,,,,19,0522,,,,,15,BRNEARTIPS,1.5,1992
92IN04341,1990441711,T1711,44,90,2,49,2,02,431,853543,795243,,,,1,,2,115,138,2,,,,,,,R-0,3,2,15,,1.5,1992
92IN04342,1990441713,T1713,44,90,2,49,2,02,433,922243,577043,,,,1,,2,142,153,2,,,,17,1201,,-Z-,3,L,15,,1.5,1992
92IN04343,1990441714,T1714,44,90,2,49,2,02,433,922243,577043,,,,1,,2,146,162,1,,,,,,,-Z-,3,L,15,,1.5,1992
92IN04344,1990441716,T1716,44,90,2,49,2,02,433,922243,891743,,,,3,,2,128,150,2,,,,93,1102,,,,,15,PRO.CERVIX.XX,1.5,1992
92IN04345,1990441718,T1718,44,90,2,49,2,02,431,853543,730743,,,,1,,*,0,0,0,,,,97,0215,,,,,15,,1.5,1992
92IN04346,1990441721,T1721,44,90,2,49,2,02,432,867243,716643,,,,1,,2,131,147,2,,,,,,,-Z-,4,L,15,,1.5,1992
92IN04347,1990441722,T1722,44,90,2,49,2,02,432,867243,674143,,,,1,,2,153,161,2,,,,97,1029,,R-0,,2,15,,1.5,1992
92IN04348,1990441727,T1727,44,90,2,49,2,02,431,853543,643243,,,,1,,2,153,155,2,,,,,,,-Z-,3,L,15,4 TEATS,1.5,1992
92IN04349,1990441728,T1728,44,90,2,49,2,02,432,867243,878143,,,,1,,1,154,171,2,,,,,,,-Z-,3,L,15,,1.5,1992
92IN04350,1990441729,T1729,44,90,2,49,2,02,431,853543,827543,,,,1,,5,141,174,1,,,,,,,-Z-,4,L,15,,1.5,1992
92IN04351,1991441770,T1770,44,91,2,48,1,02,T-2,922243,694143,,,,1,,5,105,126,1,,,,,,,R-0,3,2,10,,1.0,1992
92IN04352,1991441771,T1771,44,91,2,48,1,02,T-4,853543,835443,,,,1,,5,118,148,1,,,,,,,-Z-,4,L,10,,1.0,1992
92IN04353,1991441772,T1772,44,91,2,41,1,02,413,073944,076744,,,,1,,5,125,152,1,,,,,,,413,4,2,10,,1.0,1992
92IN04354,1991441775,T1775,44,91,2,48,1,02,T-1,853543,694443,,,,1,,5,128,155,1,,,,,,,-Z-,4,L,10,,1.0,1992
92IN04355,1991441785,T1785,44,91,2,48,1,02,T-4,853543,638743,,,,1,,2,116,0,0,,,,05,0526,,,,,10,COLOR4FEET,1.0,1992
92IN04356,1991441788,T1788,44,91,2,48,1,02,T-5,853543,080944,,,,1,,5,108,137,1,,,,,,,R-0,4,2,10,,1.0,1992
92IN04357,1991441790,T1790,44,91,2,48,1,02,T-2,853543,699343,,,,1,,2,117,137,2,,,,,,,-Z-,3,L,10,,1.0,1992
92IN04358,1991441791,T1791,44,91,1,48,1,02,T-2,853543,699343,,,,1,,Y,133,172,0,,,,,,,,,,10,,1.0,1992
92IN04359,1991441792,T1792,44,91,2,48,1,02,T-1,922243,700943,,,,1,,2,111,137,2,,,,,,,-Z-,3,L,10,,1.0,1992
92IN04360,1991441796,T1796,44,91,2,48,1,02,T-4,867243,860043,,,,1,,5,116,148,1,,,,,,,R-0,3,2,10,,1.0,1992
92IN04361,1991441800,T1800,44,91,2,48,1,02,T-1,853543,063144,,,,1,,1,131,127,2,,,,,,,-Z-,4,L,10,,1.0,1992
92IN04362,1991441802,T1802,44,91,2,48,1,02,T-1,867243,944843,,,,1,,2,123,134,2,,,,,,,-Z-,2,L,10,,1.0,1992
92IN04363,1991441819,T1819,44,91,3,48,1,02,T-5,867243,699743,1,,,1,JLO,J,130,0,0,,,W,,,,,,,10,LEADWETHER,1.0,1992
92IN04364,1991441820,T1820,44,91,2,48,1,02,T-2,853543,072844,,,,1,,5,120,154,1,,,,,,,R-0,5,2,10,,1.0,1992
92IN04365,1991441824,T1824,44,91,2,48,1,02,T-1,853543,909443,,,,1,,2,121,135,1,,,,,,,-Z-,3,L,10,,1.0,1992
