UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,BELLY,JAW,WNWT,F,N,T,C,L,CRIMP,SIDE,THIGH,THSCO,TIME,C5152,CADAM_25,SIRE,SB1,LBRD,IDX,LNDAM,TM,C67,BAND,ADG,BRWT,ABN,TIME_14,CADAM_12,TBRE,CTBR,TM2,DISP
59WN02437,59,1,3028,6,04,040,8149,6,60,20,1,8,65,125,1,1,09,1,83,09,04,08,07,056,9,5,5,1,07,13,5,0047,6,61,137,04,1,,2,557,134,,3,1,1,1,1,3
59WN02438,59,2,3029,6,86,094,0668,6,61,,1,4,65,125,2,1,08,3,79,08,04,06,05,056,9,4,5,2,07,,4,1483,6,61,134,85,7,,2,560,90,,3,1,1,1,4,
59WN02439,59,2,3030,6,71,723,1625,6,61,,1,2,65,125,2,1,09,1,90,09,04,06,06,064,8,6,7,2,03,,2,1904,6,61,150,73,2,,2,622,122,,1,2,1,1,2,
59WN02440,59,1,3031,6,09,090,9829,6,60,33,1,5,65,125,1,1,10,1,62,10,04,10,11,053,9,5,5,1,03,28,4,1483,6,61,121,09,1,,2,394,128,,1,1,1,1,1,3
59WN02441,59,1,3032,6,10,103,9798,6,60,26,1,5,65,125,2,1,08,1,82,10,05,08,07,051,8,4,4,1,08,18,4,0966,6,61,137,10,1,,2,555,126,,3,1,1,1,1,3
59WN02442,59,2,3033,6,10,103,0457,6,61,26,1,4,65,125,3,1,08,1,84,09,04,07,08,056,9,5,6,2,04,26,4,0966,6,61,144,10,1,,2,587,106,1,2,1,1,1,1,
59WN02443,59,1,3034,6,70,733,9052,6,60,,1,6,65,125,2,1,10,2,88,08,04,08,07,051,7,5,6,2,02,,4,1349,6,61,129,73,2,,2,598,132,,1,1,1,1,2,3
59WN02444,59,1,3035,6,70,743,9083,6,60,,1,6,65,125,2,7,11,2,109,09,04,06,06,050,10,4,5,2,02,,4,1390,6,61,149,77,2,,2,782,112,,1,1,1,1,2,3
59WN02445,59,1,3036,6,69,114,1864,6,61,,5,2,65,125,1,1,09,1,56,09,04,10,12,046,10,5,5,1,09,,2,9589,6,61,132,84,4,,2,373,94,,4,2,5,2,4,3
59WN02446,59,2,3037,6,69,114,1864,6,61,,5,2,65,125,1,1,10,1,55,09,04,10,11,054,9,7,9,3,05,,2,9589,6,61,132,84,4,,2,374,82,,2,2,5,2,4,2
59WN02447,59,1,3038,6,71,733,0493,6,61,,1,4,65,125,1,1,09,2,99,09,04,06,06,060,7,5,6,2,09,,4,1349,6,61,149,77,2,,2,691,126,,4,1,1,1,2,
59WN02448,59,2,3039,6,71,743,0236,6,61,,5,5,65,125,2,1,09,1,63,09,04,08,08,048,12,4,5,2,02,,4,1390,6,61,130,77,2,,2,432,90,,1,1,5,2,2,
59WN02449,59,2,3040,6,70,743,0236,6,61,,5,5,65,125,3,1,09,1,73,09,04,07,07,048,10,4,5,2,06,,4,1390,6,61,140,77,2,,2,506,98,1,3,1,5,2,2,2
59WN02450,59,1,3043,6,75,026,1756,7,67,,5,5,65,125,2,7,10,1,63,12,04,10,11,062,9,7,7,1,03,,4,0069,6,61,130,73,9,,2,418,108,,1,1,5,2,4,9
59WN02451,59,2,3044,6,75,026,1756,7,67,,5,5,65,125,3,1,09,1,71,10,04,09,08,048,9,4,4,1,02,,4,0069,6,61,140,73,9,,2,501,84,,1,1,5,2,4,2
59WN02452,59,1,3045,6,82,099,0518,6,61,,1,4,65,125,1,2,07,1,100,10,04,06,06,054,8,6,7,2,06,32,4,9970,6,61,140,03,7,,2,696,130,,3,1,1,1,6,
59WN02453,59,2,3046,6,02,020,8490,6,60,17,1,8,65,125,1,1,09,1,96,09,04,07,06,053,9,4,5,2,06,06,5,0069,6,61,154,02,1,,2,672,120,,3,1,1,1,1,
59WN02454,59,2,3047,6,82,099,1979,6,61,,1,2,65,125,1,1,09,1,77,06,04,07,06,054,8,4,4,1,05,23,2,9970,6,61,143,07,7,,2,538,98,,2,2,1,1,6,
59WN02455,59,1,3048,6,85,055,9152,6,60,,1,6,65,125,1,1,09,2,100,10,04,06,07,050,9,5,5,1,09,,4,1822,6,61,141,84,7,,2,693,134,,4,1,1,1,4,
59WN02456,59,1,3050,6,70,733,0331,6,61,,3,4,65,125,2,1,11,1,73,13,04,08,09,047,16,6,7,2,03,,4,1349,6,61,114,70,2,,2,509,94,,1,1,3,3,2,3
59WN02457,59,2,3051,6,09,093,0271,6,61,29,1,5,65,125,2,1,09,6,75,08,04,08,08,052,10,4,4,1,03,29,4,9970,6,61,137,09,1,,2,510,112,,1,1,1,1,1,3
59WN02458,59,1,3052,6,70,723,1553,6,61,,1,2,65,125,1,2,10,1,109,09,05,06,05,056,9,4,5,2,06,,2,1904,6,61,167,75,2,,2,752,150,,3,2,1,1,2,
59WN02459,59,1,3053,6,02,020,1148,6,61,34,1,3,65,125,1,1,10,1,82,12,04,08,07,061,7,5,6,2,02,20,3,0069,6,61,141,02,1,,2,578,98,,1,1,1,1,1,
59WN02460,59,1,3054,6,06,060,0213,6,61,28,1,5,65,125,3,4,12,1,89,04,04,10,06,034,10,2,2,1,09,12,4,1752,6,61,142,06,1,,2,624,110,1,4,1,1,1,1,3
59WN02461,59,2,3055,6,08,080,0968,6,61,23,1,3,65,125,2,1,09,2,94,08,04,07,06,060,8,6,7,2,02,16,3,1408,6,61,148,08,1,,2,664,110,,1,1,1,1,1,
59WN02462,59,1,3056,6,71,723,1171,6,61,,1,3,65,125,1,2,09,2,87,09,04,06,09,062,8,6,6,1,04,,3,1904,6,61,135,77,2,,2,619,96,,2,1,1,1,2,
59WN02463,59,1,3057,6,71,743,0880,6,61,,1,4,65,125,2,2,10,1,94,09,05,08,08,039,10,3,3,1,06,,4,1390,6,61,138,75,2,,2,659,116,,3,1,1,1,2,
59WN02464,59,2,3058,6,10,103,8230,6,60,26,5,8,64,124,2,1,11,1,50,11,04,13,13,043,6,6,6,1,02,12,5,0966,6,61,123,10,1,,2,324,98,,1,1,5,2,1,2
59WN02465,59,1,3059,6,10,103,8230,6,60,26,5,8,64,124,2,1,11,1,74,10,04,09,11,047,8,4,5,2,07,12,5,0966,6,61,148,10,1,,2,505,114,,3,1,5,2,1,
59WN02466,59,2,3060,6,10,103,0367,6,61,27,5,4,64,124,3,1,09,1,69,08,04,10,09,049,10,4,5,2,02,28,4,0966,6,61,149,10,1,,2,468,110,,1,1,5,2,1,
59WN02467,59,1,3061,6,10,103,0367,6,61,27,5,4,64,124,2,1,10,1,82,13,04,11,10,043,10,3,3,1,06,28,4,0966,6,61,161,10,1,,2,555,132,,3,1,5,2,1,
59WN02468,59,2,3062,6,02,023,1239,6,61,23,3,3,64,124,3,1,10,2,86,09,04,06,06,055,7,6,6,1,01,22,3,1428,6,61,140,02,1,,2,618,94,1,1,1,3,3,1,3
59WN02469,59,2,3064,6,71,713,1835,6,61,,5,2,64,124,1,1,11,1,63,07,04,10,10,049,6,6,7,2,03,,2,1669,6,61,137,70,2,,2,442,82,,1,2,5,2,2,
59WN02470,59,1,3065,6,70,713,1835,6,61,,5,2,64,124,2,1,11,1,67,10,04,09,09,042,11,4,4,1,03,,2,1669,6,61,135,70,2,,2,487,66,,1,2,5,2,2,3
59WN02471,59,1,3066,6,70,743,9261,6,60,,5,6,64,124,2,1,10,2,92,09,04,07,07,050,7,4,5,2,01,,4,1390,6,61,152,73,2,,2,652,112,,1,1,5,2,2,
59WN02472,59,2,3067,6,70,743,9261,6,60,,5,6,64,124,1,1,10,1,69,09,04,09,07,044,9,4,5,2,09,,4,1390,6,61,138,73,2,,2,474,102,,4,1,5,2,2,
59WN02473,59,1,3068,6,10,100,0453,6,61,29,5,4,64,124,2,1,08,2,71,10,04,10,09,046,9,5,5,1,04,30,4,0811,6,61,139,10,1,,2,489,104,,2,1,5,2,1,3
59WN02474,59,2,3069,6,10,100,0453,6,61,29,5,4,64,124,2,1,12,2,71,09,05,09,08,050,9,4,5,2,02,30,4,0811,6,61,149,10,1,,2,485,108,,1,1,5,2,1,
59WN02475,59,2,3070,6,71,743,1717,6,61,,1,2,64,124,1,1,10,1,81,11,05,08,05,055,8,2,3,2,01,,2,1390,6,61,156,70,2,,2,589,80,,1,2,1,1,2,
59WN02476,59,2,3071,6,07,073,8630,6,60,27,1,8,64,124,1,1,09,1,97,09,04,06,05,055,9,6,7,2,05,13,5,2071,6,61,146,07,1,,2,690,114,,2,1,1,1,1,
59WN02477,59,2,3072,6,82,049,1293,6,61,,5,3,64,124,1,1,12,1,75,07,04,08,08,048,9,4,4,1,07,24,3,1983,6,61,147,03,7,,2,545,74,,3,1,5,2,6,
59WN02478,59,2,3073,6,82,049,1293,6,61,,5,3,64,124,1,4,10,2,62,08,04,11,09,042,9,3,4,2,01,24,3,1983,6,61,137,03,7,,2,444,70,,1,1,5,2,6,
59WN02479,59,1,3074,6,70,713,9734,6,60,,5,5,64,124,1,2,09,1,77,09,04,08,08,049,9,6,7,2,01,,4,1669,6,61,129,70,2,,2,542,98,,1,1,5,2,2,3
59WN02480,59,1,3075,6,71,713,9734,6,60,,5,5,64,124,2,1,08,3,52,09,04,13,15,046,7,5,5,1,02,,4,1669,6,61,123,70,2,,2,329,112,,1,1,5,2,2,
59WN02481,59,2,3076,6,10,100,8896,6,60,34,5,7,64,124,2,1,10,2,74,09,04,09,08,049,9,5,6,2,04,30,5,0811,6,61,150,10,1,,2,518,98,,2,1,5,2,1,
59WN02482,59,1,3077,6,10,100,8896,6,60,34,5,7,64,124,2,1,10,2,58,09,04,10,11,043,9,6,6,1,09,30,5,0811,6,61,121,10,1,,2,403,80,,2,1,5,2,1,3
59WN02483,59,1,3078,6,01,013,0438,6,61,28,2,4,64,124,1,1,09,1,89,13,04,08,08,055,6,5,6,2,07,14,4,1354,6,61,145,01,1,,2,644,92,,3,1,1,1,1,
59WN02484,59,1,3079,6,69,114,1934,6,61,,1,2,64,124,2,1,09,2,99,09,04,06,07,050,8,4,4,1,01,,2,9589,6,61,150,85,4,,2,679,148,,1,2,1,1,4,
59WN02485,59,2,3080,6,05,053,1802,6,61,34,1,2,64,124,1,1,10,1,57,09,04,11,13,039,9,4,4,1,09,22,2,1822,6,61,132,05,1,,2,374,106,,4,2,1,1,1,
59WN02486,59,1,3081,6,84,034,9224,6,60,,1,6,64,124,1,1,10,1,88,13,05,07,07,057,8,5,6,2,01,,4,0262,6,61,133,83,7,,2,619,112,,1,1,1,1,4,3
59WN02487,59,1,3083,6,07,073,9646,6,60,25,3,6,64,124,1,2,12,2,93,06,04,07,09,050,12,4,5,2,01,23,4,2071,6,61,151,07,1,,2,685,80,,1,1,3,3,1,
59WN02488,59,1,3084,6,09,090,1307,6,61,29,5,3,64,124,1,1,10,3,76,09,04,08,09,053,11,4,4,1,08,30,3,1483,6,61,153,09,1,,2,524,110,,3,1,5,2,1,
59WN02489,59,2,3085,6,09,090,1307,6,61,29,5,3,64,124,1,1,09,1,64,07,04,08,09,046,11,5,5,1,04,30,3,1483,6,61,135,09,1,,2,440,94,,2,1,5,2,1,
59WN02490,59,1,3086,6,75,106,1792,7,67,,5,4,64,124,2,1,10,2,78,10,04,09,08,044,8,4,4,1,02,,4,0811,6,61,137,73,9,,2,545,104,,1,1,5,2,4,3
59WN02491,59,2,3087,6,75,106,1792,7,67,,5,4,64,124,2,1,10,1,75,10,04,07,05,048,11,2,3,2,03,,4,0811,6,61,147,73,9,,2,531,92,,1,1,5,2,4,
59WN02492,59,2,3088,6,09,093,8798,6,60,23,1,7,64,124,1,1,12,1,72,09,05,07,08,045,9,4,5,2,02,24,5,9970,6,61,124,09,1,,2,506,92,,1,1,1,1,1,
59WN02493,59,2,3089,6,03,033,9941,6,60,27,1,5,64,124,2,1,10,1,82,09,04,07,07,053,9,7,8,2,04,16,4,0854,6,61,128,03,1,,2,573,110,,2,1,1,1,1,
59WN02494,59,2,3090,6,04,043,0152,6,61,27,1,5,64,124,1,1,11,1,89,10,04,07,06,057,8,5,6,2,01,21,4,1983,6,61,146,04,1,,2,634,104,,1,1,1,1,1,
59WN02495,59,2,3091,6,03,030,1503,6,61,29,1,3,64,124,1,1,11,2,77,11,05,08,08,044,9,2,2,1,08,27,3,0262,6,61,144,03,1,,2,529,114,,3,1,1,1,1,
59WN02496,59,1,3092,6,02,023,8980,6,60,17,1,7,64,124,3,1,07,1,97,09,04,06,05,058,7,5,6,2,07,18,5,1428,6,61,147,02,1,,2,687,118,,3,1,1,1,1,
59WN02497,59,2,3094,6,10,100,0137,6,61,24,5,5,64,124,2,1,10,1,70,08,04,10,08,047,9,4,4,1,04,26,4,0811,6,61,149,10,1,,2,490,92,,2,1,5,2,1,
59WN02498,59,1,3095,6,10,100,0137,6,61,24,5,5,64,124,2,1,08,1,57,10,04,09,11,050,8,4,4,1,08,26,4,0811,6,61,134,10,1,,2,371,110,,3,1,5,2,1,3
59WN02499,59,2,3096,6,86,075,1859,6,61,,5,2,64,124,1,1,08,1,63,09,04,09,09,046,6,6,6,1,09,,2,2071,6,61,136,85,7,,2,434,92,,4,2,5,2,4,
59WN02500,59,2,3097,6,86,075,1859,6,61,,5,2,64,124,1,1,09,1,62,09,04,08,10,061,5,8,8,1,04,,2,2071,6,61,137,85,7,,2,427,90,,2,2,5,2,4,
59WN02501,59,1,3098,6,08,080,8898,6,60,16,5,7,64,124,2,1,11,1,62,12,04,10,11,049,9,4,5,2,01,11,5,1408,6,61,134,08,1,,2,419,100,,1,1,5,2,1,3
59WN02502,59,1,3099,6,08,080,8898,6,60,16,5,7,64,124,2,1,10,2,94,09,04,07,07,056,9,2,2,1,02,11,5,1408,6,61,173,08,1,,2,685,90,,1,1,5,2,1,
59WN02503,59,2,3100,6,85,015,9930,6,60,,3,5,64,124,5,1,08,1,88,09,04,07,05,060,8,6,7,2,01,,4,1354,6,61,142,84,7,,2,635,92,,1,1,3,3,4,2
59WN02504,59,2,3103,6,70,723,0750,6,61,,1,4,64,124,2,1,11,1,96,10,04,06,06,058,6,4,5,2,01,,4,1904,6,61,151,77,2,,2,677,120,,1,1,1,1,2,
59WN02505,59,2,3104,6,06,060,0594,6,61,20,1,4,64,124,1,1,08,1,88,08,05,06,05,053,10,4,5,2,07,30,4,1752,6,61,146,06,1,,2,610,124,,3,1,1,1,1,
59WN02506,59,1,3105,6,75,066,1718,7,67,,1,6,64,124,1,1,09,1,91,09,05,06,05,048,8,4,5,2,09,,4,1752,6,61,133,73,9,,2,632,126,,4,1,1,1,4,9
59WN02507,59,1,3106,6,86,044,1994,6,61,,1,2,64,124,2,1,10,1,55,13,04,09,12,039,6,6,7,2,04,,2,0047,6,61,99,85,7,,2,361,102,,2,2,1,1,4,3
59WN02508,59,1,3107,6,70,713,0787,6,61,,5,4,63,123,3,1,11,1,75,09,04,10,09,049,10,5,6,2,03,,4,1669,6,61,137,73,2,,2,543,82,,1,1,5,2,2,3
59WN02509,59,2,3108,6,70,713,0787,6,61,,5,4,63,123,2,1,10,1,81,08,03,07,06,054,9,6,6,1,09,,4,1669,6,61,145,73,2,,2,590,84,,4,1,5,2,2,
59WN02510,59,1,3109,6,07,073,1114,6,61,17,5,3,63,123,1,1,08,1,62,10,04,10,12,041,6,7,7,1,07,25,3,2071,6,61,117,07,1,,2,421,102,3,3,1,5,2,1,3
59WN02511,59,1,3110,6,07,073,1114,6,61,17,5,3,63,123,1,2,12,1,68,07,04,08,08,046,9,4,5,2,09,25,3,2071,6,61,136,07,1,,2,475,96,,4,1,5,2,1,3
59WN02512,59,2,3111,6,70,713,1598,6,61,,5,2,63,123,1,1,09,2,72,09,04,07,06,047,10,4,4,1,09,,2,1669,6,61,149,70,2,,2,527,72,,4,2,5,2,2,
59WN02513,59,2,3112,6,70,713,1598,6,61,,5,2,63,123,2,1,11,1,54,09,04,11,11,042,10,3,3,1,01,,2,1669,6,61,139,70,2,,2,389,62,,1,2,5,2,2,
59WN02514,59,2,3113,6,84,024,8237,6,60,,5,8,63,123,2,1,09,1,72,11,04,08,07,053,9,6,7,2,06,,5,0069,6,61,137,83,7,,2,517,84,,3,1,5,2,4,
59WN02515,59,2,3114,6,84,024,8237,6,60,,5,8,63,123,2,1,10,1,63,11,04,10,09,041,9,3,4,2,02,,5,0069,6,61,134,83,7,,2,454,72,,1,1,5,2,4,
59WN02516,59,2,3115,6,71,713,0858,6,61,,5,4,63,123,1,1,10,2,73,09,04,09,08,053,9,4,4,1,09,,4,1669,6,61,152,75,2,,2,502,112,,4,1,5,2,2,
59WN02517,59,2,3116,6,70,713,0858,6,61,,5,4,63,123,2,1,09,1,81,06,04,08,08,056,6,6,7,2,03,,4,1669,6,61,147,75,2,,2,567,112,,1,1,5,2,2,
59WN02518,59,1,3117,6,82,049,9303,6,60,,1,6,63,123,2,2,13,2,99,06,04,08,06,048,9,3,4,2,02,20,4,1983,6,61,148,03,7,,2,701,128,,1,1,1,1,6,
59WN02519,59,1,3118,6,04,040,0520,6,61,28,1,4,63,123,1,1,09,1,94,09,04,08,08,049,9,3,3,1,01,29,4,0047,6,61,152,04,1,,2,657,132,,1,1,1,1,1,
59WN02520,59,2,3119,6,70,723,0965,6,61,,1,3,63,123,1,1,08,1,84,11,05,06,06,048,9,5,6,2,08,,3,1904,6,61,127,77,2,,2,590,114,,3,1,1,1,2,
59WN02521,59,1,3120,6,82,019,9603,6,60,,1,6,63,123,1,1,10,2,94,09,04,06,07,056,7,6,7,2,07,12,4,1354,6,61,136,07,7,,2,667,120,3,3,1,1,1,6,3
59WN02522,59,1,3122,6,04,043,1341,6,61,26,1,3,63,123,3,1,12,1,88,08,04,08,07,058,8,4,5,2,05,19,3,1983,6,61,150,04,1,,2,639,94,,2,1,1,1,1,3
59WN02523,59,2,3123,6,70,713,1159,6,61,,1,3,63,123,2,1,11,2,103,07,04,08,07,057,9,5,5,1,01,,3,1669,6,61,157,77,2,,2,740,120,,1,1,1,1,2,
59WN02524,59,2,3124,6,82,049,1946,6,61,,1,2,66,126,1,1,08,1,78,07,04,08,08,053,8,5,6,2,05,14,2,1983,6,61,141,02,7,,3,546,92,,2,2,1,1,6,
59WN02525,59,2,3125,6,71,733,9073,6,60,,5,6,63,123,1,1,09,1,65,09,04,09,10,057,9,9,0,2,01,,4,1349,6,61,121,77,2,,2,460,84,2,1,1,5,2,2,
59WN02526,59,1,3126,6,70,733,9073,6,60,,5,6,63,123,1,1,09,2,72,08,04,09,10,046,10,7,9,3,09,,4,1349,6,61,125,77,2,,2,517,84,,4,1,5,2,2,3
59WN02527,59,1,3127,6,70,713,1260,6,61,,5,3,63,123,1,1,12,2,75,11,04,09,10,048,9,4,4,1,01,,3,1669,6,61,140,77,2,,2,532,96,,1,1,5,2,2,3
59WN02528,59,1,3128,6,70,713,1260,6,61,,5,3,63,123,2,1,09,1,67,09,04,11,12,046,6,3,4,2,01,,3,1669,6,61,141,77,2,,2,467,96,,1,1,5,2,2,3
59WN02529,59,1,3130,6,10,103,1478,6,61,28,3,3,63,123,2,2,08,2,89,10,05,08,07,050,9,4,5,2,04,25,3,0966,6,61,150,10,1,,2,623,124,,2,1,3,3,1,
59WN02530,59,2,3132,6,03,033,1378,6,61,27,3,3,63,123,1,1,08,1,68,10,04,06,08,060,7,6,8,3,07,21,3,0854,6,61,133,03,1,,2,475,96,,3,1,3,3,1,
59WN02531,59,2,3133,6,70,733,1443,6,61,,1,3,63,123,2,1,07,1,86,10,04,07,07,056,9,5,8,4,03,,3,1349,6,61,137,75,2,,2,623,94,,1,1,1,1,2,2
59WN02532,59,1,3134,6,03,030,2001,6,61,26,1,2,63,123,1,1,09,1,82,11,04,07,08,054,8,7,8,2,02,23,2,0262,6,61,132,03,1,,2,571,118,,1,2,1,1,1,3
59WN02533,59,1,3135,6,09,090,9103,6,60,30,1,6,63,123,1,1,10,1,97,09,11,07,07,045,12,4,4,1,03,26,4,1483,6,61,143,09,1,,2,698,112,,1,1,1,1,1,3
59WN02534,59,1,3136,6,71,733,1009,6,61,,1,3,63,123,2,1,12,1,91,08,04,08,07,047,10,3,4,2,03,,3,1349,6,61,139,70,2,,2,665,92,,1,1,1,1,2,
59WN02535,59,1,3137,6,09,093,1556,6,61,44,1,2,63,123,1,2,10,1,68,09,04,08,07,040,11,4,4,1,09,27,2,9970,6,61,128,09,1,,2,488,80,,4,2,1,1,1,3
59WN02536,59,1,3138,6,08,080,1237,6,61,17,1,3,63,123,2,2,10,2,77,11,04,08,08,043,11,3,3,1,07,14,3,1408,6,61,129,08,1,,2,556,86,,3,1,1,1,1,3
59WN02537,59,2,3139,6,75,046,1799,7,67,,1,4,63,123,1,1,08,1,74,09,04,07,07,050,9,5,5,1,07,,4,0047,6,61,122,73,9,,2,519,102,,3,1,1,1,4,2
59WN02538,59,2,3140,6,04,040,9549,6,60,18,5,6,62,122,2,1,09,1,80,09,03,08,07,047,12,3,4,2,04,11,4,0047,6,61,157,04,1,,2,572,102,,2,1,5,2,1,
59WN02539,59,1,3141,6,04,040,9549,6,60,18,5,6,62,122,2,7,12,1,44,13,04,11,12,042,7,4,4,1,06,11,4,0047,6,61,117,04,1,,2,266,116,,3,1,5,2,1,3
59WN02540,59,2,3142,6,71,723,0817,6,61,,5,4,62,122,2,1,09,1,81,10,04,07,07,056,9,5,6,2,05,,4,1904,6,61,151,77,2,,2,575,108,,2,1,5,2,2,
59WN02541,59,1,3143,6,70,723,0817,6,61,,5,4,62,122,3,1,09,2,73,12,04,09,08,046,9,3,3,1,09,,4,1904,6,61,144,77,2,,2,505,114,,4,1,5,2,2,3
59WN02542,59,2,3144,6,71,733,0514,6,61,,5,4,62,122,2,1,11,1,67,09,04,11,10,039,10,4,5,2,02,,4,1349,6,61,134,73,2,,2,462,106,,1,1,5,2,2,
59WN02543,59,2,3145,6,70,733,0514,6,61,,5,4,62,122,1,1,09,1,81,08,04,08,07,042,16,4,4,1,08,,4,1349,6,61,145,73,2,,2,570,114,1,3,1,5,2,2,3
59WN02544,59,1,3146,6,03,033,0484,6,61,33,3,4,62,122,1,1,08,1,82,09,04,06,10,057,4,9,0,2,04,20,4,0854,6,61,125,03,1,,2,595,94,,2,1,3,3,1,3
59WN02545,59,2,3148,6,02,020,0487,6,61,29,3,4,62,122,2,1,09,1,70,09,06,08,07,050,10,4,4,1,08,28,4,0069,6,61,139,02,1,,2,503,86,,3,1,3,3,1,
59WN02546,59,2,3150,6,71,733,9325,6,60,,5,6,62,122,2,1,10,1,69,10,04,08,08,057,7,6,8,3,03,,4,1349,6,61,136,77,2,,2,480,104,,1,1,5,2,2,
59WN02547,59,1,3151,6,70,733,9325,6,60,,5,6,62,122,1,1,10,1,58,09,04,09,13,037,13,5,5,1,09,,4,1349,6,61,115,77,2,,2,390,104,,4,1,5,2,2,3
59WN02548,59,2,3152,6,70,723,1464,6,61,,5,3,62,122,2,1,10,2,64,10,04,09,10,043,10,4,4,1,01,,3,1904,6,61,131,77,2,,2,457,82,,1,1,5,2,2,
59WN02549,59,2,3153,6,70,723,1464,6,61,,5,3,62,122,1,1,08,2,69,11,04,07,08,052,7,6,7,2,09,,3,1904,6,61,133,77,2,,2,485,98,,4,1,5,2,2,
59WN02550,59,2,3154,6,82,099,8747,6,60,,5,7,62,122,2,1,08,1,72,09,05,07,07,046,8,4,5,2,07,20,5,9970,6,61,140,02,7,,2,503,106,,3,1,5,2,6,
59WN02551,59,2,3155,6,82,099,8747,6,60,,5,7,62,122,2,1,08,1,60,08,04,10,09,046,8,6,6,1,05,20,5,9970,6,61,125,02,7,,2,413,96,,2,1,5,2,6,2
59WN02552,59,2,3156,6,05,050,8911,6,60,24,1,7,62,122,1,3,09,1,89,10,04,10,08,042,14,3,3,1,02,22,5,1938,6,61,149,05,1,,2,636,114,,1,1,1,1,1,2
59WN02553,59,1,3157,6,70,723,1571,6,61,,1,2,62,122,2,2,10,1,75,10,04,08,09,046,9,4,5,2,02,,2,1904,6,61,129,70,2,,2,543,88,,1,2,1,1,2,3
59WN02554,59,1,3158,6,75,036,1691,7,67,,1,7,62,122,4,1,09,2,99,09,05,06,07,059,9,5,6,2,02,,5,0262,6,61,145,73,9,,2,730,100,,1,1,1,1,4,9
59WN02555,59,2,3159,6,71,723,1124,6,61,,1,3,62,122,1,1,10,2,102,09,04,05,06,067,5,8,9,2,05,,3,1904,6,61,147,77,2,,2,711,152,,2,1,1,1,2,
59WN02556,59,2,3160,6,06,060,0179,6,61,20,3,5,62,122,1,1,09,1,78,09,07,08,06,049,9,4,4,1,07,26,4,1752,6,61,144,06,1,,2,564,92,,3,1,3,3,1,
59WN02557,59,2,3161,6,06,060,0179,6,61,20,4,5,62,122,1,1,09,1,72,09,04,08,06,052,9,4,4,1,09,26,4,1752,6,61,142,06,1,,2,520,86,,4,1,3,3,1,
59WN02558,59,1,3162,6,71,713,1356,6,61,,1,3,62,122,1,1,09,2,105,09,04,06,07,056,8,5,6,2,04,,3,1669,6,61,150,77,2,,2,754,130,,2,1,1,1,2,
59WN02559,59,1,3163,6,71,723,9279,6,60,,1,6,62,122,2,2,10,2,101,09,06,06,05,049,9,3,4,2,01,,4,1904,6,61,145,77,2,,2,721,130,,1,1,1,1,2,
59WN02560,59,1,3164,6,70,713,0032,6,61,,1,5,62,122,2,2,07,2,113,09,04,07,05,056,8,4,5,2,04,,4,1669,6,61,163,73,2,,2,818,132,,2,1,1,1,2,
59WN02561,59,1,3165,6,70,733,1427,6,61,,1,3,62,122,1,1,10,1,94,09,04,07,07,054,6,6,7,2,08,,3,1349,6,61,135,70,2,,2,679,112,,3,1,1,1,2,3
59WN02562,59,1,3166,6,70,723,8893,6,60,,5,7,62,122,2,2,10,1,82,11,04,07,09,056,9,6,7,2,09,,5,1904,6,61,145,73,2,,2,575,118,,4,1,5,2,2,
59WN02563,59,2,3167,6,70,723,8893,6,60,,5,7,62,122,3,1,12,1,78,09,05,09,07,044,10,4,4,1,08,,5,1904,6,61,146,73,2,,2,561,96,,3,1,5,2,2,2
59WN02564,59,1,3168,6,70,713,8535,6,60,,5,8,65,125,2,4,09,1,98,07,04,08,07,048,8,5,6,2,03,,5,1669,6,61,142,77,2,,3,717,84,,1,1,5,2,2,3
59WN02565,59,1,3169,6,70,713,8535,6,60,,5,8,62,122,2,1,10,1,89,09,04,09,08,050,9,4,5,2,02,,5,1669,6,61,145,77,2,,2,649,98,,1,1,5,2,2,
59WN02566,59,1,3170,6,71,733,8717,6,60,,5,7,62,122,1,1,10,1,63,09,04,10,11,049,10,7,8,2,08,,5,1349,6,61,121,73,2,,2,425,112,,3,1,5,2,2,
59WN02567,59,2,3171,6,70,733,8717,6,60,,5,7,62,122,1,1,09,1,63,09,04,09,11,048,8,7,8,2,08,,5,1349,6,61,124,73,2,,2,441,92,,3,1,5,2,2,2
59WN02568,59,1,3172,6,70,733,0545,6,61,,3,4,62,122,3,1,11,1,82,09,04,08,07,055,8,5,6,2,09,,4,1349,6,61,139,77,2,,2,597,92,1,4,1,3,3,2,3
59WN02569,59,1,3173,6,82,059,1719,6,61,,1,2,62,122,1,1,09,1,72,09,04,07,09,051,9,5,5,1,09,27,2,1822,6,61,130,03,7,,2,513,94,,4,2,1,1,6,3
59WN02570,59,2,3174,6,05,050,1819,6,61,27,1,2,62,122,2,1,09,1,62,10,04,10,11,046,11,3,3,1,01,12,2,1938,6,61,139,05,1,,2,411,118,,1,2,1,1,1,
59WN02571,59,1,3176,6,71,713,1459,6,61,,1,3,62,122,1,2,09,2,96,09,04,07,07,058,9,6,7,2,06,,3,1669,6,61,141,77,2,,2,695,112,,3,1,1,1,2,
59WN02572,59,2,3177,6,04,040,0146,6,61,20,1,5,62,122,1,1,08,1,76,09,07,08,06,043,10,2,2,1,09,21,4,0047,6,61,140,04,1,,2,557,80,,4,1,1,1,1,
