UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE2,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,DNA,INBRL,STUDY,TRTPEN
06WN02119,2006823788,06,X3788,82,2,97,97,e23,8,2,2,1.0,1,1,B,93,219,126,3,9.7,0,52,0.336,50,6,1,,,0,.,.,,,Z7844,81,X2506,82,97,3,93,270,5,5,81,1.93,143.2,3,55,0,,,ULTR,
06WN02120,2006823789,06,X3789,82,2,m3,m3, 3,8,2,1,1.0,1,1,C,93,219,126,3,6.8,0,80,0.581,77,3,1,,,0,3,III,e43,,03102,00,03127,00,m3,1,,0,3,2,88,2.0,77.0,1,78,0,,,ULTR,
06WN02121,2006823791,06,X3791,82,3,00,TR,24,8,2,2,7.0,7,5,1,93,213,120,3,13.6,67,80,0.553,80,1,1,,,0,T,TRM,,,00428,00,90281,09,18,4,93,331,5,5,97,1.83,104.5,4,114,0,,,FEED, 23
06WN02122,2006823792,06,X3792,82,3,00,TR,24,8,2,2,7.0,7,5,1,93,213,120,12,11.9,61,76,0.534,76,1,1,,,0,T,TRM,,ENTROPION,00428,00,90281,09,18,4,93,275,5,5,93,1.83,104.5,4,103,0,,,FEED,  4
06WN02123,2006823793,06,X3793,82,3,m3,m3, 8,5,1,1,1.0,1,1,C,93,219,126,1,9.3,0,90,0.64,86,5,1,,,0,3,III,,,03203,00,03250,00,m3,3,93,270,1,1,97,1.0,86.0,3,91,0,,,,
06WN02124,2006823795,06,X3795,82,3,00,10,17,8,2,1,5.0,5,4,1,93,213,120,7,16.5,93,107,0.754,107,5,1,,,0,B,TRM,,,Z8625,81,R2458,11,13,4,93,331,3,2,0,1.85,109.6,4,130,0,,,FEED,  3
06WN02125,2006823796,06,X3796,82,3,m3,m3, 2,5,1,1,1.0,1,1,C,93,219,126,3,13.5,0,77,0.504,74,5,1,,,0,3,III,,,03003,00,03193,00,m3,3,93,270,1,1,83,1.0,74.0,3,79,0,,,,
06WN02126,2006823799,06,X3799,82,2,97,97,e23,8,2,1,1.0,1,1,B,94,219,125,4,8.3,0,85,0.614,82,6,1,,,0,., 18, 18,WEAK LAMB,Z7844,81,X2499,82,97,2,92,264,3,2,107,1.93,133.2,2,90,84,,,ULTR,
06WN02127,2006823802,06,X3802,82,2,00,99,e25,8,2,1,1.0,1,1,2,94,215,121,6,9.5,71,87,0.64,86,5,1,,,7,N,RN,,,00000,98,X2314,82,00,Z,93,263,3,2,110,1.93,134.0,Z,110,0,,,,
06WN02128,2006823803,06,X3803,82,3,m3,m3, 4,5,1,1,1.0,1,1,C,94,219,125,2,13.5,0,102,0.708,98,5,1,,,0,3,III,,,03127,00,03300,00,m3,3,93,270,1,1,110,1.0,98.0,3,98,0,,,,
06WN02129,2006823804,06,X3804,82,3,00,80,e24,8,2,1,1.0,1,1,1,94,213,119,8,10.8,67,92,0.682,93,5,1,,,0,X,.,,,Z9612,81,H1725,05,82,3,93,270,3,2,0,2.18,121.0,3,115,0,,,,
06WN02130,2006823806,06,X3806,82,2,00,99,e25,5,1,1,1.0,1,1,2,94,215,121,12,13.2,85,96,0.684,95,5,1,,,7,N,RN,,,00000,98,X2701,82,00,Z,93,263,1,1,119,1.83,135.8,Z,120,0,,,,
06WN02131,2006823807,06,X3807,82,2,00,10,21,8,2,2,5.0,5,4,1,94,213,119,3,11.8,62,74,0.523,75,5,1,,,0,X,XRM,,,Z0000,81,R2502,11,13,Z,93,263,5,5,0,1.74,107.6,Z,99,0,,,,
06WN02132,2006823808,06,X3808,82,2,00,10,21,8,2,2,5.0,5,4,1,94,213,119,9,12.4,67,85,0.61,86,5,1,,,0,X,XRM,,,Z0000,81,R2502,11,13,Z,93,263,5,5,0,1.74,107.6,Z,98,0,,,,
06WN02133,2006823809,06,X3809,82,3,m3,m3, 7,5,1,1,1.0,1,1,C,94,219,125,3,13.0,0,93,0.64,90,4,1,,,0,3,III,,ENTROPION,03160,00,03207,00,m3,3,93,270,1,1,101,1.0,90.0,3,96,0,,,,
06WN02134,2006823810,06,X3810,82,3,m3,m3, 8,5,1,1,1.0,1,1,C,94,219,125,2,14.5,0,80,0.524,77,5,1,,,0,3,III,,,03203,00,03138,00,m3,3,93,270,1,1,87,1.0,77.0,3,78,0,,,,
06WN02135,2006823811,06,X3811,82,2,m3,m3, 3,5,1,1,1.0,1,1,C,94,219,125,5,11.0,0,63,0.416,61,5,2,,,0,3,III,,,03102,00,03194,00,m3,Z,93,263,1,1,70,1.0,61.0,Z,67,0,,,ULTR,
06WN02136,2006823814,06,X3814,82,2,00,80,e24,8,2,2,1.0,1,1,2,95,215,120,2,10.2,58,74,0.532,74,5,1,,,0,X,.,,,Z9612,81,H1683,05,88,Z,93,263,5,5,0,2.18,132.2,Z,90,0,,,,
06WN02137,2006823815,06,X3815,82,3,00,80,e24,8,2,2,1.0,1,1,2,95,215,120,3,10.8,53,75,0.535,75,5,1,,,0,X,.,,FX.RIBS L.SID,Z9612,81,H1683,05,88,3,93,270,5,5,0,2.18,132.2,3,92,0,,,,
06WN02138,2006823816,06,X3816,82,2,00,04,03K,8,2,2,7.0,7,5,1,95,213,118,5,13.1,56,72,0.499,73,1,1,,,0,C,TRM,SAV,4TEATS,K1857,64,R0627,11,12,4,,0,5,5,86,1.56,102.5,4,100,0,,,FEED,  9
06WN02139,2006823817,06,X3817,82,2,00,04,03K,8,2,2,7.0,7,5,1,95,213,118,1,14.4,54,69,0.463,70,1,1,,,0,C,TRM,SAV,ENTROPION,K1857,64,R0627,11,12,4,,0,5,5,83,1.56,102.5,4,97,0,,,FEED, 21
06WN02140,2006823818,06,X3818,82,2,00,99,e25,5,1,1,1.0,1,1,1,95,213,118,8,14.8,74,93,0.663,94,5,1,,,7,N,RN,,4TEATS,00000,98,X2669,82,00,Z,93,263,1,1,118,1.83,135.6,Z,123,0,,,,
06WN02141,2006823820,06,X3820,82,3,00,10,21,9,3,2,4.0,4,4,2,95,215,120,8,10.2,68,84,0.615,84,5,1,,,0,X,XRM,,"ENTR,PNEU.TX.",Z0000,81,R3484,11,18,3,93,270,8,5,0,1.94,120.3,3,104,0,,,,
06WN02142,2006823821,06,X3821,82,2,00,10,21,9,3,2,4.0,4,4,2,95,215,120,14,11.0,58,79,0.567,79,5,1,,,0,X,XRM,,,Z0000,81,R3484,11,18,Z,93,263,8,5,0,1.94,120.3,Z,97,0,,,,
06WN02143,2006823822,06,X3822,82,3,00,80,Jar,9,3,2,3.0,3,3,3,95,219,124,3,11.5,0,103,0.738,100,5,1,,,7,X,BFE,,PNEU.TX.,04553,00,Z8580,81,00,3,93,270,8,5,0,2.13,141.9,3,101,0,,,,
06WN02144,2006823823,06,X3823,82,3,00,80,Jar,9,3,2,3.0,3,3,3,95,219,124,2,11.0,0,86,0.605,84,5,1,,,7,X,BFE,,,04553,00,Z8580,81,00,3,93,270,8,5,0,2.13,141.9,3,92,0,,,,
06WN02145,2006823825,06,X3825,82,2,00,04,01K,5,1,1,6.0,6,4,1,96,213,117,13,14.9,69,79,0.548,81,1,1,,,0,C,TRM,SAV,PNEU.TX.,01378,00,00816,00,18,4,,0,1,1,91,1.77,99.1,4,103,0,,,FEED, 21
06WN02146,2006823827,06,X3827,82,2,00,10,36,8,2,1,2.0,2,2,2,96,215,119,13,10.9,73,86,0.631,87,5,1,,,0,X,.,,,Z0000,81,R4754,11,18,Z,93,263,3,2,0,1.75,92.1,Z,106,0,,,,
06WN02147,2006823828,06,X3828,82,3,00,30,26,8,2,2,3.0,3,3,2,96,215,119,7,10.8,63,83,0.607,84,5,1,,,0,X,.,,,Z0000,81,K2837,64,68,3,93,270,5,5,0,1.79,135.8,3,103,0,,,,
06WN02148,2006823829,06,X3829,82,2,00,30,26,8,2,2,3.0,3,3,2,96,215,119,7,9.8,56,79,0.582,80,5,1,,,0,X,.,,,Z0000,81,K2837,64,68,Z,93,263,5,5,0,1.79,135.8,Z,101,0,,,ULTR,
06WN02149,2006823830,06,X3830,82,3,00,30,25,8,2,2,7.0,7,5,2,96,215,119,12,14.2,67,82,0.57,83,5,1,,,0,X,.,,,Z0000,81,91251,09,68,3,93,270,5,5,0,1.35,114.2,3,107,0,,,,
06WN02150,2006823831,06,X3831,82,3,00,30,25,8,2,2,7.0,7,5,2,96,215,119,6,15.9,78,101,0.715,102,5,1,,,0,X,.,,,Z0000,81,91251,09,68,3,93,270,5,5,0,1.35,114.2,3,120,0,,,,
06WN02151,2006823832,06,X3832,82,2,00,99,e25,5,1,1,1.0,1,1,2,96,215,119,2,15.1,66,88,0.613,89,5,1,,,7,N,RN,,4TEATS,00000,98,X2315,82,00,Z,93,263,1,1,113,1.83,134.6,Z,106,0,,,,
06WN02152,2006823833,06,X3833,82,3,00,20,Jar,8,2,2,6.0,6,4,2,96,215,119,4,11.1,72,91,0.671,92,5,1,,,0,X,.,,,04553,00,00737,00,41,3,93,270,5,5,0,1.58,94.8,3,107,0,,,,
06WN02153,2006823834,06,X3834,82,3,00,20,Jar,8,2,2,6.0,6,4,2,96,215,119,4,12.7,68,78,0.549,79,5,1,,,0,X,.,,,04553,00,00737,00,41,3,93,270,5,5,0,1.58,94.8,3,96,0,,,,
06WN02154,2006823835,06,X3835,82,3,00,10,33,8,2,2,2.0,2,2,2,96,215,119,13,11.8,51,62,0.422,62,5,1,,,0,X,.,,,Z0000,81,R5089,11,18,3,93,270,5,5,0,1.58,105.9,3,80,0,,,,
06WN02155,2006823836,06,X3836,82,3,00,10,33,8,2,2,2.0,2,2,2,96,215,119,12,13.2,65,84,0.595,85,5,1,,,0,X,.,,SCOURS TX.,Z0000,81,R5089,11,18,3,93,270,5,5,0,1.58,105.9,3,104,0,,,,
06WN02156,2006823837,06,X3837,82,2,00,97,26,8,2,2,3.0,3,3,B,96,219,123,4,13.2,0,110,0.787,108,6,1,,,0,X,.,e45,SPEC2,Z0000,81,Z8726,81,97,1,,0,5,5,126,1.99,121.0,1,117,0,,,ULTR,
06WN02157,2006823838,06,X3838,82,2,00,97,26,8,2,2,3.0,3,3,B,96,219,123,4,14.5,0,104,0.728,102,6,1,,,0,X,.,e44,"SPEC2, ENTR.",Z0000,81,Z8726,81,97,1,,0,5,5,121,1.99,121.0,1,106,0,,,ULTR,
06WN02158,2006823839,06,X3839,82,2,00,80,e23,5,1,1,1.0,1,1,2,96,215,119,11,13.7,81,97,0.7,98,5,1,,,0,X,.,,,Z7844,81,H1727,05,88,Z,93,263,1,1,0,2.08,122.0,Z,116,0,,,,
06WN02159,2006823840,06,X3840,82,3,m3,m3, 8,5,1,1,1.0,1,1,C,97,219,122,3,13.5,0,91,0.635,90,6,1,,,0,3,III,,,03160,00,03098,00,m3,3,93,270,1,1,101,1.0,90.0,3,98,0,,,,
06WN02160,2006823841,06,X3841,82,3,00,10,32,8,2,2,2.0,2,2,2,97,215,118,11,9.7,56,74,0.545,75,5,1,,,0,X,.,,,Z0000,81,R4336,11,18,3,93,270,5,5,0,1.75,102.5,3,96,0,,,,
06WN02161,2006823843,06,X3843,82,3,00,10,33,8,2,2,2.0,2,2,2,97,215,118,10,11.5,51,70,0.496,71,5,1,,,0,X,.,,,Z0000,81,R4353,11,18,3,93,270,5,5,0,1.58,106.1,3,87,0,,,,
06WN02162,2006823844,06,X3844,82,2,00,10,33,8,2,2,2.0,2,2,2,97,215,118,4,11.7,57,76,0.545,77,5,1,,,0,X,.,,,Z0000,81,R4353,11,18,Z,93,263,5,5,0,1.58,106.1,Z,83,0,,,,
06WN02163,2006823845,06,X3845,82,3,00,99,e25,5,1,1,1.0,1,1,2,97,215,118,7,14.4,79,104,0.759,106,5,1,,,7,N,RN,,,00000,98,X2699,82,00,3,93,270,1,1,128,1.83,138.0,3,120,0,,,,
06WN02164,2006823846,06,X3846,82,3,97,97,e24,5,1,1,1.0,1,1,B,97,219,122,4,16.0,0,97,0.664,96,6,1,,,0,.,.,,,Z9612,81,X2297,82,97,3,93,270,1,1,119,1.83,136.0,3,101,0,,,,
06WN02165,2006823848,06,X3848,82,1,00,97,25,8,2,2,3.0,3,3,B,97,219,122,3,13.9,0,107,0.763,105,6,1,,,0,X,.,,"SPEC2, NOT Tx",Z0000,81,Z8725,81,97,3,93,255,5,5,109,1.84,143.8,3,117,0,,,ULTR,
06WN02166,2006823849,06,X3849,82,1,00,97,25,8,2,2,3.0,3,3,B,97,219,122,4,14.6,0,106,0.749,105,6,1,,,0,X,.,,"SPEC2, NOT Tx",Z0000,81,Z8725,81,97,3,93,255,5,5,109,1.84,143.8,3,108,0,,,ULTR,
06WN02167,2006823850,06,X3850,82,2,00,99,e25,5,1,1,1.0,1,1,2,98,215,117,11,15.2,79,101,0.733,103,5,1,,,7,N,RN,,,00000,98,X2352,82,00,Z,93,263,1,1,126,1.83,137.4,Z,117,0,,,,
06WN02168,2006823851,06,X3851,82,2,00,10,25,5,1,1,3.0,3,3,1,98,213,115,11,14.1,74,91,0.669,94,5,1,,,0,X,XRM,,,Z0000,81,R4181,11,18,Z,93,263,1,1,0,1.7,120.4,Z,114,0,,,,
06WN02169,2006823852,06,X3852,82,2,00,10,34,8,2,2,6.0,6,4,2,98,215,117,3,12.8,69,86,0.626,88,5,1,,,0,X,.,,,Z0000,81,R1333,11,11,Z,93,263,5,5,0,1.79,135.3,Z,101,0,,,,
06WN02170,2006823853,06,X3853,82,3,00,10,34,8,2,2,6.0,6,4,2,98,215,117,10,12.6,63,83,0.602,85,5,1,,,0,X,.,,,Z0000,81,R1333,11,11,3,93,270,5,5,0,1.79,135.3,3,101,0,,,,
06WN02171,2006823854,06,X3854,82,2,00,10,25,8,2,2,4.0,4,4,1,98,213,115,7,12.2,67,89,0.668,92,5,1,,,0,X,XRM,,ENTROPION,Z0000,81,R3241,11,18,Z,93,263,5,5,0,1.69,98.5,Z,111,0,,,,
06WN02172,2006823855,06,X3855,82,3,00,10,25,8,2,2,4.0,4,4,1,98,213,115,14,14.0,73,90,0.661,93,5,1,,,0,X,XRM,,,Z0000,81,R3241,11,18,3,93,270,5,5,0,1.69,98.5,3,103,0,,,,
06WN02173,2006823856,06,X3856,82,3,00,30,21,8,2,2,6.0,6,4,2,98,215,117,4,13.5,65,80,0.568,82,5,1,,,0,X,.,,,Z0000,81,00097,00,68,3,93,270,5,5,0,1.7,132.8,3,98,0,,,,
06WN02174,2006823857,06,X3857,82,2,00,30,21,8,2,2,6.0,6,4,2,98,215,117,11,11.8,64,81,0.591,83,5,1,,,0,X,.,,,Z0000,81,00097,00,68,Z,93,263,5,5,0,1.7,132.8,Z,98,0,,,ULTR,
06WN02175,2006823858,06,X3858,82,2,00,10,25,9,3,2,7.0,7,5,2,98,215,117,1,12.1,68,83,0.606,85,5,1,,,0,X,XRM,,,Z0000,81,R0347,11,12,Z,93,263,8,5,0,1.83,118.7,Z,98,0,,,,
06WN02176,2006823859,06,X3859,82,3,00,10,25,9,3,2,7.0,7,5,2,98,215,117,3,12.2,68,90,0.665,92,5,1,,,0,X,XRM,,,Z0000,81,R0347,11,12,3,93,270,8,5,0,1.83,118.7,3,107,0,,,,
06WN02177,2006823861,06,X3861,82,2,00,10, 7,5,1,1,6.0,6,4,2,98,215,117,3,15.5,68,78,0.534,80,5,1,,,0,X,XRM,,,Z0000,81,R1663,11,10,Z,93,263,1,1,0,1.79,112.6,Z,98,0,,,,
06WN02178,2006823862,06,X3862,82,3,00,10,38,8,2,1,2.0,2,2,2,98,215,117,4,12.7,79,96,0.712,98,5,1,,,0,X,.,,,Z0000,81,R4594,11,18,3,93,270,3,2,0,1.58,94.6,3,119,0,,,,
06WN02179,2006823864,06,X3864,82,3,00,80,e23,5,1,1,1.0,1,1,2,98,215,117,10,13.6,73,93,0.679,95,5,2,,,0,X,.,,,Z7844,81,H1526,05,82,3,93,270,1,1,0,2.08,121.4,3,100,0,,,,
06WN02180,2006823865,06,X3865,82,3,00,30,21,7,2,1,4.0,4,4,2,98,215,117,2,15.4,81,103,0.749,105,5,6,,,0,X,.,,JAW6 OVER,Z0000,81,K2649,64,68,3,93,270,3,2,0,1.59,124.5,3,123,0,,,,
06WN02181,2006823867,06,X3867,82,3,00,10,32,5,1,1,2.0,2,2,2,99,215,116,1,13.8,80,98,0.726,101,5,1,,,0,X,.,,,Z0000,81,R4927,11,18,3,93,270,1,1,0,1.42,95.3,3,118,0,,,,
06WN02182,2006823868,06,X3868,82,3,00,10,04K,8,2,1,4.0,4,4,2,99,215,116,12,14.0,82,103,0.767,106,5,1,,,0,X,XRM,,PNEU.TX.,Z0000,81,R3076,11,18,3,93,270,3,2,0,1.92,95.7,3,117,0,,,,
06WN02183,2006823872,06,X3872,82,3,00,10,21,9,3,1,7.0,7,5,2,99,215,116,13,11.8,78,96,0.726,99,5,1,,,0,X,XRM,,,Z0000,81,90256,09,18,3,93,270,7,2,0,1.74,84.8,3,117,0,,,,
06WN02184,2006823873,06,X3873,82,2,m3,m3, 6,5,1,1,1.0,1,1,C,99,219,120,4,11.9,0,91,0.659,91,5,1,,,0,3,III,e43,ENTROPION,03131,00,03235,00,m3,1,,0,1,1,104,1.0,91.0,1,99,0,,,ULTR,
06WN02185,2006823874,06,X3874,82,2,m3,m3, 6,5,1,1,1.0,1,1,C,99,219,120,1,14.2,0,84,0.582,84,5,1,,,0,3,III,e41,BIG4HER,03131,00,03100,00,m3,1,,0,1,1,96,1.0,84.0,1,85,0,,,ULTR,
06WN02186,2006823875,06,X3875,82,2,00,86,r.4,8,2,1,2.5,2,2,3,99,208,109,1,7.5,0,62,0.5,68,4,1,,,7,X,BFE,X,ENTROPION,K0000,64, 3114,30,00,4,93,355,3,2,87,2.04,127.7,4,81,0,,,FEED,...
06WN02187,2006823877,06,X3877,82,3,00,99,e25,5,1,1,1.0,1,1,3,99,208,109,1,14.5,0,106,0.839,115,5,1,,,7,N,BFE,X,,00000,98,X2514,82,00,4,93,355,1,1,136,1.83,139.8,4,132,0,,,FEED,...
06WN02188,2006823879,06,X3879,82,2,00,80,Jar,8,2,1,3.0,3,3,3,99,219,120,2,10.3,0,98,0.731,98,5,1,,,7,X,BFE,,,04553,00,X0647,82,00,Z,93,263,3,2,0,1.99,133.3,Z,107,0,,,,
06WN02189,2006823880,06,X3880,82,2,00,10,21,5,1,1,3.0,3,3,2,99,215,116,2,14.6,87,103,0.762,106,5,1,,,0,X,XRM,,,Z0000,81,R4135,11,18,Z,93,263,1,1,0,1.7,112.3,Z,118,0,,,,
06WN02190,2006823881,06,X3881,82,2,00,99,e25,5,1,1,1.0,1,1,2,99,215,116,11,15.9,81,97,0.699,100,5,1,,,7,N,RN,,SCOURS TX.,00000,98,X2594,82,00,Z,93,263,1,1,123,1.83,136.8,Z,119,0,,,,
06WN02191,2006823883,06,X3883,82,3,00,99,Jar,9,3,1,2.0,2,2,2,99,215,116,10,12.6,88,114,0.874,117,5,1,,,7,X,RN,,,04553,00,X0884,82,00,3,93,270,7,2,132,2.21,119.0,3,128,0,,,,
06WN02192,2006823887,06,X3887,82,2,00,10,26,9,3,1,5.0,5,4,2,100,215,115,7,10.4,79,101,0.788,105,5,1,,,0,X,XRM,,,Z0000,81,R2897,11,12,Z,93,263,7,2,0,2.05,96.0,Z,111,0,,,,
06WN02193,2006823888,06,X3888,82,2,00,97,25,8,2,2,5.0,5,4,B,100,219,119,3,12.5,0,82,0.584,83,6,1,,,0,X, 19, 19,"SPEC2, NOT Tx",Z0000,81,Z7134,81,97,2,92,264,5,5,104,2.1,121.2,2,86,82,,,ULTR,
06WN02194,2006823889,06,X3889,82,2,00,97,25,8,2,2,5.0,5,4,B,100,219,119,3,13.3,0,91,0.653,92,6,1,,,0,X,.,e45,"SPEC2, NOT Tx",Z0000,81,Z7134,81,97,1,,0,5,5,112,2.1,121.2,1,93,0,,,ULTR,
06WN02195,2006823890,06,X3890,82,2,97,97,e24,5,1,1,1.0,1,1,B,100,219,119,4,15.1,0,99,0.705,100,6,1,,,0,.,.,e46,SCOURS TX.,Z9612,81,X2252,82,97,1,,0,1,1,123,1.83,136.8,1,104,0,,,ULTR,
06WN02196,2006823891,06,X3891,82,3,00,99,e25,5,1,1,1.0,1,1,3,100,208,108,1,16.5,0,91,0.69,99,5,1,,,7,N,BFE,X,,00000,98,X2700,82,00,4,93,355,1,1,122,1.83,136.6,4,106,0,,,FEED,...
06WN02197,2006823892,06,X3892,82,3,m3,m3, 1,5,1,1,1.0,1,1,C,100,219,119,4,12.8,0,82,0.582,83,5,1,,,0,3,III,,PNEU.TX.,03002,00,03315,00,m3,3,93,270,1,1,93,1.0,83.0,3,88,0,,,,
06WN02198,2006823893,06,X3893,82,2,m3,m3, 4,5,1,1,1.0,1,1,C,100,219,119,2,10.0,0,94,0.706,95,5,1,,,0,3,III,e41,PNEU.TX.,03127,00,03006,00,m3,1,,0,1,1,108,1.0,95.0,1,98,0,,,ULTR,
06WN02199,2006823894,06,X3894,82,2,00,80,e23,5,1,1,1.0,1,1,2,100,215,115,5,12.0,72,89,0.67,92,5,1,,,0,X,.,,,Z7844,81,H1573,05,88,Z,93,263,1,1,0,2.08,120.8,Z,109,0,,,,
06WN02200,2006823895,06,X3895,82,3,00,30,43K,5,1,1,3.0,3,3,2,100,215,115,4,20.5,94,120,0.865,124,5,1,,,0,X,.,,"BIG, 20.5#",Z0000,81,K2770,64,68,3,93,270,1,1,0,1.5,96.0,3,136,0,,,,
06WN02201,2006823896,06,X3896,82,2,00,30,02K,5,1,1,2.0,2,2,2,100,215,115,4,13.7,76,97,0.724,101,4,1,,,0,X,.,,"CLR4,SPEC2",Z0000,81,K3173,64,68,Z,93,263,1,1,0,1.5,119.6,Z,120,0,,,ULTR,
06WN02202,2006823897,06,X3897,82,3,m3,m3, 6,5,1,1,1.0,1,1,C,100,219,119,3,11.8,0,88,0.64,89,5,1,,,0,3,III,,PNEU.TX.,03131,00,03107,00,m3,3,93,270,1,1,100,1.0,89.0,3,91,0,,,,
06WN02203,2006823898,06,X3898,82,1,00,97,26,8,2,1,4.0,4,4,B,101,219,118,2,15.0,0,128,0.958,130,6,1,,,0,X,.,,"SPEC2, DEAD",Z0000,81,Z7893,81,97,1,19,323,3,2,123,1.8,122.6,1,127,0,,,ULTR,CTL
06WN02204,2006823900,06,X3900,82,1,00,97,21,5,1,1,6.0,6,4,B,101,219,118,4,18.0,0,139,1.025,141,6,1,,,0,X,.,,NICE LAMB,Z0000,81,Z6276,81,97,1,,0,1,1,131,1.81,126.2,1,140,0,,,ULTR,EXP
06WN02205,2006823901,06,X3901,82,2,97,97,e24,5,1,1,1.0,1,1,B,101,219,118,4,11.2,0,75,0.541,76,6,1,,,0,., 19, 19,ENTROPION,Z9612,81,X2300,82,97,2,92,264,1,1,101,1.83,132.0,2,86,87,,,ULTR,
06WN02206,2006823902,06,X3902,82,2,m3,m3, 1,5,1,1,1.0,1,1,C,101,219,118,3,10.9,0,87,0.645,88,5,1,,,0,3,III,e43,PNEU.TX.,03002,00,03396,00,m3,1,,0,1,1,100,1.0,88.0,1,95,0,,,ULTR,
06WN02207,2006823903,06,X3903,82,2,00,30,21,8,2,2,5.0,5,4,1,101,213,112,2,12.8,68,89,0.68,94,5,1,,,0,X,.,,SCOURS TX.,Z0000,81,K1888,64,68,Z,93,263,5,5,0,1.68,144.6,Z,111,0,,,ULTR,
06WN02208,2006823904,06,X3904,82,3,00,30,21,8,2,2,5.0,5,4,1,101,213,112,4,13.4,73,95,0.729,101,5,1,,,0,X,.,,,Z0000,81,K1888,64,68,3,93,270,5,5,0,1.68,144.6,3,116,0,,,,
06WN02209,2006823906,06,X3906,82,3,00,00,e23,5,1,1,1.0,1,1,1,102,213,111,10,14.4,52,64,0.447,68,9,1,,,1,X,BLK,,BLACK,Z7844,81,X2702,82,00,3,93,270,1,1,0,1.0,68.0,3,89,0,,,BLCK,
06WN02210,2006823908,06,X3908,82,2,00,10,38,8,2,2,2.0,2,2,1,102,213,111,15,12.8,62,79,0.596,84,5,1,,,0,X,.,,PNEU.TX.,Z0000,81,R4442,11,18,Z,93,263,5,5,0,1.75,133.4,Z,96,0,,,,
06WN02211,2006823909,06,X3909,82,3,00,10,38,8,2,2,2.0,2,2,1,102,213,111,12,13.0,64,84,0.64,90,5,1,,,0,X,.,,SCOURS TX.,Z0000,81,R4442,11,18,3,93,270,5,5,0,1.75,133.4,3,112,0,,,,
06WN02212,2006823911,06,X3911,82,3,00,30,25,8,2,2,4.0,4,4,1,102,213,111,10,12.6,56,71,0.526,76,5,1,,,0,X,PPL,,,Z0000,81,K2190,64,68,Z,93,187,5,5,0,1.72,129.5,Z,0,0,,,,
06WN02213,2006823912,06,X3912,82,3,00,30,25,8,2,2,4.0,4,4,1,102,213,111,5,13.8,65,88,0.668,94,5,1,,,0,X,.,,,Z0000,81,K2190,64,68,3,93,270,5,5,0,1.72,129.5,3,111,0,,,,
06WN02214,2006823913,06,X3913,82,2,00,10,25,8,2,2,5.0,5,4,1,103,213,110,14,13.5,63,82,0.623,88,5,1,,,0,X,XRM,,"ENTR,PNEU.TX.",Z0000,81,R2894,11,13,Z,93,263,5,5,0,1.96,109.2,Z,102,0,,,,
06WN02215,2006823914,06,X3914,82,2,00,10,25,8,2,2,5.0,5,4,1,103,213,110,16,13.8,53,68,0.493,73,5,1,,,0,X,XRM,,PNEU.TX.,Z0000,81,R2894,11,13,Z,93,263,5,5,0,1.96,109.2,Z,88,0,,,,
06WN02216,2006823916,06,X3916,82,3,00,80,e24,5,1,1,1.0,1,1,1,103,213,110,2,10.0,56,71,0.555,77,5,2,,,0,X,PPL,,,Z9612,81,H1537,05,88,Z,93,187,1,1,0,2.08,117.8,Z,0,0,,,,
06WN02217,2006823917,06,X3917,82,2,00,10,05K,8,2,2,4.0,4,4,1,103,213,110,3,11.2,46,66,0.498,71,5,1,,,0,X,XRM,,SCOURS TX.,Z0000,81,R3727,11,18,Z,93,263,5,5,0,1.57,97.2,Z,84,0,,,,
06WN02218,2006823918,06,X3918,82,3,00,10,05K,8,2,2,4.0,4,4,1,103,213,110,4,12.0,66,93,0.736,100,5,1,,,0,X,XRM,,,Z0000,81,R3727,11,18,3,93,270,5,5,0,1.57,97.2,3,115,0,,,,
06WN02219,2006823919,06,X3919,82,2,00,10,26,8,2,2,7.0,7,5,1,103,213,110,4,14.5,64,84,0.632,90,5,1,,,0,X,XRM,,"ENTR,PNEU.TX.",Z0000,81,90335,09,18,Z,93,263,5,5,0,1.65,118.3,Z,107,0,,,,
06WN02220,2006823920,06,X3920,82,3,00,10,26,8,2,2,7.0,7,5,1,103,213,110,6,14.5,63,83,0.623,89,5,1,,,0,X,XRM,,SCOURS TX.,Z0000,81,90335,09,18,3,93,270,5,5,0,1.65,118.3,3,103,0,,,,
06WN02221,2006823921,06,X3921,82,3,00,10,25,8,2,2,5.0,5,4,1,103,213,110,9,13.4,63,79,0.596,85,5,1,,,0,X,XRM,,,Z0000,81,R2541,11,13,3,93,270,5,5,0,1.96,96.3,3,106,0,,,,
06WN02222,2006823922,06,X3922,82,3,00,10,25,8,2,2,5.0,5,4,1,103,213,110,7,14.0,52,70,0.509,75,5,1,,,0,X,XRM,,,Z0000,81,R2541,11,13,3,93,270,5,5,0,1.96,96.3,3,91,0,,,,
06WN02223,2006823923,06,X3923,82,2,97,97,e23,5,1,1,1.0,1,1,B,103,219,116,4,13.4,0,78,0.557,80,6,1,,,0,., 20, 20,,Z7844,81,X2475,82,97,2,92,264,1,1,105,1.83,132.8,2,80,80,,,ULTR,
