UID,IDLAMB,YR,LBRD,ETAG,SEX,LINE,STM,PEN,TB,TR,TBRE,TBR17,AGE,ADAM,CADAM,BAND,DAYBN,WNAGE,TIM,BRWT,WNWT,ADG,F,MELA,VACC,SAMP,L,LOT,SIGR,THGR,JAW,CLR,H,IDX,MENB,MELW,CAUSE,ABN,DAYDIS,TRT,SIRE,SBRD,DAM,DBRD,TM,WT120,AADG,LNDAM,PD,CUWT
89WN02456, 89808106,89,80,X8106,2,00,00,  3,1,1,1,1,5.0,5,4,5,1,158,1,150,83,430, 0,,,,,,,,,1,,,131,927,93,,248,,0000,00,0763,63,,67,,63,4,0
89WN02457, 89808108,89,80,X8108,3,00,00,112,1,1,1,1,6.0,6,4,5,4,155,1,138,112,634, 0,,,,,,,,,1,,,160,962,93,,240,,0000,00,4754,19,,90,,11,3,0
89WN02458, 89808109,89,80,X8109,2,00,00,142,1,1,1,1,7.0,7,5,5,4,155,1,152,90,483, 0,,,,,,,,,1,,,157,1118,93,,240,,0000,00,4055,19,,73,,12,3,0
89WN02459, 89808110,89,80,X8110,3,00,00,141,2,2,5,4,6.0,6,4,5,17,142,1,97,71,432, 0,,,,,,,,,1,,,170,1073,93,,248,,0000,00,4735,19,,62,,11,4,0
89WN02460, 89808111,89,80,X8111,2,00,00,141,2,2,5,6,6.0,6,4,5,17,142,1,75,61,377, 0,,,,,,,,,1,,,170,1073,93,,248,,0000,00,4735,19,,53,,11,4,0
89WN02461, 89808112,89,80,X8112,2,00,00,143,2,2,5,6,3.0,3,3,5,23,136,1,96,71,451, 0,,,,,,,,,1,,,156,995,93,,248,,0000,00,7106,19,,64,,11,4,0
89WN02462, 89808113,89,80,X8113,3,00,00,143,2,2,5,4,3.0,3,3,5,23,136,1,118,80,501, 0,,,,,,,,,1,,,156,995,93,,248,,0000,00,7106,19,,72,,11,4,0
89WN02463, 89808114,89,80,X8114,3,00,00,FL,2,1,3,2,4.0,4,4,5,24,135,1,127,77,476, 0,,,,,,,,,1,,,171,1009,93,,248,,0000,00,7556,43,,70,,41,4,0
89WN02464, 89808115,89,80,X8115,3,00,00,144,1,1,1,1,3.0,3,3,5,26,133,1,135,89,568, 0,,,,,,,,,1,,,156,890,93,,248,,0000,00,7060,19,,82,,11,4,0
89WN02465, 89808116,89,80,X8116,2,00,00,144,1,1,1,1,4.0,4,4,5,26,133,1,118,90,588, 0,,,,,,,,,1,,,164,1102,93,,248,,0000,00,6566,19,,82,,13,4,0
89WN02466, 89808117,89,80,X8117,3,00,00,144,1,1,1,1,5.0,5,4,5,26,133,1,126,80,507, 0,,,,,,,,,1,,,156,958,93,,248,,0000,00,5403,19,,73,,12,4,0
89WN02467, 89808118,89,80,X8118,3,00,00,143,1,1,1,1,6.0,6,4,5,26,133,1,151,88,548, 0,,,,,,,,,1,,,150,961,93,,248,,0000,00,4988,19,,81,,12,4,0
89WN02468, 89808119,89,80,X8119,3,00,00,143,1,1,1,1,3.0,3,3,5,26,133,1,108,80,520, 0,,,,,,,,,1,,,156,945,93,,248,,0000,00,7385,19,,73,,11,4,0
89WN02469, 89808120,89,80,X8120,2,00,00,143,2,2,5,5,4.0,4,4,5,27,132,1,105,61,383, 0,,,,,,,,,1,,,152,902,93,,248,,0000,00,6465,19,,56,,12,4,0
89WN02470, 89808121,89,80,X8121,2,00,00,143,2,2,5,5,4.0,4,4,5,27,132,1,106,73,473, 0,,,,,,,,,1,,,152,902,93,,248,,0000,00,6465,19,,67,,12,4,0
89WN02471, 89808122,89,80,X8122,3,00,00,FL,2,1,3,2,3.0,3,3,5,27,132,1,137,84,533, 0,,,,,,,,,1,,,162,910,93,,248,,0000,00,7775,43,,78,,41,4,0
89WN02472, 89808124,89,80,X8124,3,00,00,142,1,1,1,1,6.0,6,4,5,27,132,1,103,58,361, 0,,,,,,,,,1,,,150,851,93,,248,,0000,00,4949,19,,54,,12,4,0
89WN02473, 89808125,89,80,X8125,3,00,00,144,1,1,1,1,3.0,3,3,5,27,132,1,134,92,595, 0,,,,,,,,,1,,,156,873,93,,240,,0000,00,7370,19,,85,,12,3,0
89WN02474, 89808126,89,80,X8126,3,00,00,142,2,2,5,4,3.0,3,3,5,29,130,1,108,85,571, 0,,,,,,,,,1,,,171,1082,93,,248,,0000,00,6954,19,,79,,11,4,0
89WN02475, 89808127,89,80,X8127,2,00,00,142,2,2,5,6,3.0,3,3,5,29,130,1,80,67,454, 0,,,,,,,,,1,,,171,1082,93,,248,,0000,00,6954,19,,62,,11,4,0
89WN02476, 89808128,89,80,X8128,2,00,00,142,2,2,5,5,3.0,3,3,5,29,130,1,103,74,490, 0,,,,,,,,,1,,,156,977,93,,248,,0000,00,7040,19,,69,,11,4,0
89WN02477, 89808129,89,80,X8129,2,00,00,142,2,2,5,5,3.0,3,3,5,29,130,1,96,68,449, 0,,,,,,,,,1,,,156,977,93,,248,,0000,00,7040,19,,64,,11,4,0
89WN02478, 89808130,89,80,X8130,3,00,00,144,1,1,1,1,3.0,3,3,5,29,130,1,121,79,515, 0,,,,,,,,,1,,,156,911,93,,248,,0000,00,7454,19,,74,,11,4,0
89WN02479, 89808131,89,80,X8131,3,00,00,144,2,1,3,2,7.0,7,5,5,29,130,1,98,81,548, 0,,,,,,,,,1,,,203,1041,93,,248,,0000,00,4606,19,,76,,11,4,0
89WN02480, 89808133,89,80,X8133,3,00,00,FL,1,1,1,1,5.0,5,4,5,29,130,1,132,84,545, 0,,,,,,,,,1,,,122,758,93,,248,,0000,00,6754,43,,79,,43,4,0
89WN02481, 89808134,89,80,X8134,3,00,00,142,1,1,1,1,3.0,3,3,5,29,130,1,133,88,575, 0,,,,,,,,,1,,,142,817,93,,240,,0000,00,7551,19,,82,,12,3,0
89WN02482, 89808138,89,80,X8138,3,00,00,143,2,1,3,2,4.0,4,4,5,29,130,1,73,47,305, 0,,,,,,,,,1,,,177,735,93,,248,,0000,00,6406,19,,44,,13,4,0
89WN02483, 89808139,89,80,X8139,3,00,00,141,2,1,3,2,3.0,3,3,5,29,130,1,93,90,621, 0,,,,,,,,,1,,,171,980,93,,240,,0000,00,7127,19,,84,,13,3,0
89WN02484, 89808140,89,80,X8140,3,00,00,144,2,2,5,5,4.0,4,4,5,29,130,1,94,72,482, 0,,,,,,,,,1,,,177,1119,93,,248,,0000,00,6297,19,,67,,11,4,0
89WN02485, 89808141,89,80,X8141,3,00,00,144,2,2,5,5,4.0,4,4,5,29,130,1,88,63,417, 0,,,,,,,,,1,,,177,1119,93,,248,,0000,00,6297,19,,59,,11,4,0
89WN02486, 89808142,89,80,X8142,3,00,00,FL,1,1,1,1,6.0,6,4,5,30,129,1,125,65,407, 0,,,,,,,,,1,,,149,852,93,,248,,0000,00,5740,43,,61,,40,4,0
89WN02487, 89808143,89,80,X8143,3,00,00,141,2,2,5,5,3.0,3,3,5,30,129,1,87,69,467, 0,,,,,,,,,1,,,156,1022,93,,248,,0000,00,7426,19,,65,,11,4,0
89WN02488, 89808144,89,80,X8144,2,00,00,141,2,2,5,5,3.0,3,3,5,30,129,1,88,71,482, 0,,,,,,,,,1,,,156,1022,93,,248,,0000,00,7426,19,,67,,11,4,0
89WN02489, 89808145,89,80,X8145,3,00,00,141,1,1,1,1,7.0,7,5,5,31,128,1,134,86,567, 0,,,,,,,,,1,,,175,1019,93,,248,,0000,00,4415,19,,81,,11,4,0
89WN02490, 89808146,89,80,X8146,3,00,00,FL,2,1,3,2,6.0,6,4,5,31,128,1,120,84,563, 0,,,,,,,,,1,,,179,1176,93,,248,,0000,00,5519,43,,80,,41,4,0
89WN02491, 89808148,89,80,X8148,2,00,00,FL,2,2,5,5,4.0,4,4,5,31,128,1,112,62,397, 0,,,,,,,,,1,,,158,1032,93,,248,,0000,00,7108,43,,59,,43,4,0
89WN02492, 89808149,89,80,X8149,2,00,00,FL,2,2,5,5,4.0,4,4,5,31,128,1,111,59,374, 0,,,,,,,,,1,,,158,1032,93,,248,,0000,00,7108,43,,56,,43,4,0
89WN02493, 89808150,89,80,X8150,2,00,00,142,2,2,5,5,4.0,4,4,5,32,127,1,127,63,396, 0,,,,,,,,,1,,,152,733,93,,248,,0000,00,6281,19,,60,,12,4,0
89WN02494, 89808151,89,80,X8151,2,00,00,142,2,2,5,5,4.0,4,4,5,32,127,1,125,72,469, 0,,,,,,,,,1,,,152,733,93,,248,,0000,00,6281,19,,69,,12,4,0
89WN02495, 89808152,89,80,X8152,2,00,00,144,2,1,3,2,7.0,7,5,5,32,127,1,104,56,359, 0,,,,,,,,,1,,,166,819,93,,248,,0000,00,4122,19,,53,,12,4,0
89WN02496, 89808154,89,80,X8154,2,00,00,FL,2,2,5,5,4.0,4,4,5,32,127,1,107,80,546, 0,,,,,,,,,1,,,158,868,93,,248,,0000,00,7351,43,,76,,40,4,0
89WN02497, 89808155,89,80,X8155,3,00,00,FL,2,2,5,5,4.0,4,4,5,32,127,1,112,64,416, 0,,,,,,,,,1,,,158,868,93,,248,,0000,00,7351,43,,61,,40,4,0
89WN02498, 89808156,89,80,X8156,3,00,00,FL,1,1,1,1,4.0,4,4,5,32,127,1,143,91,604, 0,,,,,,,,,1,,,158,811,93,,240,,0000,00,7538,43,,87,,40,3,0
89WN02499, 89808158,89,80,X8158,3,00,00,141,2,1,3,2,4.0,4,4,5,33,126,1,108,77,525, 0,,,,,,,,,1,,,177,1086,93,,248,,0000,00,6440,19,,74,,13,4,0
89WN02500, 89808159,89,80,X8159,2,00,00,141,2,1,3,2,5.0,5,4,5,33,126,1,95,39,234, 0,,,,,,,,,1,,,156,867,93,,240,,0000,00,5699,19,,38,,12,3,0
89WN02501, 89808161,89,80,X8161,2,00,00,141,2,2,5,6,4.0,4,4,5,33,126,1,96,73,503, 0,,,,,,,,,1,,,152,1062,93,,248,,0000,00,6695,19,,70,,13,4,0
89WN02502, 89808162,89,80,X8162,3,00,00,141,2,2,5,4,4.0,4,4,5,33,126,1,128,80,533, 0,,,,,,,,,1,,,152,1062,93,,248,,0000,00,6695,19,,77,,13,4,0
89WN02503, 89808163,89,80,X8163,2,00,00,FL,2,1,3,2,7.0,7,5,5,36,123,1,125,91,638, 0,,,,,,,,,1,,,159,1047,93,,248,,0000,00,4989,43,,89,,43,4,0
89WN02504, 89808165,89,80,X8165,3,00,00,143,1,1,1,1,4.0,4,4,5,36,123,1,140,85,577, 0,,,,,,,,,1,,,177,890,93,,248,,0000,00,6152,19,,83,,13,4,0
89WN02505, 89808166,89,80,X8166,3,00,00,144,1,1,1,1,5.0,5,4,5,36,123,1,130,51,309, 0,,,,,,,,,1,,,122,637,93,,248,,0000,00,5849,19,,50,,12,4,0
89WN02506, 89808167,89,80,X8167,3,00,00,,2,2,5,5,4.0,4,4,5,44,115,1,132,77,555, 0,,,,,,,,,1,,,171,938,93,,248,,0000,00,7048,43,,80,,00,4,0
89WN02507, 89808168,89,80,X8168,2,00,00,,2,2,5,5,4.0,4,4,5,44,115,1,118,45,289, 0,,,,,,,,,1,,,171,938,93,,248,,0000,00,7048,43,,46,,00,4,0
89WN02508, 89808169,89,80,X8169,3,00,00,FL,1,1,1,1,1.0,1,1,1,80,140,26,110,100,636, 0,,,,,,,,,1,,,162,965,93,,,,0000,00,9072,19,,87,,13,3,114
89WN02509, 89808170,89,80,X8170,3,59,59,  0,2,1,3,2,1.0,1,1,1,82,138,25,103,98,636,08,,,,,,,,1,1,1,0,200,1204,93,21,,,0000,19,5735,80,,87,563,65,3,109
89WN02510, 89808171,89,80,X8171,2,59,59,  0,2,1,3,2,1.0,1,1,1,82,138,15,84,94,620,08,,,,,036,,,1,1,1,0,200,1204,92,,264,,0000,19,5735,80,,83,574,65,2,102
89WN02511, 89808172,89,80,X8172,2,59,59,  0,2,1,3,2,1.0,1,1,1,86,134,6,75,84,571,07,,,,,,,,1,3,1,0,200,1164,93,,,,0000,19,5883,80,,76,516,65,3,94
89WN02512, 89808173,89,80,X8173,2,59,59,  0,2,1,3,2,1.0,1,1,1,86,134,18,66,72,488,08,,,,,038,,,1,1,1,0,200,1164,92,,264,,0000,19,5883,80,,65,472,65,2,83
89WN02513, 89808174,89,80,X8174,1,97,97,197,2,2,5,5,6.0,6,4,4,87,132,5,124,107,717,03,,V,,,,,,2,6,2,0,183,1142,41,,331,,0022,97,4517,97,,98,708,,1,109
89WN02514, 89808175,89,80,X8175,1,97,97,197,2,2,5,5,6.0,6,4,4,87,132,4,145,113,746,03,,V,,,,,,1,6,1,0,183,1142,01,21,354,,0022,97,4517,97,,104,732,,1,112
89WN02515, 89808176,89,80,X8176,1,97,97,197,2,1,3,2,6.0,6,4,4,88,131,5,130,144,999,03,,V,,,,,,2,6,2,0,150,1143,,,,,0022,97,4537,97,,135,947,,1,139
89WN02516, 89808178,89,80,X8178,2,41,02,414,2,1,3,2,2.0,2,2,1,89,131,10,76,98,690,06,,,,,045,,,1,1,1,0,184,970,92,,264,,9468,43,8766,43,,90,698,41,2,109
89WN02517, 89808179,89,80,X8179,2,58,58,  0,1,1,1,1,1.0,1,1,1,89,131,14,70,90,634,08,,,,,031,,,1,1,1,0,190,1124,92,,264,,0000,19,7171,80,,83,594,45,2,106
89WN02518, 89808180,89,80,X8180,2,97,97,297,2,1,3,2,4.0,4,4,4,89,130,5,106,112,780,03,,B,,,497,,,2,6,1,0,175,1175,,,,,9218,97,8761,97,,104,761,,1,120
89WN02519, 89808181,89,80,X8181,2,97,97,297,2,1,3,2,4.0,4,4,1,89,131,15,120,118,809,03,,B,,,497,,,1,6,1,0,175,1175,,,,,9218,97,8761,97,,109,834,,1,132
89WN02520, 89808182,89,80,X8182,1,97,97,197,2,1,3,2,6.0,6,4,4,89,130,5,138,111,748,04,,C,,,,,,2,6,2,0,200,1180,,,,,0022,97,4597,97,,104,697,,1,117
89WN02521, 89808183,89,80,X8183,2,97,97,197,2,2,5,5,6.0,6,4,4,89,130,5,125,114,781,04,,A,,,397,,,2,6,1,0,200,1180,,,,,0022,97,4597,97,,106,778,,1,119
89WN02522, 89808184,89,80,X8184,1,97,97,197,1,1,1,1,4.0,4,4,4,89,130,4,186,99,618,03,,,,,,,,2,6,1,0,150,1270,93,,,,0022,97,8799,97,,93,511,,3,109
89WN02523, 89808185,89,80,X8185,3,58,58,  0,1,1,1,1,1.0,1,1,1,90,130,11,119,101,685,08,,,,,,,,1,1,1,0,190,1136,93,,,,0000,19,6422,80,,94,602,47,3,114
89WN02524, 89808186,89,80,X8186,2,59,59,  0,2,1,3,2,1.0,1,1,1,90,130,20,78,91,640,07,,,,,036,,,1,1,1,0,200,1132,92,95,264,,0000,19,5665,80,,85,651,67,2,104
89WN02525, 89808188,89,80,X8188,1,97,97,297,2,2,5,6,3.0,3,3,4,91,128,4,122,109,756,03,,V,,,,,,2,6,1,0,200,1060,,,,,9218,97,1452,80,,103,714,,1,114
89WN02526, 89808189,89,80,X8189,1,97,97,297,2,2,5,4,3.0,3,3,4,91,128,4,152,127,873,03,,C,,,,,,1,6,2,0,200,1060,53,,354,,9218,97,1452,80,,120,831,,1,125
89WN02527, 89808190,89,80,X8190,2,97,97,297,1,2,3,5,2.0,2,2,4,91,128,4,135,117,809,04,,B,,,497,,,2,6,1,0,100,1135,,95,,,9218,97,3518,80,,111,759,,1,120
89WN02528, 89808191,89,80,X8191,3,59,59,  0,2,1,3,2,1.0,1,1,1,91,129,12,82,93,657,06,,,,,,,,1,1,1,0,200,1122,93,,,,0000,19,5792,80,,87,588,67,3,109
89WN02529, 89808193,89,80,X8193,2,58,58,  0,2,1,3,2,1.0,1,1,1,91,129,8,67,93,669,07,,,,,031,,,1,1,1,0,200,1130,92,,264,,0000,19,6637,80,,87,646,47,2,105
89WN02530, 89808195,89,80,X8195,3,58,58,  0,1,1,1,1,1.0,1,1,1,92,128,16,68,83,595,07,,,,,,,,1,1,2,0,190,1108,93,,,,0000,19,6800,80,,78,538,47,3,97
89WN02531, 89808196,89,80,X8196,1,97,97,497,1,1,1,1,1.0,1,1,4,92,127,5,127,128,908,03,,C,,,,,,2,6,1,0,100,1250,,,,,0949,80,6211,80,,122,862,,1,120
89WN02532, 89808198,89,80,X8198,2,58,58,  0,2,1,3,2,1.0,1,1,1,93,127,16,86,82,578,06,,,,,032,,,1,1,1,0,200,1118,92,,264,,0000,19,7701,80,,78,591,47,2,89
89WN02533, 89808199,89,80,X8199,2,58,58,  0,1,1,1,1,1.0,1,1,1,93,127,11,98,89,624,06,,,,,031,,,1,1,1,0,190,1128,92,21,264,,0000,19,7102,80,,85,595,47,2,98
89WN02534, 89808200,89,80,X8200,3,58,58,  0,1,1,1,1,1.0,1,1,1,93,127,19,85,86,610,09,,,,,,,,1,3,1,0,190,1120,93,,,,0000,19,7755,80,,82,568,47,3,94
89WN02535, 89808201,89,80,X8201,3,58,58,  0,2,1,3,2,1.0,1,1,1,93,127,19,92,86,605,07,,,,,,,,1,1,1,0,200,1120,93,,,,0000,19,6999,80,,82,569,47,3,99
89WN02536, 89808203,89,80,X8203,3,97,97,297,1,1,1,1,2.0,2,2,4,93,126,4,151,124,864,04,,,,,,,,8,6,1,0,100,875,93,26,282,,9218,97,3706,80,,119,717,,3,132
89WN02537, 89808206,89,80,X8206,2,97,97,197,2,1,3,2,2.0,2,2,4,93,126,4,134,129,917,03,,B,,,397,,,2,6,1,0,150,925,,95,,,0022,97,4150,80,,123,853,,1,136
89WN02538, 89808208,89,80,X8208,2,58,58,  0,2,1,3,2,1.0,1,1,1,94,126,13,90,88,627,06,,,,,031,,,1,1,1,0,200,1130,92,,264,,0000,19,6705,80,,84,636,47,2,102
89WN02539, 89808210,89,80,X8210,3,58,58,  0,1,1,1,1,1.0,1,1,1,94,126,15,106,98,694,07,,,,,,,,1,1,1,0,190,1142,93,,,,0000,19,6120,80,,94,644,45,3,113
89WN02540, 89808211,89,80,X8211,3,59,59,  0,1,1,1,1,1.0,1,1,1,94,126,10,132,106,737,06,,,,,,,,1,1,2,0,190,1154,93,,282,,0000,19,5955,80,,102,671,67,3,123
89WN02541, 89808213,89,80,X8213,2,58,58,  0,1,1,1,1,1.0,1,1,1,94,126,12,88,85,605,07,,,,,031,,,1,1,1,0,190,1124,92,,264,,0000,19,6945,80,,81,584,47,2,100
89WN02542, 89808214,89,80,X8214,3,59,59,  0,2,1,3,2,1.0,1,1,1,94,126,20,83,74,521,08,,,,,,,,1,1,1,0,200,1176,93,,,,0000,19,5667,80,,71,493,67,3,89
89WN02543, 89808215,89,80,X8215,2,59,59,  0,2,1,3,2,1.0,1,1,1,94,126,3,81,81,579,09,,,,,037,,,1,1,1,0,200,1176,92,,264,,0000,19,5667,80,,78,555,67,2,96
89WN02544, 89808216,89,80,X8216,1,97,97,197,2,2,5,5,2.0,2,2,4,94,125,5,112,97,686,03,,,,,,,,1,6,1,0,100,875,93,71,,,0022,97,3517,80,,94,640,,3,95
89WN02545, 89808217,89,80,X8217,1,97,97,197,2,2,5,5,2.0,2,2,4,94,125,4,114,114,821,04,,C,,,,,,2,6,2,0,100,875,,21,,,0022,97,3517,80,,110,770,,1,108
89WN02546, 89808219,89,80,X8219,2,97,97,497,1,1,1,1,1.0,1,1,4,95,124,5,125,116,835,03,,A,,,497,,,2,6,1,0,100,1200,,,,,0949,80,5923,80,,113,831,,1,120
89WN02547, 89808220,89,80,X8220,3,59,59,  0,1,1,1,1,1.0,1,1,1,95,125,18,110,96,680,08,,,,,,,,1,1,1,0,190,1142,93,,,,0000,19,5834,80,,93,645,67,3,106
89WN02548, 89808221,89,80,X8221,1,97,97,197,3,2,8,5,3.0,3,3,4,96,123,5,143,121,867,03,,C,,,,,,2,6,2,0,200,1177,93,21,282,,0022,97,1724,80,,118,835,,3,124
89WN02549, 89808222,89,80,X8222,3,58,58,  0,1,1,1,1,1.0,1,1,1,96,124,12,114,79,545,06,,,,,,,,1,1,1,0,190,1106,93,,,,0000,19,7424,80,,77,496,47,3,95
89WN02550, 89808223,89,80,X8223,1,97,97,197,3,2,8,5,3.0,3,3,4,96,123,4,130,120,870,03,,V,,,,,,2,6,2,0,200,1177,,,,,0022,97,1724,80,,117,833,,1,123
89WN02551, 89808224,89,80,X8224,2,97,97,197,3,1,7,2,3.0,3,3,4,96,123,5,110,108,789,04,,A,,,397,,,2,6,1,0,200,1177,,,,,0022,97,1724,80,,106,745,,1,118
89WN02552, 89808225,89,80,X8225,1,97,97,197,2,1,3,2,2.0,2,2,4,96,123,4,122,135,998,03,,V,,,,,,2,6,1,0,100,595,,21,,,0022,97,5509,80,,132,905,,1,139
89WN02553, 89808227,89,80,X8227,1,97,97,197,1,1,1,1,2.0,2,2,4,96,123,4,131,141,999,03,,C,,,,,,2,6,2,0,100,810,,,,,0022,97,4881,80,,138,856,,1,144
89WN02554, 89808228,89,80,X8228,3,59,59,  0,2,1,3,2,1.0,1,1,1,96,124,20,118,106,760,07,,,,,,,,1,1,1,0,200,1060,93,,282,,0000,19,5712,80,,103,742,65,3,121
89WN02555, 89808230,89,80,X8230,2,59,59,  0,1,1,1,1,1.0,1,1,1,96,124,25,33,46,344,08,,,,,,,,1,1,1,0,190,1060,93,97,282,,0000,19,5668,80,,45,375,67,3,55
89WN02556, 89808232,89,80,X8232,2,97,97,297,1,1,1,1,2.0,2,2,4,97,122,5,157,119,847,03,,A,,,497,,,2,6,1,0,100,1000,,,,,9218,97,3667,80,,117,748,,1,124
89WN02557, 89808233,89,80,X8233,3,59,59,  0,1,1,1,1,1.0,1,1,1,97,123,18,116,84,589,06,,,,,,,,1,1,1,0,190,1122,93,,,,0000,19,5896,80,,82,564,65,3,99
89WN02558, 89808236,89,80,X8236,1,97,97,297,3,1,7,2,2.0,2,2,4,97,122,5,102,105,777,03,,V,,,,,,2,6,2,0,200,915,93,57,,,9218,97,3830,80,,103,690,,3,109
89WN02559, 89808237,89,80,X8237,2,97,97,497,1,1,1,1,1.0,1,1,4,97,122,4,99,100,739,03,,A,,,,,,2,6,1,0,100,1060,10,79,254,,0949,80,5836,80,,99,732,,1,106
89WN02560, 89808239,89,80,X8239,3,59,59,  0,2,1,3,2,1.0,1,1,1,98,122,14,86,91,675,06,,,,,,,,1,1,1,0,200,1136,93,,,,0000,19,6731,80,,90,648,67,3,109
89WN02561, 89808240,89,80,X8240,2,97,97,197,2,2,5,5,6.0,6,4,4,98,121,5,140,111,802,04,,B,,,397,,,2,6,1,0,167,1367,,39,,,0022,97,4527,97,,110,809,,1,116
89WN02562, 89808241,89,80,X8241,2,97,97,197,2,2,5,5,6.0,6,4,4,98,121,3,134,115,840,04,,B,,,397,,,2,6,1,0,167,1367,,,,,0022,97,4527,97,,114,838,,1,120
89WN02563, 89808242,89,80,X8242,2,97,97,297,3,2,8,5,4.0,4,4,4,98,121,4,127,110,804,04,,A,,,497,,,2,6,1,0,225,1583,,,,,9218,97,9037,97,,109,806,,1,119
89WN02564, 89808243,89,80,X8243,2,97,97,297,3,2,8,5,4.0,4,4,4,98,121,5,128,103,745,03,,B,,,497,,,2,6,1,0,225,1583,,,,,9218,97,9037,97,,102,752,,1,111
89WN02565, 89808244,89,80,X8244,1,97,97,297,3,1,7,2,4.0,4,4,1,98,122,27,108,89,641,04,,V,,,,,,1,6,1,0,225,1583,,,,,9218,97,9037,97,,88,698,,1,96
89WN02566, 89808245,89,80,X8245,1,97,97,197,3,2,8,5,6.0,6,4,4,98,121,5,88,102,770,04,,C,,,,,,2,6,2,0,150,1067,,,,,0022,97,4564,97,,101,772,,1,105
89WN02567, 89808246,89,80,X8246,2,97,97,197,3,1,7,2,6.0,6,4,1,98,122,13,132,106,761,03,,A,,,397,,,2,6,1,0,150,1067,,,,,0022,97,4564,97,,104,787,,1,129
89WN02568, 89808247,89,80,X8247,2,97,97,197,3,1,7,2,6.0,6,4,1,98,122,1,118,77,534,04,,,,,,,,2,6,1,0,150,1067,93,21,258,,0022,97,4564,97,,76,505,,5,98
89WN02569, 89808248,89,80,X8248,2,97,97,297,2,2,5,6,3.0,3,3,4,98,121,4,116,98,714,03,,B,,,497,,,2,6,1,0,200,1457,,,,,9218,97,1233,80,,97,684,,1,99
89WN02570, 89808249,89,80,X8249,1,97,97,297,2,2,5,4,3.0,3,3,4,98,121,4,144,106,757,03,,C,,,,,,2,6,1,0,200,1457,,,,,9218,97,1233,80,,105,722,,1,100
89WN02571, 89808250,89,80,X8250,3,58,58,  0,2,2,5,4,1.0,1,1,1,98,122,5,73,64,465,07,,,,,,,,1,1,1,0,200,1210,93,,,,0000,19,7726,80,,63,543,47,3,75
89WN02572, 89808251,89,80,X8251,2,58,58,  0,2,2,5,6,1.0,1,1,1,98,122,16,57,61,453,06,,,,,035,,,1,1,1,0,200,1210,92,,264,,0000,19,7726,80,,60,561,47,2,70
89WN02573, 89808252,89,80,X8252,2,97,97,197,2,1,3,2,3.0,3,3,4,98,121,5,148,125,911,03,,B,,,397,,,2,6,1,0,167,993,,,,,0022,97,1148,80,,124,869,,1,128
89WN02574, 89808253,89,80,X8253,1,97,97,297,1,1,1,1,2.0,2,2,4,99,120,4,122,140,999,04,,V,,,,,,2,6,2,0,50,635,,,,,9218,97,3829,80,,140,859,,1,142
89WN02575, 89808254,89,80,X8254,2,97,97,197,3,2,8,5,5.0,5,4,4,99,120,4,93,92,689,04,,B,,,397,,,2,6,1,0,220,628,,,,,0022,97,6577,97,,92,692,,1,110
89WN02576, 89808256,89,80,X8256,1,97,97,197,1,1,1,1,4.0,4,4,4,99,120,5,212,157,999,03,,C,,,,,,2,6,2,0,150,1280,,,,,0022,97,8610,97,,157,908,,1,153
89WN02577, 89808257,89,80,X8257,3,58,58,  0,1,1,1,1,1.0,1,1,1,99,121,12,75,84,632,05,,,,,,,,1,1,1,0,190,1124,93,,,,0000,19,7486,80,,83,598,45,3,102
89WN02578, 89808258,89,80,X8258,3,58,58,  0,2,1,3,2,1.0,1,1,1,99,121,13,100,83,603,10,,,,,,,,1,1,1,0,200,1122,93,,,,0000,19,6654,80,,82,578,47,3,91
89WN02579, 89808261,89,80,X8261,2,97,97,197,2,1,3,2,2.0,2,2,4,100,119,4,125,124,937,04,,B,,,397,,,2,5,1,0,150,630,,21,,,0022,97,5457,80,,125,918,,1,128
89WN02580, 89808262,89,80,X8262,2,58,58,  0,1,1,1,1,1.0,1,1,1,100,120,13,112,80,573,08,,,,,032,,,1,1,1,0,190,1128,92,,264,,0000,19,7654,80,,80,586,45,2,94
89WN02581, 89808263,89,80,X8263,1,97,97,297,2,2,5,4,2.0,2,2,4,100,119,4,143,118,871,03,,C,,,,,,2,6,1,0,200,935,,,,,9218,97,4012,80,,119,826,,1,122
89WN02582, 89808264,89,80,X8264,1,97,97,297,2,2,5,6,2.0,2,2,4,100,119,4,106,93,692,03,,,,,,,,1,6,1,0,200,935,93,,,,9218,97,4012,80,,94,647,,3,92
89WN02583, 89808265,89,80,X8265,3,59,59,  0,1,1,1,1,1.0,1,1,1,100,120,23,98,59,410,06,,,,,,,,1,1,1,0,190,1084,93,,,,0000,19,6093,80,,59,416,67,3,74
89WN02584, 89808266,89,80,X8266,3,58,58,  0,1,1,1,1,1.0,1,1,1,100,120,3,87,84,628,10,,,,,,,,1,1,1,0,190,1118,93,,,,0000,19,7564,80,,84,570,47,3,98
89WN02585, 89808267,89,80,X8267,3,58,58,  0,2,2,5,5,1.0,1,1,1,100,120,14,98,69,493,06,,,,,,,,1,1,1,0,200,1228,93,,,,0000,19,7076,80,,69,611,47,3,83
89WN02586, 89808268,89,80,X8268,2,58,58,  0,2,2,5,5,1.0,1,1,1,100,120,10,90,60,425,09,,,,,035,,,1,1,1,0,200,1228,92,,264,,0000,19,7076,80,,60,524,47,2,74
