UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,DNA,INBRL,STUDY,HGRP
05WN02270,105822502,05,X2502,82,2,00,83,973,8,2,2,2.0,2,2,H,94,227,133,6,9.0,0,95,0.647,87,5,1,,,7,N,RN,non,,Z8655,81,X0556,82,00,1,,0,5,6,0,2.11,150.9,1,101,0,,0.0,RN,
05WN02271,105822503,05,X2503,82,2,00,20,ZZZ,5,1,1,2.0,2,2,1,94,221,127,3,14.5,0,101,0.681,96,5,1,,,0,X,.,,,Z6389,81,Z8634,81,00,3,93,273,1,1,0,1.68,126.2,3,118,0,,0.0,,
05WN02272,105822504,05,X2504,82,1,97,97,972,8,2,2,2.0,2,2,B,94,227,133,6,11.9,0,111,0.745,101,6,1,,,0,.,.,,,Z8142,81,Z9175,81,97,1,,0,5,4,102,1.98,165.8,1,119,0,,0.023,,
05WN02273,105822505,05,X2505,82,2,97,97,972,8,2,2,2.0,2,2,B,94,227,133,5,9.4,0,98,0.666,89,6,1,,,0,.,.,e24,"COLD, WEAK",Z8142,81,Z9175,81,97,1,,0,5,6,102,1.98,165.8,1,109,0,,0.023,Suff,
05WN02274,105822506,05,X2506,82,2,97,97,973,7,2,1,3.0,3,3,B,94,227,133,5,9.8,0,114,0.783,104,6,1,,,0,.,.,e23,,Z8655,81,Z7833,81,97,1,,0,3,2,103,1.68,116.5,1,124,0,,0.058,Suff,
05WN02275,105822509,05,X2509,82,2,00,30,ZZZ,3,4,1,5.0,5,4,2,94,223,129,3,7.5,0,79,0.554,74,5,1,,,1,X,BLK,,,Z6389,81,K1361,64,00,Z,93,259,7,2,0,2.4,102.4,Z,93,93,,0.0,,
05WN02276,105822510,05,X2510,82,3,00,30,ZZZ,3,4,1,5.0,5,4,1,94,221,127,10,9.3,0,82,0.572,78,5,1,,,1,X,BLK,,SCOURS,Z6389,81,K1361,64,00,Z,93,259,7,2,0,2.4,102.4,Z,98,100,,0.0,,
05WN02277,105822511,05,X2511,82,3,00,20,ZZZ,8,2,2,3.0,3,3,1,94,221,127,16,12.0,0,99,0.685,94,5,1,,,1,X,BLK,,,Z6389,81,T9266,44,00,3,93,273,5,5,0,1.33,113.3,3,111,0,,0.0,,
05WN02278,105822512,05,X2512,82,3,00,20,ZZZ,8,2,2,3.0,3,3,1,94,221,127,6,12.8,62,73,0.474,70,5,1,,,1,X,BLK,,,Z6389,81,T9266,44,00,3,93,273,5,5,0,1.33,113.3,3,71,84,,0.0,,
05WN02279,105822514,05,X2514,82,2,00,86,51K,9,3,2,2.0,2,2,3,95,227,132,5,9.0,0,103,0.712,94,4,1,,,7,N,RN,e25,,K1857,64,Z9137,81,00,T,,0,8,5,123,2.32,186.2,T,113,0,,0.0,RN,
05WN02280,105822515,05,X2515,82,3,00,86,51K,9,3,2,2.0,2,2,3,95,227,132,4,9.2,0,93,0.635,85,1,1,,,7,N,RN, W,,K1857,64,Z9137,81,00,T,,0,8,5,0,2.32,186.2,T,101,0,,0.0,RN,
05WN02281,105822516,05,X2516,82,2,00,86,57K,9,3,2,2.0,2,2,3,95,227,132,3,6.8,0,77,0.532,71,1,1,,,7,N,RN,e25,Taylor Save ?,K2771,64,Z9752,81,00,T,,0,8,5,96,2.15,155.7,T,92,0,,0.0,RN,
05WN02282,105822517,05,X2517,82,2,00,86,57K,9,3,2,2.0,2,2,3,95,227,132,5,6.7,0,71,0.487,65,1,1,,,7,N,RN,,WEAK LAMB,K2771,64,Z9752,81,00,3,93,273,8,5,91,2.15,155.7,3,74,0,,0.0,,
05WN02283,105822519,05,X2519,82,3,00,86,57K,5,1,1,2.0,2,2,3,95,227,132,2,13.8,0,140,0.956,129,4,1,,,7,N,RN, W,,K2771,64,Z9438,81,00,T,,0,1,1,0,1.98,167.4,T,149,0,,0.0,RN,
05WN02284,105822520,05,X2520,82,3,00,83,971,8,2,2,2.0,2,2,3,95,227,132,3,10.8,0,77,0.502,71,5,1,,,7,N,RN,,,Z9925,81,Z9402,81,00,3,93,273,5,5,0,2.11,145.9,3,80,0,,0.0,,
05WN02285,105822521,05,X2521,82,2,00,83,971,8,2,2,2.0,2,2,3,95,227,132,2,11.8,0,96,0.638,88,5,1,,,7,N,RN,non,,Z9925,81,Z9402,81,00,1,,0,5,5,0,2.11,145.9,1,98,0,,0.0,RN,
05WN02286,105822522,05,X2522,82,2,00,00,ZZZ,8,2,2,2.0,2,2,2,95,223,128,11,11.5,0,85,0.574,80,9,1,,,1,X,BLK,e23,BLACK EWE,Z6389,81,X0536,82,00,1,,0,5,5,0,1.0,79.5,1,96,0,,0.0,Blk,
05WN02287,105822523,05,X2523,82,2,00,00,ZZZ,8,2,2,2.0,2,2,2,95,223,128,11,11.6,0,83,0.558,79,9,1,,,1,X,BLK,e23,BLACK EWE,Z6389,81,X0536,82,00,1,,0,5,5,0,1.0,79.5,1,97,0,,0.0,Blk,
05WN02288,105822524,05,X2524,82,3,00,20,ZZZ,8,2,2,2.0,2,2,2,95,223,128,4,16.0,0,99,0.648,94,5,1,,,0,X,.,,,Z6389,81,Z8741,81,00,3,93,273,5,4,0,1.85,151.4,3,111,0,,0.0,,
05WN02289,105822525,05,X2525,82,3,00,20,ZZZ,8,2,2,2.0,2,2,2,95,223,128,15,13.6,0,98,0.659,93,5,1,,,0,X,.,,RESP.DX,Z6389,81,Z8741,81,00,3,93,273,5,6,0,1.85,151.4,3,121,0,,0.0,,
05WN02290,105822526,05,X2526,82,3,00,86,58K,8,2,1,2.0,2,2,3,95,227,132,6,14.7,0,119,0.79,110,5,1,,,7,N,RN, W,,K2948,64,Z9446,81,00,T,,0,3,2,0,2.15,168.8,T,130,0,,0.0,RN,
05WN02291,105822529,05,X2529,82,1,97,97,971,8,2,1,2.0,2,2,B,95,227,132,5,9.4,0,95,0.648,87,6,1,,,0,.,.,,X,Z9925,81,Z9125,81,97,3,93,252,3,2,83,1.81,118.9,3,100,0,,0.1,,
05WN02292,105822530,05,X2530,82,3,00,20,ZZZ,5,1,1,2.0,2,2,1,95,221,126,11,16.6,0,104,0.694,100,5,1,,,0,X,.,,,Z6389,81,Z9901,81,00,3,93,273,1,1,0,1.68,126.2,3,117,0,,0.0,,
05WN02293,105822531,05,X2531,82,3,00,86,55K,8,2,2,2.0,2,2,3,95,227,132,7,12.9,0,118,0.796,108,5,1,,,7,N,RN, W,,K1683,64,X0722,82,00,T,,0,5,4,0,2.15,162.4,T,126,0,,0.0,RN,
05WN02294,105822532,05,X2532,82,2,00,86,55K,8,2,2,2.0,2,2,3,95,227,132,7,9.8,0,95,0.645,87,4,1,,,7,N,RN,e25,,K1683,64,X0722,82,00,T,,0,5,6,111,2.15,162.4,T,100,0,,0.0,RN,
05WN02295,105822534,05,X2534,82,2,00,86,52K,9,3,1,2.0,2,2,3,95,227,132,4,8.5,0,92,0.633,84,1,1,,,7,N,RN,e25,,K2787,64,Z9794,81,00,T,,0,7,2,98,2.15,118.2,T,98,0,,0.0,RN,
05WN02296,105822535,05,X2535,82,3,00,86,56K,8,2,2,2.0,2,2,3,95,227,132,3,16.3,0,117,0.763,108,2,1,,,7,N,RN,Apc,,K2595,64,Z9437,81,00,T,,0,5,4,0,1.98,173.9,T,118,0,,0.0,RN,
05WN02297,105822536,05,X2536,82,3,00,86,56K,8,2,2,2.0,2,2,3,95,227,132,7,13.6,0,114,0.761,105,3,1,,,7,N,RN, W,,K2595,64,Z9437,81,00,T,,0,5,6,0,1.98,173.9,T,124,0,,0.0,RN,
05WN02298,105822538,05,X2538,82,3,00,86,53K,9,3,1,2.0,2,2,3,95,227,132,2,7.7,0,109,0.767,100,1,1,,,7,N,RN, W,,K2927,64,Z9682,81,00,T,,0,7,2,0,2.15,155.8,T,116,0,,0.0,RN,
05WN02299,105822539,05,X2539,82,2,00,86,53K,9,3,1,2.0,2,2,1,95,221,126,13,9.5,0,99,0.71,95,1,1,,,7,N,RN,,,K2927,64,Z9682,81,00,3,93,273,7,2,116,2.15,155.8,3,117,0,,0.0,,
05WN02300,105822540,05,X2540,82,3,00,86,56K,8,2,1,1.5,1,1,3,95,227,132,5,11.6,0,119,0.814,109,1,1,,,7,N,RN, W,ENTROPION,K2595,64, 3037,30,00,T,,0,3,2,0,1.9,137.8,T,124,0,,0.0,RN,
05WN02301,105822544,05,X2544,82,2,97,97,972,8,2,1,5.0,5,4,B,95,227,132,4,11.6,0,114,0.776,105,6,1,,,0,.,.,e24,NICE LAMB,Z8142,81,Z6073,81,97,1,,0,3,2,107,1.84,131.8,1,126,0,,0.063,Suff,
05WN02302,105822546,05,X2546,82,2,00,20,ZZZ,8,2,1,2.0,2,2,2,95,223,128,10,10.5,0,105,0.738,99,5,1,,,0,X,.,,ENTROPION,Z6389,81,Z9381,81,00,3,93,273,3,2,0,2.02,138.6,3,121,0,,0.0,,
05WN02303,105822547,05,X2547,82,3,00,20,ZZZ,8,2,1,2.0,2,2,2,95,223,128,1,12.5,0,115,0.801,109,5,1,,,0,X,.,,ENTROPION,Z6389,81,Z9381,81,00,3,93,273,3,2,0,2.02,138.6,3,126,0,,0.0,,
05WN02304,105822548,05,X2548,82,2,00,86,51K,8,2,2,2.0,2,2,3,95,227,132,4,9.3,0,98,0.672,90,4,1,,,7,N,RN,e25,,K1857,64,X0164,82,00,T,,0,5,7,120,2.15,188.0,T,103,0,,0.0,RN,
05WN02305,105822549,05,X2549,82,3,00,86,51K,8,2,2,2.0,2,2,3,95,227,132,3,13.6,0,104,0.685,96,1,1,,,7,N,RN, W,,K1857,64,X0164,82,00,T,,0,5,3,0,2.15,188.0,T,113,0,,0.0,RN,
05WN02306,105822550,05,X2550,82,2,00,83,972,8,2,2,2.0,2,2,3,95,227,132,3,10.3,0,81,0.536,75,5,1,,,7,N,RN,,,Z8142,81,Z9092,81,00,3,93,273,5,5,0,2.11,120.2,3,89,0,,0.0,,
05WN02307,105822551,05,X2551,82,3,00,83,972,8,2,2,2.0,2,2,3,95,227,132,6,11.3,0,91,0.604,84,5,1,,,7,N,RN,Apc,,Z8142,81,Z9092,81,00,T,,0,5,5,0,2.11,120.2,T,98,0,,0.0,RN,
05WN02308,105822552,05,X2552,82,2,00,83,973,8,2,2,1.5,1,1,3,96,227,131,7,9.0,0,89,0.611,82,5,1,,,7,N,RN,non,,Z8655,81, 3160,30,00,1,,0,5,5,0,2.19,141.6,1,93,0,,0.0,RN,
05WN02309,105822553,05,X2553,82,2,00,83,973,8,2,2,1.5,1,1,3,96,227,131,7,9.5,0,82,0.553,76,5,1,,,7,N,RN,,,Z8655,81, 3160,30,00,3,93,273,5,5,0,2.19,141.6,3,86,0,,0.0,,
05WN02310,105822554,05,X2554,82,2,00,03,000,5,1,1,3.0,3,3,2,96,223,127,7,13.2,0,97,0.66,92,2,1,,,2,X,.,,BRN.EARS,T0000,44,K2297,64,00,3,93,273,1,1,107,1.6,129.4,3,112,0,,0.0,,
05WN02311,105822556,05,X2556,82,2,00,44,000,8,2,2,1.5,1,1,3,96,227,131,2,11.8,0,80,0.521,74,1,1,,,7,N,RN,,,T0000,44, 3131,30,00,3,93,273,5,5,94,1.73,135.6,3,80,0,,0.0,,
05WN02312,105822557,05,X2557,82,2,00,44,000,8,2,2,1.5,1,1,3,96,227,131,3,10.9,0,87,0.581,81,1,1,,,7,N,RN,non,,T0000,44, 3131,30,00,1,,0,5,5,100,1.73,135.6,1,87,0,,0.0,RN,
05WN02313,105822558,05,X2558,82,3,00,86,56K,7,2,1,2.0,2,2,3,96,227,131,6,11.6,0,124,0.858,115,4,1,,,7,N,RN,Apc,RESP.DX,K2595,64,Z9693,81,00,T,,0,3,2,0,1.98,125.4,T,128,0,,0.0,RN,
05WN02314,105822559,05,X2559,82,3,00,20,ZZZ,5,1,1,2.0,2,2,2,96,223,127,10,12.5,0,105,0.728,100,5,1,,,0,X,.,,RESP.DX,Z6389,81,X0438,82,00,6,11,237,1,1,0,1.68,127.4,6,0,0,,0.0,,
05WN02315,105822560,05,X2560,82,2,00,00,ZZZ,8,2,2,4.0,4,4,2,96,223,127,2,14.0,0,95,0.638,91,5,1,,,1,X,BLK,,,Z6389,81,Z7048,81,00,3,93,273,5,5,0,1.5,126.8,3,103,0,,0.0,,
05WN02316,105822561,05,X2561,82,2,00,00,ZZZ,8,2,2,4.0,4,4,2,96,223,127,5,13.3,0,100,0.683,95,5,1,,,1,X,BLK,,,Z6389,81,Z7048,81,00,3,93,273,5,5,0,1.5,126.8,3,116,0,,0.0,,
05WN02317,105822562,05,X2562,82,2,00,86,57K,8,2,2,2.0,2,2,3,96,227,131,3,11.3,0,100,0.677,93,1,1,,,7,N,RN,e25,,K2771,64,Z9014,81,00,T,,0,5,5,118,2.15,171.6,T,109,0,,0.0,RN,
05WN02318,105822563,05,X2563,82,3,00,86,57K,8,2,2,2.0,2,2,3,96,227,131,7,11.7,0,113,0.773,104,3,1,,,7,N,RN, W,,K2771,64,Z9014,81,00,T,,0,5,5,0,2.15,171.6,T,115,0,,0.0,RN,
05WN02319,105822564,05,X2564,82,3,00,83,973,8,2,2,1.5,1,1,3,96,227,131,7,12.2,0,64,0.395,60,5,1,,,7,N,RN,,SCOURS,Z8655,81, 3120,30,00,3,93,273,5,4,0,2.19,133.0,3,68,0,,0.0,,
05WN02320,105822565,05,X2565,82,2,00,83,973,8,2,2,1.5,1,1,3,96,227,131,3,9.3,0,59,0.379,55,5,1,,,7,N,RN,,SCOURS,Z8655,81, 3120,30,00,3,93,273,5,6,0,2.19,133.0,3,62,0,,0.0,,
05WN02321,105822566,05,X2566,82,3,00,83,971,8,2,2,1.5,1,1,3,96,227,131,2,12.7,0,110,0.743,102,5,1,,,7,N,RN,Apc,SCOURS,Z9925,81, 3058,30,00,T,,0,5,5,0,2.19,149.4,T,121,0,,0.0,RN,
05WN02322,105822567,05,X2567,82,2,00,83,971,8,2,2,1.5,1,1,3,96,227,131,5,12.4,0,103,0.692,95,5,1,,,7,N,RN,non,,Z9925,81, 3058,30,00,1,,0,5,5,0,2.19,149.4,1,104,0,,0.0,RN,
05WN02323,105822568,05,X2568,82,2,97,97,973,5,1,1,4.0,4,4,B,96,227,131,5,13.8,0,125,0.849,116,6,1,,,0,.,.,e23,ENTROPION,Z8655,81,Z7141,81,97,1,,0,1,1,114,1.78,128.6,1,135,0,,0.131,Suff,
05WN02324,105822572,05,X2572,82,2,00,00,ZZZ,8,2,1,6.0,6,4,2,96,223,127,8,11.5,0,111,0.783,106,5,1,,,1,X,BLK,,,Z6389,81,90866,09,00,3,93,273,3,2,0,1.67,137.3,3,130,0,,0.0,,
05WN02325,105822573,05,X2573,82,2,00,00,ZZZ,8,2,1,6.0,6,4,2,96,223,127,11,12.0,0,92,0.63,88,5,1,,,1,X,BLK,,,Z6389,81,90866,09,00,3,93,273,3,2,0,1.67,137.3,3,112,0,,0.0,,
05WN02326,105822575,05,X2575,82,2,00,99,e.6,8,2,1,1.0,1,1,3,96,227,131,3,13.3,0,113,0.761,105,5,1,,,7,N,RN,e25,,00137,00,X0902,82,00,T,,0,3,2,108,1.9,137.0,T,119,0,,0.0,RN,
05WN02327,105822577,05,X2577,82,2,97,97,971,9,3,1,5.0,5,4,B,96,227,131,3,11.2,0,113,0.777,104,6,1,,,0,.,.,e24,,Z9925,81,Z6276,81,97,1,,0,7,2,105,1.95,129.2,1,96,0,,0.049,Suff,
05WN02328,105822579,05,X2579,82,1,97,97,971,9,3,1,5.0,5,4,2,96,223,127,7,12.0,0,122,0.866,116,6,1,,,0,.,.,,ENTROPION,Z9925,81,Z6276,81,97,1,,0,7,2,105,1.95,129.2,1,137,0,,0.049,,
05WN02329,105822581,05,X2581,82,1,97,97,971,9,3,2,6.0,6,4,B,96,227,131,5,10.6,0,113,0.782,104,6,1,,,0,.,.,,,Z9925,81,Z5388,81,97,1,,0,8,5,104,1.95,161.5,1,111,0,,0.042,,
05WN02330,105822582,05,X2582,82,1,97,97,971,9,3,2,6.0,6,4,B,96,227,131,4,10.4,0,114,0.791,105,6,1,,,0,.,.,,RESP.DX,Z9925,81,Z5388,81,97,1,,0,8,5,104,1.95,161.5,1,122,0,,0.042,,
05WN02331,105822583,05,X2583,82,2,00,86,56K,8,2,2,1.5,1,1,3,96,227,131,4,11.0,0,102,0.695,94,4,1,,,7,N,RN,e25,PNEU.,K2595,64, 3015,30,00,T,,0,5,5,115,1.9,156.4,T,106,0,,0.0,RN,
05WN02332,105822584,05,X2584,82,2,00,86,56K,8,2,2,1.5,1,1,3,96,227,131,4,12.9,0,117,0.795,108,1,1,,,7,N,RN,e25,,K2595,64, 3015,30,00,T,,0,5,5,127,1.9,156.4,T,117,0,,0.0,RN,
05WN02333,105822585,05,X2585,82,2,00,86,51K,9,3,1,2.0,2,2,3,96,227,131,5,9.5,0,122,0.859,113,4,1,,,7,N,RN,e25,,K1857,64,X0465,82,00,T,,0,7,2,129,2.32,149.0,T,131,0,,0.0,RN,
05WN02334,105822586,05,X2586,82,2,00,83,971,8,2,2,2.0,2,2,3,96,227,131,5,10.7,0,98,0.666,91,5,1,,,7,N,RN,non,,Z9925,81,Z8963,81,00,1,,0,5,6,0,2.11,155.8,1,106,0,,0.0,RN,
05WN02335,105822587,05,X2587,82,3,00,83,971,8,2,2,2.0,2,2,3,96,227,131,7,14.3,0,129,0.876,119,5,1,,,7,N,RN,Apc,,Z9925,81,Z8963,81,00,T,,0,5,4,0,2.11,155.8,T,133,0,,0.0,RN,
05WN02336,105822590,05,X2590,82,2,97,97,972,8,2,2,2.0,2,2,B,96,227,131,3,9.8,0,95,0.65,88,6,1,,,0,.,.,e24,,Z8142,81,Z9915,81,97,1,,0,5,6,96,1.81,140.9,1,110,0,,0.039,Suff,
05WN02337,105822591,05,X2591,82,1,97,97,972,8,2,2,2.0,2,2,B,96,227,131,3,12.3,0,102,0.685,94,6,1,,,0,.,.,,,Z8142,81,Z9915,81,97,3,93,252,5,4,93,1.81,140.9,3,115,0,,0.039,,
05WN02338,105822592,05,X2592,82,2,00,00,ZZZ,5,1,1,2.0,2,2,H,96,227,131,3,7.5,0,90,0.63,83,5,1,,,1,X,BLK,,,Z6389,81,Z9679,81,00,3,93,273,1,1,0,1.0,89.5,3,100,0,,0.0,,
05WN02339,105822593,05,X2593,82,2,00,93,e.5,5,1,1,1.0,1,1,3,96,227,131,3,13.2,0,118,0.8,109,5,1,,,7,N,RN,e25,PNEU. NICE,04221,00,X0946,82,00,T,,0,1,1,0,1.8,137.8,T,123,0,,0.0,RN,
05WN02340,105822594,05,X2594,82,2,00,86,53K,5,1,1,1.5,1,1,3,97,227,130,3,10.9,0,119,0.832,111,1,1,,,7,N,RN,e25,,K2927,64, 3006,30,00,T,,0,1,1,125,1.8,138.2,T,126,0,,0.0,RN,
05WN02341,105822595,05,X2595,82,2,00,99,e.5,8,2,1,1.0,1,1,3,97,227,130,3,6.9,0,91,0.647,85,4,1,,,7,N,RN,,,04221,00,X1023,82,00,3,93,273,3,2,92,1.9,133.0,3,101,0,,0.0,,
05WN02342,105822597,05,X2597,82,3,00,20,DAK,5,1,1,2.0,2,2,2,97,223,126,14,16.2,0,118,0.808,113,5,1,,,0,X,.,,BIG4HER,Z0000,81,Z8616,81,00,6,11,237,1,1,0,1.68,107.5,6,0,0,,0.0,,
05WN02343,105822598,05,X2598,82,1,97,97,971,9,3,1,7.0,7,5,H,97,227,130,4,11.5,0,81,0.535,76,6,1,,,0,.,.,,,Z9925,81,Z4798,81,97,3,93,252,7,2,79,2.07,135.0,3,87,0,,0.053,,
05WN02344,105822600,05,X2600,82,3,00,86,57K,8,2,1,2.0,2,2,3,97,227,130,3,9.8,0,97,0.671,90,1,1,,,7,N,RN, W,"DEAD,d330,c19",K2771,64,Z9969,81,00,T,19,330,3,2,0,2.15,143.2,T,102,0,,0.0,,
05WN02345,105822602,05,X2602,82,2,00,20,ZZZ,5,1,1,2.0,2,2,2,97,223,126,1,11.1,78,100,0.706,96,5,1,,,0,X,.,,,Z6389,81,X0198,82,00,3,97,251,1,1,0,1.68,125.6,7,0,0,,0.0,,
05WN02346,105822603,05,X2603,82,2,00,83,971,8,2,1,2.0,2,2,3,97,227,130,5,10.5,0,84,0.565,78,5,1,,,7,N,RN,,RESP.DX,Z9925,81,Z9448,81,00,3,93,273,3,2,0,2.11,114.0,3,91,0,,0.0,,
05WN02347,105822605,05,X2605,82,2,00,20,ZZZ,8,2,2,2.0,2,2,2,97,223,126,11,12.6,0,79,0.527,76,5,1,,,0,X,.,,,Z6389,81,Z9151,81,00,Z,93,259,5,5,0,1.85,142.2,Z,94,96,,0.0,,
05WN02348,105822606,05,X2606,82,3,00,20,ZZZ,8,2,2,2.0,2,2,2,97,223,126,4,13.0,0,96,0.659,92,5,1,,,0,X,.,,WEAK LR LEG,Z6389,81,Z9151,81,00,3,93,273,5,5,0,1.85,142.2,3,112,0,,0.0,,
05WN02349,105822607,05,X2607,82,2,00,20,ZZZ,5,1,1,2.0,2,2,2,97,223,126,3,13.4,0,99,0.679,95,5,1,,,0,X,.,,,Z6389,81,Z8893,81,00,3,93,273,1,1,0,1.85,121.2,3,106,0,,0.0,,
05WN02350,105822608,05,X2608,82,2,00,20,DAK,5,1,1,2.0,2,2,2,97,223,126,7,11.7,0,91,0.629,87,5,1,,,0,X,.,,,Z0000,81,X0188,82,00,3,93,273,1,1,0,1.68,117.2,3,97,0,,0.0,,
05WN02351,105822609,05,X2609,82,3,00,99,e.5,5,1,1,1.0,1,1,3,97,227,130,2,10.3,0,111,0.775,103,5,1,,,7,N,RN,Apc,,04221,00,X1248,82,00,T,,0,1,1,0,1.8,136.6,T,116,0,,0.0,RN,
05WN02352,105822611,05,X2611,82,2,00,86,51K,8,2,2,1.5,1,1,3,97,227,130,5,10.0,0,66,0.431,62,3,1,,,7,N,RN,,,K1857,64, 3031,30,00,3,93,273,5,5,86,1.9,143.2,3,71,0,,0.0,,
05WN02353,105822612,05,X2612,82,2,00,86,51K,8,2,2,1.5,1,1,3,97,227,130,6,9.9,0,79,0.532,74,4,1,,,7,N,RN,,SCOURS,K1857,64, 3031,30,00,3,93,273,5,5,96,1.9,143.2,3,86,0,,0.0,,
05WN02354,105822613,05,X2613,82,2,00,44,000,5,1,1,1.5,1,1,3,97,227,130,5,11.4,0,92,0.62,86,1,1,,,7,N,RN,,HAIRY,T0000,44, 3182,30,00,3,93,273,1,1,100,1.63,121.8,3,94,0,,0.0,,
05WN02355,105822614,05,X2614,82,3,00,86,55K,8,2,2,2.0,2,2,3,97,227,130,3,11.0,0,102,0.7,95,4,1,,,7,N,RN, W,,K1683,64,Z9429,81,00,T,,0,5,5,0,1.98,165.1,T,105,0,,0.0,RN,
05WN02356,105822615,05,X2615,82,3,00,86,55K,8,2,2,2.0,2,2,3,97,227,130,4,9.6,0,100,0.695,93,3,1,,,7,N,RN,Apc,,K1683,64,Z9429,81,00,T,,0,5,5,0,1.98,165.1,T,106,0,,0.0,RN,
05WN02357,105822616,05,X2616,82,2,00,83,973,3,4,1,2.0,2,2,2,97,223,126,11,8.3,0,80,0.569,77,5,1,,,7,N,RN,,,Z8655,81,Z9300,81,00,Z,93,259,7,2,0,2.28,136.5,Z,100,100,,0.0,,
05WN02358,105822617,05,X2617,82,3,00,83,973,3,4,2,2.0,2,2,3,97,227,130,6,8.5,0,102,0.719,95,5,1,,,7,N,RN,,GOK d276,Z8655,81,Z9300,81,00,T,01,276,8,5,0,2.28,136.5,T,108,0,,0.0,,
05WN02359,105822618,05,X2618,82,2,00,83,973,3,4,2,2.0,2,2,3,97,227,130,2,8.8,0,103,0.725,96,5,1,,,7,N,RN,non,,Z8655,81,Z9300,81,00,1,,0,8,5,0,2.28,136.5,1,107,0,,0.0,RN,
05WN02360,105822619,05,X2619,82,3,00,83,971,9,3,1,1.5,1,1,3,97,227,130,4,10.3,0,92,0.628,86,5,1,,,7,N,RN,Apc,,Z9925,81, 3085,30,00,T,,0,7,2,0,2.29,127.2,T,101,0,,0.0,RN,
05WN02361,105822621,05,X2621,82,2,97,97,975,5,1,1,1.0,1,1,B,97,227,130,2,14.4,0,115,0.774,107,6,1,,,0,.,.,e23,NICE LAMB,Z9841,81,X1044,82,97,1,,0,1,1,109,1.8,137.4,1,116,0,,0.052,Suff,
05WN02362,105822622,05,X2622,82,2,00,03,000,8,2,2,3.0,3,3,2,97,223,126,13,10.4,0,93,0.656,89,1,1,,,2,X,.,,,T0000,44,K2197,64,00,3,93,273,5,5,102,1.6,115.7,3,109,0,,0.0,,
05WN02363,105822623,05,X2623,82,3,00,03,000,8,2,2,3.0,3,3,2,97,223,126,3,11.0,0,96,0.675,92,1,1,,,2,X,.,,,T0000,44,K2197,64,00,3,93,273,5,5,0,1.6,115.7,3,108,0,,0.0,,
05WN02364,105822624,05,X2624,82,3,00,01,000,5,1,1,4.0,4,4,2,97,223,126,7,16.1,0,102,0.682,98,1,1,,,2,X,.,,X-TAG  TxRlam,T0000,44,R2834,11,13,3,93,273,1,1,0,1.47,89.4,3,118,0,,0.0,,
05WN02365,105822625,05,X2625,82,3,00,20,ZZZ,7,2,1,2.0,2,2,2,97,223,126,8,13.8,0,110,0.763,105,5,1,,,0,X,.,,,Z6389,81,Z8953,81,00,3,93,273,3,2,0,1.85,124.4,3,124,0,,0.0,,
05WN02366,105822628,05,X2628,82,2,00,93,e.5,5,1,1,1.0,1,1,3,98,227,129,5,11.4,0,97,0.664,91,5,1,,,7,N,RN,,,04221,00,X1293,82,00,3,93,273,1,1,0,1.8,134.2,3,106,0,,0.0,,
05WN02367,105822629,05,X2629,82,2,00,00,ZZZ,8,2,2,3.0,3,3,2,98,223,125,2,12.0,0,108,0.768,104,9,1,,,1,X,BLK,,BLACK EWE,Z6389,81,Z7870,81,00,6,11,237,5,5,0,1.67,166.7,6,0,0,,0.0,,
05WN02368,105822630,05,X2630,82,2,00,00,ZZZ,8,2,2,3.0,3,3,2,98,223,125,2,13.7,0,99,0.682,96,9,1,,,1,X,BLK,,BLACK EWE,Z6389,81,Z7870,81,00,6,11,237,5,5,0,1.67,166.7,6,0,0,,0.0,,
05WN02369,105822631,05,X2631,82,3,00,83,973,8,2,2,2.0,2,2,2,98,223,125,5,11.5,83,103,0.732,99,4,1,,,7,N,RN,,,Z8655,81,Z9487,81,00,3,93,273,5,5,0,2.11,148.9,3,116,122,,0.0,,
05WN02370,105822632,05,X2632,82,3,00,83,973,8,2,2,2.0,2,2,2,98,223,125,5,11.2,0,86,0.598,83,4,1,,,7,N,RN,,,Z8655,81,Z9487,81,00,Z,93,259,5,5,0,2.11,148.9,Z,103,100,,0.0,,
05WN02371,105822635,05,X2635,82,3,00,86,56K,8,2,2,2.0,2,2,3,98,227,129,5,11.0,0,102,0.705,96,1,1,,,7,N,RN, W,,K2595,64,X0353,82,00,T,,0,5,6,0,2.15,182.2,T,104,0,,0.0,RN,
05WN02372,105822636,05,X2636,82,3,00,86,56K,8,2,2,2.0,2,2,3,98,227,129,6,13.2,0,107,0.727,100,1,1,,,7,N,RN, W,,K2595,64,X0353,82,00,T,,0,5,4,0,2.15,182.2,T,110,0,,0.0,RN,
05WN02373,105822637,05,X2637,82,2,97,97,971,8,2,1,5.0,5,4,2,98,223,125,5,7.8,0,85,0.618,82,6,1,,,0,.,.,e24,ENTROPION,Z9925,81,Z6154,81,97,1,,0,3,2,89,1.62,126.8,1,98,0,,0.047,Suff,
