UID,ID9,SEX,BRD,ETAG,GRADE,FLGR1,GRFL,BANDSH,DAYSH,DATE,RMK,INV96,STM,AGE,SPWT,WTDAY,BAND,L,YEAR
96SH03143, 94444587,1,44,T4587,58,5,10.0,M,74,1996-03-14,,Y,02,2.0,171,1996-05-30,M,85,96
96SH03144, 94104502,1,10,S4502,64,2,10.6,M,74,1996-03-14,,Y,42,2.0,185,1996-05-30,M,81,96
96SH03145, 94040934,1,04,A0934,60,4,9.0,M,74,1996-03-14,,Y,30,2.0,183,1996-05-30,M,81,96
96SH03146, 94040708,1,04,A0708,60,4,8.0,M,74,1996-03-14,,Y,30,2.0,220,1996-05-30,M,75,96
96SH03147, 94637070,1,63,K7070,56,6,14.6,M,74,1996-03-14,,Y,06,2.0,268,1996-05-30,M,100,96
96SH03148, 94041040,1,04,A1040,62,3,6.4,M,74,1996-03-14,,Y,30,2.0,176,1996-05-30,M,83,96
96SH03149, 94444513,1,44,T4513,60,4,10.6,M,74,1996-03-14,,Y,02,2.0,186,1996-05-30,M,79,96
96SH03150, 94104726,1,10,S4726,64,2,10.2,M,74,1996-03-14,,Y,42,2.0,205,1996-05-30,M,72,96
96SH03151, 94104579,1,10,S4579,60,4,13.8,M,74,1996-03-14,,Y,07,2.0,207,1996-05-30,M,89,96
96SH03152, 94105177,1,10,S5177,62,3,11.2,M,74,1996-03-14,,Y,07,2.0,196,1996-05-30,M,65,96
96SH03153, 94444264,1,44,T4264,58,5,11.2,M,74,1996-03-14,,Y,02,2.0,199,1996-05-30,M,94,96
96SH03154, 94041031,1,04,A1031,60,4,8.0,M,74,1996-03-14,,Y,30,2.0,174,1996-05-30,M,104,96
96SH03155, 94104494,1,10,S4494,64,2,11.0,M,74,1996-03-14,,Y,07,2.0,214,1996-05-30,M,68,96
96SH03156, 94637502,1,63,K7502,58,5,11.6,M,74,1996-03-14,,Y,06,2.0,187,1996-05-30,M,82,96
96SH03157, 94104867,1,10,S4867,60,4,12.0,M,74,1996-03-14,,Y,42,2.0,208,1996-05-30,M,88,96
96SH03158, 94637530,1,63,K7530,60,4,11.0,M,74,1996-03-14,,Y,06,2.0,225,1996-05-30,M,80,96
96SH03159, 94637499,1,63,K7499,60,4,10.8,M,74,1996-03-14,,Y,06,2.0,212,1996-05-30,M,82,96
96SH03160, 94040942,1,04,A0942,60,4,10.0,M,74,1996-03-14,,Y,30,2.0,199,1996-05-30,M,82,96
96SH03161, 94104761,1,10,S4761,60,4,10.4,M,74,1996-03-14,,Y,07,2.0,211,1996-05-30,M,89,96
96SH03162, 94040811,1,04,A0811,62,3,6.6,M,74,1996-03-14,,Y,30,2.0,196,1996-05-30,M,70,96
96SH03163, 94104689,1,10,S4689,58,5,8.6,M,74,1996-03-14,,Y,07,2.0,188,1996-05-30,M,88,96
96SH03164, 94004052,1,00,I4052,62,3,10.6,M,74,1996-03-14,ISAAC RAM,Y,02,2.0,196,1996-05-30,M,82,96
96SH03165, 94444393,1,44,T4393,60,4,11.2,M,74,1996-03-14,,Y,02,2.0,184,1996-05-30,M,85,96
96SH03166, 94040697,1,04,A0697,58,5,9.8,M,74,1996-03-14,,Y,30,2.0,200,1996-05-30,M,80,96
96SH03167, 94444483,1,44,T4483,62,3,12.6,M,74,1996-03-14,,Y,02,2.0,190,1996-05-30,M,85,96
96SH03168, 94105118,1,10,S5118,60,4,12.4,M,74,1996-03-14,,Y,43,2.0,183,1996-05-30,M,89,96
96SH03169, 94104599,1,10,S4599,64,2,10.2,M,74,1996-03-14,,Y,07,2.0,190,1996-05-30,M,83,96
96SH03170, 94637229,1,63,K7229,58,5,11.0,M,74,1996-03-14,,Y,06,2.0,222,1996-05-30,M,95,96
96SH03171, 94444636,1,44,T4636,58,5,10.2,M,74,1996-03-14,,Y,02,2.0,194,1996-05-30,M,84,96
96SH03172, 94040760,1,04,A0760,62,3,5.8,M,74,1996-03-14,,Y,30,2.0,193,1996-05-30,M,75,96
96SH03173, 94444518,1,44,T4518,62,3,9.8,M,74,1996-03-14,,Y,02,2.0,166,1996-05-30,M,91,96
96SH03174, 94105115,1,10,S5115,62,3,10.6,M,74,1996-03-14,,Y,42,2.0,180,1996-05-30,M,85,96
96SH03175, 94637551,1,63,K7551,58,5,10.8,M,74,1996-03-14,,Y,06,2.0,193,1996-05-30,M,82,96
96SH03176, 94041030,1,04,A1030,60,4,8.8,M,74,1996-03-14,,Y,30,2.0,187,1996-05-30,M,100,96
96SH03177, 94105283,1,10,S5283,60,4,12.8,M,74,1996-03-14,,Y,42,2.0,198,1996-05-30,M,100,96
96SH03178, 94040732,1,04,A0732,56,6,7.6,M,74,1996-03-14,,Y,30,2.0,205,1996-05-30,M,78,96
96SH03179, 94104785,1,10,S4785,62,3,12.2,M,74,1996-03-14,,Y,42,2.0,188,1996-05-30,M,88,96
96SH03180, 94637197,1,63,K7197,64,2,11.0,M,74,1996-03-14,,Y,06,2.0,220,1996-05-30,M,83,96
96SH03181, 94041399,1,04,A1399,60,4,8.4,M,74,1996-03-14,,Y,30,2.0,171,1996-05-30,M,100,96
96SH03182, 94041423,1,04,A1423,62,3,10.8,M,74,1996-03-14,,Y,30,2.0,179,1996-05-30,M,99,96
96SH03183, 94637726,1,63,K7726,62,3,7.4,M,74,1996-03-14,,Y,05,2.0,160,1996-05-30,M,67,96
96SH03184, 94444274,1,44,T4274,60,4,11.6,M,74,1996-03-14,,Y,02,2.0,184,1996-05-30,M,89,96
96SH03185, 94104968,1,10,S4968,64,2,11.2,M,74,1996-03-14,,Y,42,2.0,202,1996-05-30,M,90,96
96SH03186, 94104434,1,10,S4434,62,3,10.6,M,74,1996-03-14,,Y,07,2.0,166,1996-05-30,M,77,96
96SH03187, 94104829,1,10,S4829,62,3,10.2,M,74,1996-03-14,,Y,07,2.0,207,1996-05-30,M,83,96
96SH03188, 94104486,1,10,S4486,62,3,10.2,M,74,1996-03-14,,Y,07,2.0,177,1996-05-30,M,75,96
96SH03189, 94637189,1,63,K7189,58,5,9.0,M,74,1996-03-14,,Y,05,2.0,209,1996-05-30,M,92,96
96SH03190, 94040733,1,04,A0733,62,3,6.8,M,74,1996-03-14,,Y,30,2.0,179,1996-05-30,M,80,96
96SH03191, 94041063,1,04,A1063,60,4,9.2,M,74,1996-03-14,,Y,30,2.0,196,1996-05-30,M,83,96
96SH03192, 94041050,2,04,A1050,56,6,5.2,F,74,1996-03-14,,Y,30,2.0,116,1996-03-26,5,,96
96SH03193, 88032682,2,03,L2682,62,3,5.4,F,74,1996-03-14,,Y,30,7.5,0,,*,,96
96SH03194, 88032680,2,03,L2680,58,5,5.0,F,74,1996-03-14,,Y,30,7.5,164,1996-03-26,5,,96
96SH03195, 92039639,2,03,L9639,60,4,5.6,F,74,1996-03-14,,Y,30,3.5,153,1996-03-26,5,,96
96SH03196, 89034429,2,03,L4429,60,4,5.4,F,74,1996-03-14,,Y,30,6.5,151,1996-03-26,5,,96
96SH03197, 92039579,2,03,L9579,60,4,4.4,F,74,1996-03-14,,Y,30,3.5,159,1996-03-26,5,,96
96SH03198, 92039530,2,03,L9530,58,5,6.4,F,74,1996-03-14,,Y,30,3.5,162,1996-03-26,5,,96
96SH03199, 92039562,2,03,L9562,58,5,6.2,F,74,1996-03-14,,Y,30,3.5,138,1996-03-26,5,,96
96SH03200, 92039434,2,03,L9434,60,4,5.8,F,74,1996-03-14,,Y,30,3.5,171,1996-03-26,5,,96
96SH03201, 89034464,2,03,L4464,60,4,4.4,F,74,1996-03-14,,Y,30,6.5,163,1996-03-26,5,,96
96SH03202, 90036164,2,03,L6164,60,4,4.6,F,74,1996-03-14,,Y,30,5.5,158,1996-03-26,5,,96
96SH03203, 88032914,2,03,L2914,60,4,4.0,F,74,1996-03-14,,Y,30,7.5,144,1996-03-26,5,,96
96SH03204, 93040570,2,04,A0570,60,4,5.8,F,74,1996-03-14,,Y,30,2.5,133,1996-03-26,5,,96
96SH03205, 90036272,2,03,L6272,62,3,4.2,F,74,1996-03-14,,Y,30,5.5,159,1996-03-26,5,,96
96SH03206, 91037117,2,03,L7117,58,5,5.8,F,74,1996-03-14,,Y,30,5.0,184,1996-03-26,5,,96
96SH03207, 91038175,2,03,L8175,58,5,5.6,F,74,1996-03-14,,Y,30,4.5,147,1996-03-26,5,,96
96SH03208, 90036301,2,03,L6301,60,4,4.6,F,74,1996-03-14,,Y,30,5.5,159,1996-03-26,5,,96
96SH03209, 93040302,2,04,A0302,60,4,6.8,F,74,1996-03-14,,Y,30,2.5,143,1996-03-26,5,,96
96SH03210, 93040441,2,04,A0441,58,5,6.4,F,74,1996-03-14,,Y,30,2.5,140,1996-03-26,5,,96
96SH03211, 90036192,2,03,L6192,60,4,6.2,F,74,1996-03-14,,Y,30,5.5,169,1996-03-26,5,,96
96SH03212, 89034587,2,03,L4587,58,5,6.0,F,74,1996-03-14,,Y,30,6.5,166,1996-03-26,5,,96
96SH03213, 91038216,2,03,L8216,60,4,4.8,F,74,1996-03-14,,Y,30,4.5,102,1996-06-17,X,,96
96SH03214, 89034432,2,03,L4432,56,6,4.8,F,74,1996-03-14,,Y,30,6.5,170,1996-03-26,5,,96
96SH03215, 90035856,2,03,L5856,58,5,6.4,F,74,1996-03-14,,Y,30,5.5,162,1996-03-26,5,,96
96SH03216, 90035953,2,03,L5953,62,3,5.2,F,74,1996-03-14,,Y,30,5.5,155,1996-03-26,5,,96
96SH03217, 90036427,2,03,L6427,62,3,4.8,F,74,1996-03-14,,Y,30,5.5,187,1996-03-26,5,,96
96SH03218, 92039536,2,03,L9536,60,4,5.2,F,74,1996-03-14,,Y,30,3.5,157,1996-03-26,5,,96
96SH03219, 89034594,2,03,L4594,58,5,3.4,F,74,1996-03-14,,Y,30,6.5,0,,*,,96
96SH03220, 90036014,2,03,L6014,60,4,5.8,F,74,1996-03-14,,Y,30,5.5,185,1996-03-26,5,,96
96SH03221, 92039595,2,03,L9595,56,6,5.8,F,74,1996-03-14,,Y,30,3.5,149,1996-03-26,5,,96
96SH03222, 90035860,2,03,L5860,58,5,5.8,F,74,1996-03-14,,Y,30,5.5,177,1996-03-26,5,,96
96SH03223, 93040411,2,04,A0411,58,5,7.2,F,74,1996-03-14,,Y,30,2.5,117,1996-03-26,5,,96
96SH03224, 89033431,2,03,L3431,58,5,5.8,F,74,1996-03-14,,Y,30,7.0,155,1996-03-26,5,,96
96SH03225, 89034617,2,03,L4617,58,5,6.0,F,74,1996-03-14,,Y,30,6.5,166,1996-03-26,5,,96
96SH03226, 94040902,2,04,A0902,62,3,4.2,F,74,1996-03-14,,Y,30,2.0,147,1996-03-26,5,,96
96SH03227, 92039511,2,03,L9511,60,4,6.8,F,74,1996-03-14,,Y,30,3.5,0,,*,,96
96SH03228, 91038182,2,03,L8182,60,4,4.4,F,74,1996-03-14,,Y,30,4.5,158,1996-03-26,5,,96
96SH03229, 92039618,2,03,L9618,58,5,6.4,F,74,1996-03-14,,Y,30,3.5,166,1996-03-26,5,,96
96SH03230, 91038168,2,03,L8168,62,3,7.0,F,74,1996-03-14,,Y,30,4.5,192,1996-03-26,5,,96
96SH03231, 91038055,2,03,L8055,60,4,5.8,F,74,1996-03-14,,Y,30,4.5,157,1996-03-26,5,,96
96SH03232, 88033269,2,03,L3269,58,5,4.4,F,74,1996-03-14,,Y,30,7.5,147,1996-03-26,5,,96
96SH03233, 93040530,2,04,A0530,58,5,8.0,F,74,1996-03-14,,Y,30,2.5,145,1996-03-26,5,,96
96SH03234, 89034496,2,03,L4496,62,3,6.4,F,74,1996-03-14,,Y,30,6.5,194,1996-03-26,5,,96
96SH03235, 92039551,2,03,L9551,62,3,4.8,F,74,1996-03-14,,Y,30,3.5,144,1996-03-26,5,,96
96SH03236, 89034596,2,03,L4596,60,4,5.0,F,74,1996-03-14,,Y,30,6.5,178,1996-03-26,5,,96
96SH03237, 90036414,2,03,L6414,60,4,6.2,F,74,1996-03-14,,Y,30,5.5,157,1996-03-26,5,,96
96SH03238, 90036197,2,03,L6197,60,4,6.4,F,74,1996-03-14,,Y,30,5.5,170,1996-03-26,5,,96
96SH03239, 92039383,2,03,L9383,58,5,5.4,F,74,1996-03-14,,Y,30,3.5,144,1996-03-26,5,,96
96SH03240, 91038147,2,03,L8147,58,5,5.0,F,74,1996-03-14,,Y,30,4.5,161,1996-03-26,5,,96
96SH03241, 93040355,2,04,A0355,60,4,6.0,F,74,1996-03-14,,Y,30,2.5,135,1996-03-26,5,,96
96SH03242, 91038241,2,03,L8241,60,4,5.2,F,74,1996-03-14,,Y,30,4.5,166,1996-03-26,5,,96
96SH03243, 88032690,2,03,L2690,60,4,4.2,F,74,1996-03-14,,Y,30,7.5,153,1996-03-26,5,,96
96SH03244, 88032729,2,03,L2729,62,3,4.6,F,74,1996-03-14,,Y,30,7.5,138,1996-03-26,5,,96
96SH03245, 93040361,2,04,A0361,60,4,6.8,F,74,1996-03-14,,Y,30,2.5,127,1996-03-26,5,,96
96SH03246, 91038291,2,03,L8291,62,3,4.2,F,74,1996-03-14,,Y,30,4.5,136,1996-03-26,5,,96
96SH03247, 91038333,2,03,L8333,60,4,4.6,F,74,1996-03-14,,Y,30,4.5,124,1996-06-17,X,,96
96SH03248, 89034659,2,03,L4659,60,4,6.2,F,74,1996-03-14,,Y,30,6.5,162,1996-03-26,5,,96
96SH03249, 90036153,2,03,L6153,60,4,5.0,F,74,1996-03-14,,Y,30,5.5,153,1996-03-26,5,,96
96SH03250, 90035185,2,03,L5185,62,3,5.2,F,74,1996-03-14,,Y,30,6.0,171,1996-03-26,5,,96
96SH03251, 93040603,2,04,A0603,62,3,6.2,F,74,1996-03-14,,Y,30,2.5,137,1996-03-26,5,,96
96SH03252, 91038201,2,03,L8201,60,4,6.2,F,74,1996-03-14,,Y,30,4.5,154,1996-03-26,5,,96
96SH03253, 94041011,2,04,A1011,58,5,4.6,F,74,1996-03-14,,Y,30,2.0,124,1996-03-26,5,,96
96SH03254, 94040687,2,04,A0687,60,4,4.6,F,74,1996-03-14,,Y,30,2.0,138,1996-03-26,5,,96
96SH03255, 90036421,2,03,L6421,62,3,4.2,F,74,1996-03-14,,Y,30,5.5,143,1996-03-26,5,,96
96SH03256, 94040795,2,04,A0795,62,3,4.6,F,74,1996-03-14,,Y,30,2.0,139,1996-03-26,5,,96
96SH03257, 94040752,2,04,A0752,60,4,5.0,F,74,1996-03-14,,Y,30,2.0,128,1996-03-26,5,,96
96SH03258, 91038155,2,03,L8155,60,4,5.6,F,74,1996-03-14,,Y,30,4.5,158,1996-03-26,5,,96
96SH03259, 94041291,2,04,A1291,62,3,4.6,F,74,1996-03-14,,Y,30,2.0,128,1996-03-26,5,,96
96SH03260, 92039367,2,03,L9367,58,5,4.6,F,74,1996-03-14,,Y,30,3.5,169,1996-03-26,5,,96
96SH03261, 90035841,2,03,L5841,58,5,5.0,F,74,1996-03-14,,Y,30,5.5,149,1996-03-26,5,,96
96SH03262, 88033031,2,03,L3031,60,4,6.6,F,74,1996-03-14,,Y,30,7.5,135,1996-03-26,5,,96
96SH03263, 90035941,2,03,L5941,58,5,5.8,F,74,1996-03-14,,Y,30,5.5,185,1996-03-26,5,,96
96SH03264, 93040326,2,04,A0326,62,3,7.8,F,74,1996-03-14,,Y,30,2.5,149,1996-03-26,5,,96
96SH03265, 90036284,2,03,L6284,60,4,5.8,F,74,1996-03-14,,Y,30,5.5,155,1996-03-26,5,,96
96SH03266, 93040456,2,04,A0456,60,4,6.6,F,74,1996-03-14,,Y,30,2.5,134,1996-03-26,5,,96
96SH03267, 90036112,2,03,L6112,56,6,4.6,F,74,1996-03-14,,Y,30,5.5,178,1996-03-26,5,,96
96SH03268, 91038230,2,03,L8230,60,4,6.2,F,74,1996-03-14,,Y,30,4.5,184,1996-03-26,5,,96
96SH03269, 93040558,2,04,A0558,60,4,6.8,F,74,1996-03-14,,Y,30,2.5,129,1996-03-26,5,,96
96SH03270, 90036476,2,03,L6476,60,4,5.8,F,74,1996-03-14,,Y,30,5.5,187,1996-03-26,5,,96
96SH03271, 94040753,2,04,A0753,60,4,5.0,F,74,1996-03-14,,Y,30,2.0,126,1996-03-26,5,,96
96SH03272, 91037848,2,03,L7848,62,3,5.0,F,74,1996-03-14,,Y,30,4.5,144,1996-03-26,5,,96
96SH03273, 94041374,2,04,A1374,56,6,4.6,F,74,1996-03-14,,Y,30,2.0,144,1996-03-26,5,,96
96SH03274, 93040354,2,04,A0354,60,4,7.2,F,74,1996-03-14,,Y,30,2.5,150,1996-03-26,5,,96
96SH03275, 88032880,2,03,L2880,62,3,5.4,F,74,1996-03-14,,Y,30,7.5,144,1996-03-26,5,,96
96SH03276, 90035288,2,03,L5288,62,3,5.0,F,74,1996-03-14,,Y,30,6.0,193,1996-03-26,5,,96
96SH03277, 94040973,2,04,A0973,60,4,4.6,F,74,1996-03-14,,Y,30,2.0,120,1996-03-26,5,,96
96SH03278, 94041109,2,04,A1109,62,3,4.6,F,74,1996-03-14,,Y,30,2.0,127,1996-03-26,5,,96
96SH03279, 89034674,2,03,L4674,58,5,5.8,F,74,1996-03-14,,Y,30,6.5,155,1996-03-26,5,,96
96SH03280, 89034601,2,03,L4601,60,4,4.6,F,74,1996-03-14,,Y,30,6.5,169,1996-03-26,5,,96
96SH03281, 93040276,2,04,A0276,60,4,6.4,F,74,1996-03-14,,Y,30,2.5,132,1996-03-26,5,,96
96SH03282, 90036332,2,03,L6332,60,4,5.8,F,74,1996-03-14,,Y,30,5.5,153,1996-03-26,5,,96
96SH03283, 93040490,2,04,A0490,58,5,6.8,F,74,1996-03-14,,Y,30,2.5,117,1996-03-26,5,,96
96SH03284, 93040332,2,04,A0332,60,4,8.0,F,74,1996-03-14,,Y,30,2.5,159,1996-03-26,5,,96
96SH03285, 90036210,2,03,L6210,60,4,4.6,F,74,1996-03-14,,Y,30,5.5,147,1996-03-26,5,,96
96SH03286, 90035911,2,03,L5911,60,4,5.2,F,74,1996-03-14,,Y,30,5.5,169,1996-03-26,5,,96
96SH03287, 93040287,2,04,A0287,62,3,6.4,F,74,1996-03-14,,Y,30,2.5,127,1996-03-26,5,,96
96SH03288, 94041142,2,04,A1142,60,4,5.0,F,74,1996-03-14,,Y,30,2.0,130,1996-03-26,5,,96
96SH03289, 92039546,2,03,L9546,56,6,6.0,F,74,1996-03-14,,Y,30,3.5,157,1996-03-26,5,,96
96SH03290, 94041417,2,04,A1417,60,4,5.4,F,74,1996-03-14,,Y,30,2.0,108,1996-03-26,5,,96
96SH03291, 94041141,2,04,A1141,58,5,4.6,F,74,1996-03-14,,Y,30,2.0,132,1996-03-26,5,,96
96SH03292, 92039519,2,03,L9519,58,5,6.2,F,74,1996-03-14,,Y,30,3.5,163,1996-03-26,5,,96
96SH03293, 92039379,2,03,L9379,60,4,6.2,F,74,1996-03-14,,Y,30,3.5,183,1996-03-26,5,,96
96SH03294, 94040983,2,04,A0983,60,4,4.4,F,74,1996-03-14,,Y,30,2.0,121,1996-03-26,5,,96
96SH03295, 94040849,2,04,A0849,62,3,5.6,F,74,1996-03-14,,Y,30,2.0,131,1996-03-26,5,,96
96SH03296, 91038172,2,03,L8172,62,3,4.2,F,74,1996-03-14,,Y,30,4.5,154,1996-03-26,5,,96
96SH03297, 88033047,2,03,L3047,60,4,6.6,F,74,1996-03-14,,Y,30,7.5,132,1996-03-26,X,,96
96SH03298, 92039467,2,03,L9467,60,4,4.4,F,74,1996-03-14,,Y,30,3.5,136,1996-03-26,5,,96
96SH03299, 91038281,2,03,L8281,60,4,5.8,F,74,1996-03-14,,Y,30,4.5,152,1996-03-26,5,,96
96SH03300, 91038053,2,03,L8053,58,5,5.6,F,74,1996-03-14,,Y,30,4.5,128,1996-03-26,X,,96
96SH03301, 92039385,2,03,L9385,60,4,5.4,F,74,1996-03-14,,Y,30,3.5,166,1996-03-26,5,,96
96SH03302, 94041003,2,04,A1003,58,5,5.0,F,74,1996-03-14,,Y,30,2.0,108,1996-03-26,5,,96
96SH03303, 90036261,2,03,L6261,60,4,4.6,F,74,1996-03-14,,Y,30,5.5,142,1996-03-26,5,,96
96SH03304, 89034534,2,03,L4534,56,6,5.4,F,74,1996-03-14,,Y,30,6.5,135,1996-03-26,5,,96
96SH03305, 93040366,2,04,A0366,58,5,7.6,F,74,1996-03-14,,Y,30,2.5,138,1996-03-26,5,,96
96SH03306, 91037951,2,03,L7951,58,5,5.4,F,74,1996-03-14,,Y,30,4.5,146,1996-03-26,5,,96
96SH03307, 89034634,2,03,L4634,56,6,5.4,F,74,1996-03-14,,Y,30,6.5,149,1996-03-26,5,,96
96SH03308, 92039569,2,03,L9569,62,3,4.0,F,74,1996-03-14,,Y,30,3.5,129,1996-03-26,5,,96
96SH03309, 94040777,2,04,A0777,60,4,5.4,F,74,1996-03-14,,Y,30,2.0,123,1996-03-26,5,,96
96SH03310, 92039389,2,03,L9389,60,4,6.6,F,74,1996-03-14,,Y,30,3.5,130,1996-03-26,5,,96
96SH03311, 92039457,2,03,L9457,60,4,5.0,F,74,1996-03-14,,Y,30,3.5,164,1996-03-26,5,,96
96SH03312, 91037000,2,03,L7000,62,3,6.2,F,74,1996-03-14,,Y,30,5.0,184,1996-03-26,5,,96
96SH03313, 93040295,2,04,A0295,58,5,5.0,F,74,1996-03-14,,Y,30,2.5,142,1996-03-26,5,,96
96SH03314, 88033108,2,03,L3108,60,4,5.0,F,74,1996-03-14,,Y,30,7.5,144,1996-03-26,5,,96
96SH03315, 94041265,2,04,A1265,60,4,3.8,F,74,1996-03-14,,Y,30,2.0,135,1996-03-26,5,,96
96SH03316, 91038171,2,03,L8171,60,4,4.6,F,74,1996-03-14,,Y,30,4.5,151,1996-03-26,5,,96
96SH03317, 93040551,2,04,A0551,56,6,8.0,F,74,1996-03-14,,Y,30,2.5,141,1996-03-26,5,,96
96SH03318, 93040501,2,04,A0501,58,5,4.6,F,74,1996-03-14,,Y,30,2.5,146,1996-03-26,5,,96
96SH03319, 92039509,2,03,L9509,60,4,6.0,F,74,1996-03-14,,Y,30,3.5,168,1996-03-26,5,,96
96SH03320, 92039560,2,03,L9560,56,6,6.6,F,74,1996-03-14,,Y,30,3.5,161,1996-03-26,5,,96
96SH03321, 94040943,2,04,A0943,62,3,5.0,F,74,1996-03-14,,Y,30,2.0,131,1996-03-26,5,,96
96SH03322, 93040290,2,04,A0290,56,6,9.4,F,74,1996-03-14,,Y,30,2.5,164,1996-03-26,5,,96
96SH03323, 94041443,2,04,A1443,60,4,5.0,F,74,1996-03-14,,Y,30,2.0,140,1996-03-26,5,,96
96SH03324, 91038215,2,03,L8215,62,3,4.6,F,74,1996-03-14,,Y,30,4.5,171,1996-03-26,5,,96
96SH03325, 91037942,2,03,L7942,56,6,5.6,F,74,1996-03-14,,Y,30,4.5,190,1996-03-26,5,,96
96SH03326, 93040405,2,04,A0405,56,6,6.0,F,74,1996-03-14,,Y,30,2.5,150,1996-03-26,5,,96
96SH03327, 93040541,2,04,A0541,58,5,7.6,F,74,1996-03-14,,Y,30,2.5,144,1996-03-26,5,,96
96SH03328, 90036145,2,03,L6145,60,4,5.2,F,74,1996-03-14,,Y,30,5.5,163,1996-03-26,5,,96
96SH03329, 89034463,2,03,L4463,60,4,5.6,F,74,1996-03-14,,Y,30,6.5,161,1996-03-26,5,,96
96SH03330, 92039456,2,03,L9456,58,5,4.6,F,74,1996-03-14,,Y,30,3.5,149,1996-03-26,5,,96
96SH03331, 92039417,2,03,L9417,58,5,5.2,F,74,1996-03-14,,Y,30,3.5,171,1996-03-26,5,,96
96SH03332, 94040857,2,04,A0857,60,4,3.2,F,74,1996-03-14,,Y,30,2.0,118,1996-03-26,5,,96
96SH03333, 91038198,2,03,L8198,62,3,5.8,F,74,1996-03-14,,Y,30,4.5,170,1996-03-26,5,,96
96SH03334, 90035245,2,03,L5245,60,4,6.8,F,74,1996-03-14,,Y,30,6.0,156,1996-03-26,5,,96
96SH03335, 90036384,2,03,L6384,56,6,6.2,F,74,1996-03-14,,Y,30,5.5,149,1996-03-26,5,,96
96SH03336, 92039480,2,03,L9480,58,5,5.0,F,74,1996-03-14,,Y,30,3.5,158,1996-03-26,5,,96
96SH03337, 93040545,2,04,A0545,60,4,7.4,F,74,1996-03-14,,Y,30,2.5,140,1996-03-26,5,,96
96SH03338, 91038325,2,03,L8325,58,5,6.8,F,74,1996-03-14,,Y,30,4.5,193,1996-03-26,5,,96
96SH03339, 94041513,2,04,A1513,60,4,5.6,F,74,1996-03-14,,Y,30,2.0,139,1996-03-26,5,,96
96SH03340, 91037725,2,03,L7725,60,4,6.0,F,74,1996-03-14,,Y,30,5.0,146,1996-03-26,5,,96
96SH03341, 93040317,2,04,A0317,60,4,5.6,F,74,1996-03-14,,Y,30,2.5,128,1996-03-26,5,,96
96SH03342, 91038059,2,03,L8059,60,4,5.8,F,74,1996-03-14,,Y,30,4.5,185,1996-03-26,5,,96
96SH03343, 89034583,2,03,L4583,58,5,4.8,F,74,1996-03-14,,Y,30,6.5,0,,*,,96
96SH03344, 94041043,2,04,A1043,62,3,4.0,F,74,1996-03-14,,Y,30,2.0,107,1996-03-26,5,,96
96SH03345, 90035028,2,03,L5028,62,3,5.4,F,74,1996-03-14,,Y,30,6.0,166,1996-03-26,5,,96
96SH03346, 94040844,2,04,A0844,62,3,5.0,F,74,1996-03-14,,Y,30,2.0,127,1996-03-26,5,,96
96SH03347, 91038324,2,03,L8324,56,6,5.0,F,74,1996-03-14,,Y,30,4.5,136,1996-03-26,5,,96
96SH03348, 92039421,2,03,L9421,56,6,6.8,F,74,1996-03-14,,Y,30,3.5,154,1996-03-26,5,,96
96SH03349, 91037492,2,03,L7492,60,4,6.4,F,74,1996-03-14,,Y,30,5.0,146,1996-03-26,5,,96
96SH03350, 94041301,2,04,A1301,62,3,4.8,F,74,1996-03-14,,Y,30,2.0,131,1996-03-26,5,,96
96SH03351, 93040258,2,04,A0258,58,5,7.6,F,74,1996-03-14,,Y,30,2.5,143,1996-03-26,5,,96
96SH03352, 93040460,2,04,A0460,58,5,7.4,F,74,1996-03-14,,Y,30,2.5,125,1996-03-26,5,,96
96SH03353, 92039370,2,03,L9370,60,4,6.4,F,74,1996-03-14,,Y,30,3.5,181,1996-03-26,5,,96
96SH03354, 93040520,2,04,A0520,60,4,6.4,F,74,1996-03-14,,Y,30,2.5,130,1996-03-26,5,,96
96SH03355, 93040407,2,04,A0407,58,5,6.4,F,74,1996-03-14,,Y,30,2.5,128,1996-03-26,5,,96
96SH03356, 90035901,2,03,L5901,56,6,4.8,F,74,1996-03-14,,Y,30,5.5,160,1996-03-26,5,,96
96SH03357, 90035983,2,03,L5983,60,4,4.8,F,74,1996-03-14,,Y,30,5.5,168,1996-03-26,5,,96
96SH03358, 91037903,2,03,L7903,58,5,5.2,F,74,1996-03-14,,Y,30,4.5,150,1996-03-26,5,,96
96SH03359, 91037986,2,03,L7986,58,5,5.8,F,74,1996-03-14,,Y,30,4.5,156,1996-03-26,5,,96
96SH03360, 93040428,2,04,A0428,58,5,8.4,F,74,1996-03-14,,Y,30,2.5,145,1996-03-26,5,,96
96SH03361, 91038130,2,03,L8130,58,5,4.6,F,74,1996-03-14,,Y,30,4.5,142,1996-03-26,5,,96
96SH03362, 94041114,2,04,A1114,60,4,4.4,F,74,1996-03-14,,Y,30,2.0,110,1996-03-26,5,,96
96SH03363, 93040555,2,04,A0555,60,4,7.2,F,74,1996-03-14,,Y,30,2.5,129,1996-03-26,5,,96
96SH03364, 92039655,2,03,L9655,58,5,6.6,F,74,1996-03-14,,Y,30,3.5,151,1996-03-26,5,,96
96SH03365, 90036453,2,03,L6453,62,3,4.4,F,74,1996-03-14,,Y,30,5.5,161,1996-03-26,5,,96
