UID,ID9,ABN,YR,SEX,BRD,ETAG,LINE,STM,DAYSH,BAND,GRP,SPWT,GRFL,L,CLFL,FLGR1,SIGR,THGR,YLD,HRN,JAW,F,D,N,T,C,WTFEB,SCFEB,RGRP,MICRON,DEV,CRIMP,DIGR,WT_JULY,YEAR,AGE
91SH04024, 86631869, 0,86,2,63,K1869,61,06,136,1,,174,11.1,0,,6,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04025, 86631876, 0,86,2,63,K1876,60,06,136,2,,193,11.5,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04026, 86631880, 0,86,2,63,K1880,60,06,136,2,,175,9.6,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04027, 86631882, 0,86,2,63,K1882,61,06,136,2,,159,9.0,0,,7,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04028, 86631883, 0,86,2,63,K1883,60,06,136,1,,158,10.4,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04029, 86631884, 0,86,2,63,K1884,60,06,136,1,,159,12.5,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04030, 86631907, 0,86,2,63,K1907,61,06,136,1,,157,10.3,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04031, 86631910, 0,86,2,63,K1910,63,06,136,2,,156,11.0,0,,7,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04032, 86631919, 0,86,2,63,K1919,63,06,136,1,,154,9.5,0,,4,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04033, 86631923, 0,86,2,63,K1923,68,06,136,1,,161,8.8,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04034, 86631939, 0,86,2,63,K1939,63,06,136,2,,170,13.9,0,,6,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04035, 86631942, 0,86,2,63,K1942,60,06,71,3,,172,8.8,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04036, 86631949, 0,86,2,63,K1949,60,06,71,3,,163,8.3,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04037, 86631950, 0,86,2,63,K1950,60,06,136,2,,176,11.6,0,,6,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04038, 86631957, 0,86,2,63,K1957,61,06,136,2,,196,10.4,0,,4,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04039, 86631966, 0,86,2,63,K1966,68,06,71,3,,122,7.6,0,,4,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04040, 86631971, 0,86,2,63,K1971,60,06,136,1,,166,9.8,0,,6,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04041, 86631980, 0,86,2,63,K1980,60,06,136,1,,146,9.7,0,,7,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04042, 86631997, 0,86,2,63,K1997,60,06,137,1,,139,11.7,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04043, 86632001, 0,86,2,63,K2001,61,06,136,2,,188,12.5,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04044, 86632005, 0,86,2,63,K2005,61,06,136,1,,144,13.9,0,,7,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04045, 86632016, 0,86,2,63,K2016,60,06,136,1,,178,11.4,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04046, 86632021, 0,86,2,63,K2021,60,06,71,3,,176,8.4,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04047, 86632030, 0,86,2,63,K2030,63,06,136,2,,184,9.2,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04048, 86632038, 0,86,2,63,K2038,60,06,71,3,,165,7.1,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04049, 86632042, 0,86,2,63,K2042,60,06,136,T,X,165,11.4,0,,5,,,,,,,,,,,,,2,,,,,  0,91,5.0
91SH04050, 86632056, 0,86,2,63,K2056,61,06,136,2,,197,10.6,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04051, 86632057, 0,86,2,63,K2057,61,06,71,3,,165,8.4,0,,6,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04052, 86632067, 0,86,2,63,K2067,60,06,136,1,,166,12.1,0,,4,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04053, 86632084, 0,86,2,63,K2084,60,06,136,1,,168,12.8,0,,7,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04054, 86632091, 0,86,2,63,K2091,68,06,140,5,,184,9.8,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04055, 86632099, 0,86,2,63,K2099,68,06,136,1,,174,13.4,0,,6,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04056, 86632103, 0,86,2,63,K2103,63,06,136,1,,167,10.2,0,,6,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04057, 86632117, 0,86,2,63,K2117,68,06,136,1,,155,11.7,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04058, 86632122, 0,86,2,63,K2122,63,06,136,1,,155,10.6,0,,7,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04059, 86632123, 0,86,2,63,K2123,63,06,141,2,,181,9.2,0,,3,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04060, 86632137, 0,86,2,63,K2137,68,06,71,3,,171,9.0,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04061, 86632144, 0,86,2,63,K2144,61,06,71,3,,157,8.2,0,,7,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04062, 86632145, 0,86,2,63,K2145,61,06,137,1,,132,11.2,0,,4,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04063, 86632161, 0,86,2,63,K2161,63,06,136,1,,170,10.1,0,,6,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04064, 86632166, 0,86,2,63,K2166,60,06,71,3,,167,10.9,0,,7,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04065, 86632185, 0,86,2,63,K2185,60,06,71,3,,149,9.8,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04066, 86632188, 0,86,2,63,K2188,68,06,136,T,X,197,12.5,0,,4,,,,,,,,,,,,,2,,,,,  0,91,5.0
91SH04067, 86632196, 0,86,2,63,K2196,61,06,137,1,,167,15.1,0,,7,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04068, 86632224, 0,86,2,63,K2224,63,06,136,1,,145,13.7,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04069, 86632228, 0,86,2,63,K2228,61,06,71,3,,165,8.7,0,,6,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04070, 86632232, 0,86,2,63,K2232,63,06,71,3,,172,9.1,0,,7,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04071, 86632248, 0,86,2,63,K2248,61,06,136,1,,160,10.6,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04072, 86632251, 0,86,2,63,K2251,63,06,141,X,,127,9.4,0,,7,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04073, 86632253, 0,86,2,63,K2253,68,06,71,3,,161,7.3,0,,4,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04074, 86632265, 0,86,2,63,K2265,68,06,136,1,,151,10.1,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04075, 86632281, 0,86,2,63,K2281,61,06,136,1,,156,10.3,0,,7,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04076, 86632282, 0,86,2,63,K2282,61,06,136,1,,163,10.2,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04077, 86632313, 0,86,2,63,K2313,63,06,137,1,,181,11.3,0,,6,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04078, 86632325, 0,86,2,63,K2325,61,06,137,2,,175,11.7,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04079, 86632340, 0,86,2,63,K2340,63,06,141,2,,187,14.3,0,,7,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04080, 86632362, 0,86,2,63,K2362,68,06,141,5,,185,10.1,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04081, 86632364, 0,86,2,63,K2364,68,06,137,1,,192,11.7,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04082, 86632386, 0,86,2,63,K2386,68,06,136,T,X,194,13.2,0,,5,,,,,,,,,,,,,2,,,,,  0,91,5.0
91SH04083, 86632400, 0,86,2,63,K2400,68,06,71,3,,162,7.9,0,,6,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04084, 86632403, 0,86,2,63,K2403,68,06,71,3,,200,7.5,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04085, 86632405, 0,86,2,63,K2405,68,06,71,3,,152,6.1,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04086, 86632406, 0,86,2,63,K2406,68,06,136,1,,169,8.8,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH04087, 87632427, 0,87,2,63,K2427,60,06,136,2,,150,9.4,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04088, 87632440, 0,87,2,63,K2440,68,06,136,1,,143,10.6,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04089, 87632444, 0,87,2,63,K2444,61,06,71,3,,177,7.9,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04090, 87632448, 0,87,2,63,K2448,60,06,136,2,,176,12.7,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04091, 87632457, 0,87,2,63,K2457,61,06,71,3,,160,9.7,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04092, 87632459, 0,87,2,63,K2459,68,06,137,T,X,176,11.6,0,,6,,,,,,,,,,,,,2,,,,,  0,91,4.0
91SH04093, 87632461, 0,87,2,63,K2461,60,06,136,1,,148,10.8,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04094, 87632464, 0,87,2,63,K2464,63,06,136,1,,163,11.4,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04095, 87632466, 0,87,2,63,K2466,63,06,71,3,,172,7.0,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04096, 87632470, 0,87,2,63,K2470,60,06,136,2,,147,10.4,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04097, 87632476, 0,87,2,63,K2476,60,06,136,1,,187,11.6,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04098, 87632482, 0,87,2,63,K2482,63,06,136,T,X,157,13.5,0,,6,,,,,,,,,,,,,2,,,,,  0,91,4.0
91SH04099, 87632488, 0,87,2,63,K2488,61,06,71,3,,151,8.9,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04100, 87632491, 0,87,2,63,K2491,60,06,140,X,,148,13.5,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04101, 87632493, 0,87,2,63,K2493,60,06,71,3,,185,8.9,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04102, 87632505, 0,87,2,63,K2505,63,06,140,X,,141,10.2,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04103, 87632508, 0,87,2,63,K2508,61,06,137,1,,95,7.9,0,,4,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04104, 87632514, 0,87,2,63,K2514,61,06,136,2,,159,9.9,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04105, 87632516, 0,87,2,63,K2516,63,06,136,2,,198,13.2,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04106, 87632521, 0,87,2,63,K2521,63,06,136,2,,195,11.4,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04107, 87632531, 0,87,2,63,K2531,61,06,71,3,,148,7.7,0,,4,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04108, 87632532, 0,87,2,63,K2532,63,06,71,3,,178,7.3,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04109, 87632536, 0,87,2,63,K2536,68,06,71,3,,157,7.8,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04110, 87632537, 0,87,2,63,K2537,60,06,136,1,,174,12.8,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04111, 87632540, 0,87,2,63,K2540,63,06,136,1,,181,11.3,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04112, 87632552, 0,87,2,63,K2552,61,06,136,1,,152,10.9,0,,4,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04113, 87632554, 0,87,2,63,K2554,63,06,136,2,,151,12.2,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04114, 87632560, 0,87,2,63,K2560,68,06,136,1,,182,9.1,0,,4,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04115, 87632565, 0,87,2,63,K2565,68,06,136,T,X,131,10.5,0,,4,,,,,,,,,,,,,2,,,,,  0,91,4.0
91SH04116, 87632570, 0,87,2,63,K2570,63,06,136,1,,183,12.5,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04117, 87632602, 0,87,2,63,K2602,68,06,71,3,,156,10.3,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04118, 87632611, 0,87,2,63,K2611,61,06,71,3,,166,8.7,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04119, 87632613, 0,87,2,63,K2613,63,06,137,1,,214,13.0,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04120, 87632615, 0,87,2,63,K2615,61,06,136,1,,171,12.3,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04121, 87632618, 0,87,2,63,K2618,68,06,141,X,,118,10.3,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04122, 87632619, 0,87,2,63,K2619,60,06,136,1,,113,7.7,0,,4,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04123, 87632624, 0,87,2,63,K2624,60,06,137,1,,133,12.3,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04124, 87632626, 0,87,2,63,K2626,68,06,71,3,,162,7.9,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04125, 87632639, 0,87,2,63,K2639,63,06,136,1,,218,12.2,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04126, 87632648, 0,87,2,63,K2648,68,06,136,2,,185,12.0,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04127, 87632657, 0,87,2,63,K2657,63,06,136,1,,168,12.3,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04128, 87632660, 0,87,2,63,K2660,60,06,71,3,,180,8.0,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04129, 87632671, 0,87,2,63,K2671,68,06,136,2,,174,9.9,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04130, 87632680, 0,87,2,63,K2680,60,06,140,5,,189,13.3,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04131, 87632685, 0,87,2,63,K2685,60,06,136,1,,177,12.6,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04132, 87632688, 0,87,2,63,K2688,68,06,71,3,,178,8.8,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04133, 87632698, 0,87,2,63,K2698,61,06,136,1,,154,12.3,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04134, 87632702, 0,87,2,63,K2702,63,06,141,2,,210,15.5,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04135, 87632705, 0,87,2,63,K2705,68,06,141,X,,114,11.7,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04136, 87632715, 0,87,2,63,K2715,60,06,136,1,,167,13.8,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04137, 87632721, 0,87,2,63,K2721,60,06,136,1,,154,11.9,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04138, 87632723, 0,87,2,63,K2723,63,06,71,3,,196,6.6,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04139, 87632725, 0,87,2,63,K2725,63,06,137,1,,171,10.3,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04140, 87632733, 0,87,2,63,K2733,61,06,136,1,,168,9.1,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04141, 87632760, 0,87,2,63,K2760,63,06,136,2,,155,11.6,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04142, 87632762, 0,87,2,63,K2762,61,06,136,1,,127,10.0,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04143, 87632770, 0,87,2,63,K2770,68,06,71,3,,143,8.9,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04144, 87632776, 0,87,2,63,K2776,61,06,71,3,,205,9.1,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04145, 87632779, 0,87,2,63,K2779,61,06,136,2,,180,10.0,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04146, 87632784, 0,87,2,63,K2784,61,06,137,2,,169,11.3,0,,4,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04147, 87632794, 0,87,2,63,K2794,61,06,136,1,,133,10.1,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04148, 87632798, 0,87,2,63,K2798,63,06,137,2,,148,11.4,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04149, 87632808, 0,87,2,63,K2808,63,06,136,1,,148,11.4,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04150, 87632809, 0,87,2,63,K2809,63,06,71,3,,184,8.0,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04151, 87632846, 0,87,2,63,K2846,68,06,137,1,,173,11.3,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04152, 87632852, 0,87,2,63,K2852,63,06,71,3,,167,9.4,0,,4,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04153, 87632868, 0,87,2,63,K2868,60,06,136,1,,170,11.7,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04154, 87632891, 0,87,2,63,K2891,61,06,141,X,,173,11.3,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04155, 87632894, 0,87,2,63,K2894,68,06,136,1,,154,11.7,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04156, 87632899, 0,87,2,63,K2899,63,06,141,5,,177,10.7,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04157, 87632913, 0,87,2,63,K2913,61,06,137,1,,166,11.3,0,,4,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04158, 87632916, 0,87,2,63,K2916,61,06,71,3,,163,6.9,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04159, 87632924, 0,87,2,63,K2924,61,06,136,1,,180,12.4,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04160, 87632936, 0,87,2,63,K2936,68,06,136,1,,191,11.7,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04161, 87632949, 0,87,2,63,K2949,61,06,136,2,,134,10.1,0,,4,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04162, 87632970, 0,87,2,63,K2970,63,06,136,1,,176,14.5,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04163, 87632978, 0,87,2,63,K2978,63,06,136,1,,178,13.2,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04164, 87632987, 0,87,2,63,K2987,63,06,137,1,,176,11.6,0,,4,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04165, 87632994, 0,87,2,63,K2994,61,06,137,1,,146,10.9,0,,4,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04166, 87633010, 0,87,2,63,K3010,63,06,136,1,,179,11.8,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04167, 87633011, 0,87,2,63,K3011,63,06,136,1,,159,11.0,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04168, 87633035, 0,87,2,63,K3035,63,06,136,2,,176,10.6,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04169, 87633053, 0,87,2,63,K3053,60,06,136,2,,165,9.2,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH04170, 88633062, 0,88,2,63,K3062,60,06,137,1,,161,12.0,0,,6,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04171, 88633066, 0,88,2,63,K3066,60,06,71,3,,180,9.6,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04172, 88633070, 0,88,2,63,K3070,61,06,136,1,,181,11.3,0,,7,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04173, 88633072, 0,88,2,63,K3072,60,06,71,3,,198,10.1,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04174, 88633084, 0,88,2,63,K3084,63,06,136,1,,202,11.7,0,,4,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04175, 88633093, 0,88,2,63,K3093,61,06,136,2,,171,11.8,0,,6,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04176, 88633096, 0,88,2,63,K3096,63,06,136,2,,189,8.9,0,,6,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04177, 88633098, 0,88,2,63,K3098,61,06,71,3,,160,9.3,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04178, 88633101, 0,88,2,63,K3101,60,06,71,3,,197,8.0,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04179, 88633115, 0,88,2,63,K3115,61,06,136,1,,164,11.6,0,,6,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04180, 88633117, 0,88,2,63,K3117,60,06,136,2,,184,10.9,0,,4,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04181, 88633122, 0,88,2,63,K3122,61,06,136,1,,148,10.1,0,,7,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04182, 88633126, 0,88,2,63,K3126,60,06,71,3,,184,7.3,0,,6,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04183, 88633128, 0,88,2,63,K3128,60,06,136,1,,154,9.2,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04184, 88633130, 0,88,2,63,K3130,60,06,141,5,,163,9.5,0,,6,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04185, 88633131, 0,88,2,63,K3131,60,06,71,3,,194,10.1,0,,6,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04186, 88633134, 0,88,2,63,K3134,60,06,142,X,,120,10.0,0,,6,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04187, 88633136, 0,88,2,63,K3136,63,06,71,3,,176,9.2,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04188, 88633158, 0,88,2,63,K3158,60,06,71,3,,180,9.6,0,,4,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04189, 88633167, 0,88,2,63,K3167,63,06,71,3,,161,7.7,0,,3,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04190, 88633172, 0,88,2,63,K3172,63,06,136,1,,187,10.6,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04191, 88633181, 0,88,2,63,K3181,60,06,71,3,,150,9.2,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04192, 88633185, 0,88,2,63,K3185,63,06,136,1,,167,11.4,0,,7,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04193, 88633186, 0,88,2,63,K3186,63,06,136,1,,126,8.3,0,,6,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04194, 88633188, 0,88,2,63,K3188,61,06,136,T,X,147,10.2,0,,4,,,,,,,,,,,,,2,,,,,  0,91,3.0
91SH04195, 88633203, 0,88,2,63,K3203,63,06,136,1,,203,14.8,0,,7,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04196, 88633219, 0,88,2,63,K3219,60,06,71,3,,150,9.0,0,,6,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04197, 88633221, 0,88,2,63,K3221,61,06,136,1,,184,11.8,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04198, 88633228, 0,88,2,63,K3228,61,06,136,2,,179,11.0,0,,4,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04199, 88633235, 0,88,2,63,K3235,60,06,71,3,,162,7.7,0,,6,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04200, 88633236, 0,88,2,63,K3236,60,06,71,3,,190,7.5,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04201, 88633244, 0,88,2,63,K3244,61,06,71,3,,160,7.4,0,,4,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04202, 88633246, 0,88,2,63,K3246,60,06,71,3,,162,8.3,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04203, 88633248, 0,88,2,63,K3248,60,06,71,3,,171,7.9,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04204, 88633249, 0,88,2,63,K3249,60,06,136,2,,151,11.7,0,,6,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04205, 88633250, 0,88,2,63,K3250,63,06,136,1,,168,8.5,0,,6,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04206, 88633259, 0,88,2,63,K3259,63,06,137,1,,157,10.9,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04207, 88633269, 0,88,2,63,K3269,60,06,71,3,,175,7.9,0,,6,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04208, 88633271, 0,88,2,63,K3271,63,06,136,1,,161,9.7,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04209, 88633272, 0,88,2,63,K3272,63,06,136,2,,154,10.5,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04210, 88633273, 0,88,2,63,K3273,63,06,136,1,,163,14.4,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04211, 88633275, 0,88,2,63,K3275,60,06,137,1,,160,10.6,0,,7,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04212, 88633280, 0,88,2,63,K3280,61,06,136,1,,139,8.7,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04213, 88633285, 0,88,2,63,K3285,61,06,136,2,,136,10.9,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04214, 88633296, 0,88,2,63,K3296,63,06,71,3,,160,8.1,0,,4,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04215, 88633302, 0,88,2,63,K3302,60,06,71,3,,181,7.5,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04216, 88633305, 0,88,2,63,K3305,60,06,136,2,,178,12.0,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04217, 88633309, 0,88,2,63,K3309,61,06,71,3,,171,8.3,0,,4,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04218, 88633312, 0,88,2,63,K3312,60,06,71,3,,176,9.6,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04219, 88633315, 0,88,2,63,K3315,60,06,71,3,,182,9.5,0,,6,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH04220, 88633321, 0,88,2,63,K3321,61,06,71,3,,163,10.1,0,,6,,,,,,,,,,,,,,,,,,  0,91,3.0
