UID,ID9,YR,BRD,ETAG,ID_COW,SEX,LINE,SPWT,KGWT,GRFL,GRADE,FLGR1,RMK,DAYSH,SHDAY,WTDAY,BAND,L,YEAR,STM,AGE
95SH03209, 94104579,94,10,S4579,,1,12,157,3.4,7.5,60,4,,80,1995-03-21,1995-05-23,Y,70,95,07,1.0
95SH03210, 94040959,94,04,A0959,,1,81,148,2.5,5.5,58,5,,80,1995-03-21,1995-05-23,Y,70,95,30,1.0
95SH03211, 94637147,94,63,K7147,,1,62,151,3.34,7.4,58,5,,80,1995-03-21,1995-05-23,Y,78,95,06,1.0
95SH03212, 94041135,94,04,A1135,,1,ch,153,2.7,6.0,60,4,,80,1995-03-21,1995-05-23,Y,,95,31,1.0
95SH03213, 94637552,94,63,K7552,,1,62,142,3.1,6.8,60,4,,80,1995-03-21,1995-05-23,Y,61,95,06,1.0
95SH03214, 94444513,94,44,T4513,,1,42,140,2.18,4.8,60,4,,80,1995-03-21,1995-05-23,Y,56,95,02,1.0
95SH03215, 94040764,94,04,A0764,,1,82,155,2.6,5.7,58,5,,80,1995-03-21,1995-05-23,Y,59,95,30,1.0
95SH03216, 94041411,94,04,A1411,,1,81,138,2.0,4.4,60,4,,80,1995-03-21,1995-05-23,Y,64,95,30,1.0
95SH03217, 94041363,94,04,A1363,,1,ch,132,2.3,5.1,60,4,,80,1995-03-21,1995-05-23,Y,,95,31,1.0
95SH03218, 94444374,94,44,T4374,,1,ch,134,2.76,6.1,60,4,,80,1995-03-21,1995-05-23,Y,,95,01,1.0
95SH03219, 94444587,94,44,T4587,,1,42,124,2.3,5.1,60,4,,80,1995-03-21,1995-05-23,Y,60,95,02,1.0
95SH03220, 94637392,94,63,K7392,,1,60,173,3.1,6.8,62,3,,80,1995-03-21,1995-05-23,Y,61,95,06,1.0
95SH03221, 94104599,94,10,S4599,,1,11,150,2.8,6.2,62,3,,80,1995-03-21,1995-05-23,Y,74,95,07,1.0
95SH03222, 94637202,94,63,K7202,,1,60,135,2.82,6.2,60,4,,80,1995-03-21,1995-05-23,Y,68,95,06,1.0
95SH03223, 94444339,94,44,T4339,,1,ch,147,2.42,5.3,60,4,,80,1995-03-21,1995-05-23,Y,,95,32,1.0
95SH03224, 94041344,94,04,A1344,,1,ch,141,2.7,6.0,58,5,,80,1995-03-21,1995-05-23,Y,,95,30,1.0
95SH03225, 94040690,94,04,A0690,,1,82,147,2.5,5.5,60,4,,80,1995-03-21,1995-05-23,Y,67,95,30,1.0
95SH03226, 94444378,94,44,T4378,,1,ch,160,3.0,6.6,60,4,,80,1995-03-21,1995-05-23,Y,,95,01,1.0
95SH03227, 94041080,94,04,A1080,,1,82,136,1.72,3.8,60,4,,80,1995-03-21,1995-05-23,Y,59,95,30,1.0
95SH03228, 93040443,93,04,A0443,,1,73,0,2.7,6.0,58,5,,79,1995-03-20,,,74,95,30,1.5
95SH03229, 93040421,93,04,A0421,,1,73,0,2.6,5.7,60,4,,79,1995-03-20,,,61,95,30,1.5
95SH03230, 93040560,93,04,A0560,,1,73,0,1.88,4.1,58,5,,79,1995-03-20,,,53,95,30,1.5
95SH03231, 93040358,93,04,A0358,,1,73,0,2.04,4.5,58,5,,79,1995-03-20,,,63,95,30,1.5
95SH03232, 93040311,93,04,A0311,,1,72,0,2.1,4.6,62,3,,79,1995-03-20,,,64,95,30,1.5
95SH03233, 93040477,93,04,A0477,,1,73,0,2.78,6.1,56,6,,79,1995-03-20,,,78,95,30,1.5
95SH03234, 93040588,93,04,A0588,,1,73,0,2.12,4.7,62,3,,79,1995-03-20,,,69,95,30,1.5
95SH03235, 93040518,93,04,A0518,,1,73,0,2.18,4.8,60,4,,79,1995-03-20,,,68,95,30,1.5
95SH03236, 93040360,93,04,A0360,,1,72,0,2.0,4.4,62,3,,79,1995-03-20,,,68,95,30,1.5
95SH03237, 93040386,93,04,A0386,,1,73,0,2.9,6.4,58,5,,79,1995-03-20,,,63,95,30,1.5
95SH03238, 93040526,93,04,A0526,,1,72,0,1.7,3.8,60,4,,79,1995-03-20,,,64,95,30,1.5
95SH03239, 93040304,93,04,A0304,,1,73,0,2.6,5.7,58,5,,79,1995-03-20,,,70,95,30,1.5
95SH03240, 93040340,93,04,A0340,,1,73,0,3.2,7.1,58,5,,79,1995-03-20,,,60,95,30,1.5
95SH03241, 93040459,93,04,A0459,,1,73,0,1.9,4.2,60,4,,79,1995-03-20,,,52,95,30,1.5
95SH03242, 93040267,93,04,A0267,,1,73,0,2.2,4.9,60,4,,79,1995-03-20,,,59,95,30,1.5
95SH03243, 93040359,93,04,A0359,,1,73,0,2.6,5.7,60,4,,79,1995-03-20,,,60,95,30,1.5
95SH03244, 93040368,93,04,A0368,,1,73,0,2.8,6.2,60,4,,79,1995-03-20,,,70,95,30,1.5
95SH03245, 93040285,93,04,A0285,,1,73,0,2.5,5.5,60,4,,79,1995-03-20,,,64,95,30,1.5
95SH03246, 93040347,93,04,A0347,,1,73,0,2.96,6.5,60,4,,79,1995-03-20,,,67,95,30,1.5
95SH03247, 93040350,93,04,A0350,,1,73,0,1.7,3.8,62,3,,79,1995-03-20,,,68,95,30,1.5
95SH03248, 93040415,93,04,A0415,,1,73,0,2.38,5.3,58,5,,79,1995-03-20,,,64,95,30,1.5
95SH03249, 93040597,93,04,A0597,,1,73,0,2.6,5.7,58,5,,79,1995-03-20,,,62,95,30,1.5
95SH03250, 93040356,93,04,A0356,,1,73,0,2.3,5.1,60,4,,79,1995-03-20,,,61,95,30,1.5
95SH03251, 93040487,93,04,A0487,,1,72,0,1.5,3.3,62,3,,79,1995-03-20,,,62,95,30,1.5
95SH03252, 93040376,93,04,A0376,,1,72,0,1.8,4.0,60,4,,79,1995-03-20,,,72,95,30,1.5
95SH03253, 93040478,93,04,A0478,,1,73,0,2.42,5.3,60,4,,79,1995-03-20,,,62,95,30,1.5
95SH03254, 93040261,93,04,A0261,,1,73,0,1.8,4.0,60,4,,79,1995-03-20,,,54,95,30,1.5
95SH03255, 93040288,93,04,A0288,,1,73,0,2.6,5.7,60,4,,79,1995-03-20,,,63,95,30,1.5
95SH03256, 93040513,93,04,A0513,,1,73,0,3.38,7.5,62,3,,79,1995-03-20,,,63,95,30,1.5
95SH03257, 93040316,93,04,A0316,,1,73,0,2.16,4.8,58,5,,79,1995-03-20,,,68,95,30,1.5
95SH03258, 93040292,93,04,A0292,,1,72,0,2.0,4.4,60,4,,79,1995-03-20,,,50,95,30,1.5
95SH03259, 93040561,93,04,A0561,,1,73,0,2.52,5.6,60,4,,79,1995-03-20,,,66,95,30,1.5
95SH03260, 93040484,93,04,A0484,,1,73,0,2.86,6.3,62,3,,79,1995-03-20,,,65,95,30,1.5
95SH03261, 93040485,93,04,A0485,,1,73,0,2.2,4.9,60,4,,79,1995-03-20,,,60,95,30,1.5
95SH03262, 93040342,93,04,A0342,,1,73,0,1.9,4.2,60,4,,79,1995-03-20,,,62,95,30,1.5
95SH03263, 94040762,94,04,A0762,,1,82,141,1.88,4.1,62,3,,79,1995-03-20,1995-05-23,Y,59,95,30,1.0
95SH03264, 94040683,94,04,A0683,,1,82,145,1.9,4.2,58,5,,79,1995-03-20,1995-05-23,Y,65,95,30,1.0
95SH03265, 94444329,94,44,T4329,,1,41,131,2.4,5.3,62,3,,79,1995-03-20,1995-05-23,Y,56,95,02,1.0
95SH03266, 94444554,94,44,T4554,,1,42,129,2.0,4.4,60,4,,79,1995-03-20,1995-05-23,Y,53,95,02,1.0
95SH03267, 94040697,94,04,A0697,,1,82,157,2.44,5.4,60,4,,79,1995-03-20,1995-05-23,Y,62,95,30,1.0
95SH03268, 94444482,94,44,T4482,,1,42,137,2.3,5.1,58,5,,79,1995-03-20,1995-05-23,Y,65,95,02,1.0
95SH03269, 94637403,94,63,K7403,,1,00,173,3.3,7.3,58,5,,79,1995-03-20,1995-05-23,Y,64,95,05,1.0
95SH03270, 94104409,94,10,S4409,,1,12,151,3.1,6.8,62,3,,79,1995-03-20,1995-05-23,Y,87,95,42,1.0
95SH03271, 94444269,94,44,T4269,,1,ch,139,2.5,5.5,62,3,,79,1995-03-20,1995-05-23,Y,,95,01,1.0
95SH03272, 94041467,94,04,A1467,,1,81,168,2.28,5.0,58,5,,79,1995-03-20,1995-05-23,Y,66,95,30,1.0
95SH03273, 94041264,94,04,A1264,,1,ch,159,2.7,6.0,60,4,,79,1995-03-20,1995-05-23,Y,,95,31,1.0
95SH03274, 94444532,94,44,T4532,,1,42,127,2.28,5.0,60,4,,79,1995-03-20,1995-05-23,Y,59,95,02,1.0
95SH03275, 94637587,94,63,K7587,,1,60,167,3.3,7.3,58,5,,79,1995-03-20,1995-05-23,Y,60,95,06,1.0
95SH03276, 94041070,94,04,A1070,,1,82,143,2.04,4.5,58,5,,79,1995-03-20,1995-05-23,Y,63,95,30,1.0
95SH03277, 94637370,94,63,K7370,,1,62,147,3.2,7.1,56,6,,79,1995-03-20,1995-05-23,Y,68,95,06,1.0
95SH03278, 94105145,94,10,S5145,,1,12,128,2.6,5.7,60,4,,79,1995-03-20,1995-05-23,Y,53,95,42,1.0
95SH03279, 94637426,94,63,K7426,,1,60,173,2.5,5.5,58,5,,79,1995-03-20,1995-05-23,Y,85,95,06,1.0
95SH03280, 94444285,94,44,T4285,,1,41,133,2.5,5.5,60,4,,79,1995-03-20,1995-05-23,Y,67,95,02,1.0
95SH03281, 94444418,94,44,T4418,,1,41,135,2.68,5.9,60,4,,79,1995-03-20,1995-05-23,Y,62,95,02,1.0
95SH03282, 94041312,94,04,A1312,,1,ch,140,2.5,5.5,58,5,,79,1995-03-20,1995-05-23,Y,,95,31,1.0
95SH03283, 94041414,94,04,A1414,,1,81,150,2.1,4.6,60,4,,79,1995-03-20,1995-05-23,Y,60,95,30,1.0
95SH03284, 94040713,94,04,A0713,,1,82,141,1.7,3.8,58,5,,79,1995-03-20,1995-05-23,Y,78,95,30,1.0
95SH03285, 94105056,94,10,S5056,,1,11,134,2.4,5.3,62,3,,79,1995-03-20,1995-05-23,Y,53,95,07,1.0
95SH03286, 94041021,94,04,A1021,,1,82,144,2.2,4.9,60,4,,79,1995-03-20,1995-05-23,Y,64,95,30,1.0
95SH03287, 94104980,94,10,S4980,,1,10,152,2.74,6.0,62,3,,79,1995-03-20,1995-05-23,Y,67,95,07,1.0
95SH03288, 94041008,94,04,A1008,,1,ch,135,2.2,4.9,62,3,,79,1995-03-20,1995-05-23,Y,,95,31,1.0
95SH03289, 94040877,94,04,A0877,,1,82,144,2.14,4.7,60,4,,79,1995-03-20,1995-05-23,Y,50,95,30,1.0
95SH03290, 94104502,94,10,S4502,,1,13,125,3.0,6.6,62,3,,79,1995-03-20,1995-05-23,Y,63,95,42,1.0
95SH03291, 94041284,94,04,A1284,,1,ch,131,1.64,3.6,60,4,,79,1995-03-20,1995-05-23,Y,,95,31,1.0
95SH03292, 94105371,94,10,S5371,,1,ch,140,2.6,5.7,60,4,,79,1995-03-20,1995-05-23,Y,,95,07,1.0
95SH03293, 94444518,94,44,T4518,,1,42,137,2.94,6.5,58,5,,79,1995-03-20,1995-05-23,Y,71,95,02,1.0
95SH03294, 94637543,94,63,K7543,,1,61,143,3.1,6.8,58,5,,79,1995-03-20,1995-05-23,Y,78,95,06,1.0
95SH03295, 94105376,94,10,S5376,,1,ch,160,2.48,5.5,64,2,,79,1995-03-20,1995-05-23,Y,,95,31,1.0
95SH03296, 94444367,94,44,T4367,,1,ch,151,2.7,6.0,58,5,,79,1995-03-20,1995-05-23,Y,,95,01,1.0
95SH03297, 94104484,94,10,S4484,,1,12,125,3.6,7.9,64,2,,79,1995-03-20,1995-05-23,Y,78,95,42,1.0
95SH03298, 94444634,94,44,T4634,,1,42,121,1.6,3.5,60,4,,79,1995-03-20,1995-05-23,Y,48,95,02,1.0
95SH03299, 94637197,94,63,K7197,,1,60,191,3.2,7.1,58,5,,79,1995-03-20,1995-05-23,Y,68,95,06,1.0
95SH03300, 94637568,94,63,K7568,,1,62,147,2.7,6.0,60,4,,79,1995-03-20,1995-05-23,Y,64,95,06,1.0
95SH03301, 94637528,94,63,K7528,,1,62,116,1.76,3.9,60,4,,79,1995-03-20,1995-05-23,Y,50,95,06,1.0
95SH03302, 94637079,94,63,K7079,,1,62,160,3.6,7.9,58,5,,79,1995-03-20,1995-05-23,Y,70,95,06,1.0
95SH03303, 94444531,94,44,T4531,,1,41,146,2.5,5.5,60,4,,79,1995-03-20,1995-05-23,Y,59,95,02,1.0
95SH03304, 94444165,94,44,T4165,,1,42,112,2.06,4.5,60,4,,79,1995-03-20,1995-05-23,Y,62,95,02,1.0
95SH03305, 94637481,94,63,K7481,,1,61,148,3.3,7.3,60,4,,79,1995-03-20,1995-05-23,Y,73,95,06,1.0
95SH03306, 94444172,94,44,T4172,,1,41,135,2.5,5.5,60,4,,79,1995-03-20,1995-05-23,Y,68,95,02,1.0
95SH03307, 94041069,94,04,A1069,,1,82,134,1.6,3.5,60,4,,79,1995-03-20,1995-05-23,Y,52,95,30,1.0
95SH03308, 94444353,94,44,T4353,,1,ch,163,3.04,6.7,62,3,,79,1995-03-20,1995-05-23,Y,,95,01,1.0
95SH03309, 94041173,94,04,A1173,,1,ch,135,1.8,4.0,62,3,,79,1995-03-20,1995-05-23,Y,,95,30,1.0
95SH03310, 94041126,94,04,A1126,,1,ch,150,2.0,4.4,58,5,,79,1995-03-20,1995-05-23,Y,,95,31,1.0
95SH03311, 94444432,94,44,T4432,,1,42,142,2.6,5.7,62,3,,79,1995-03-20,1995-05-23,Y,68,95,02,1.0
95SH03312, 94637635,94,63,K7635,,1,00,153,2.76,6.1,62,3,,79,1995-03-20,1995-05-23,Y,62,95,05,1.0
95SH03313, 94637551,94,63,K7551,,1,62,146,3.1,6.8,58,5,,79,1995-03-20,1995-05-23,Y,64,95,06,1.0
95SH03314, 94444391,94,44,T4391,,1,ch,139,2.86,6.3,64,2,,79,1995-03-20,1995-05-23,Y,,95,01,1.0
95SH03315, 94444302,94,44,T4302,,1,41,139,2.5,5.5,62,3,,79,1995-03-20,1995-05-23,Y,67,95,02,1.0
95SH03316, 94637435,94,63,K7435,,1,61,172,3.1,6.8,60,4,,79,1995-03-20,1995-05-22,M,69,95,06,1.0
95SH03317, 94105248,94,10,S5248,,1,11,167,2.8,6.2,60,4,,79,1995-03-20,1995-05-23,Y,60,95,42,1.0
95SH03318, 94041371,94,04,A1371,,1,ch,113,2.0,4.4,60,4,,79,1995-03-20,1995-05-23,Y,,95,31,1.0
95SH03319, 94444346,94,44,T4346,,1,42,125,1.8,4.0,58,5,,79,1995-03-20,1995-05-23,Y,62,95,02,1.0
95SH03320, 94040756,94,04,A0756,,1,81,155,2.6,5.7,58,5,,79,1995-03-20,1995-05-23,Y,63,95,30,1.0
95SH03321, 94104434,94,10,S4434,,1,12,143,2.7,6.0,60,4,,79,1995-03-20,1995-05-23,Y,68,95,07,1.0
95SH03322, 94105336,94,10,S5336,,1,ch,120,2.58,5.7,60,4,,79,1995-03-20,1995-05-23,Y,,95,07,1.0
95SH03323, 94444383,94,44,T4383,,1,41,144,3.0,6.6,62,3,,79,1995-03-20,1995-05-23,Y,74,95,02,1.0
95SH03324, 94637169,94,63,K7169,,1,62,167,3.2,7.1,58,5,,79,1995-03-20,1995-05-23,Y,69,95,06,1.0
95SH03325, 94637419,94,63,K7419,,1,62,157,2.2,4.9,60,4,,79,1995-03-20,1995-05-23,Y,58,95,06,1.0
95SH03326, 94104968,94,10,S4968,,1,12,136,2.98,6.6,60,4,,79,1995-03-20,1995-05-23,Y,64,95,42,1.0
95SH03327, 94444215,94,44,T4215,,1,ch,135,2.2,4.9,60,4,,79,1995-03-20,1995-05-23,Y,,95,32,1.0
95SH03328, 94637648,94,63,K7648,,1,62,148,2.5,5.5,58,5,BLK.SPT.WOOL,79,1995-03-20,1995-05-23,Y,68,95,06,1.0
95SH03329, 94104806,94,10,S4806,,1,13,151,2.8,6.2,60,4,,79,1995-03-20,1995-05-23,Y,61,95,07,1.0
95SH03330, 94637631,94,63,K7631,,1,61,162,2.98,6.6,56,6,,79,1995-03-20,1995-05-23,Y,62,95,06,1.0
95SH03331, 94105330,94,10,S5330,,1,10,0,2.7,6.0,58,5,,79,1995-03-20,,,66,95,07,1.0
95SH03332, 94444330,94,44,T4330,,1,41,153,2.7,6.0,60,4,,79,1995-03-20,1995-05-23,Y,52,95,02,1.0
95SH03333, 94041357,94,04,A1357,,1,ch,153,2.76,6.1,62,3,,79,1995-03-20,1995-05-23,Y,,95,31,1.0
95SH03334, 94041273,94,04,A1273,,1,ch,120,2.1,4.6,60,4,,79,1995-03-20,1995-05-23,Y,,95,31,1.0
95SH03335, 94444327,94,44,T4327,,1,41,150,2.4,5.3,58,5,,79,1995-03-20,1995-05-23,Y,69,95,02,1.0
95SH03336, 94444455,94,44,T4455,,1,42,125,1.8,4.0,60,4,,79,1995-03-20,1995-05-23,Y,46,95,02,1.0
95SH03337, 94444167,94,44,T4167,,1,ch,128,2.24,4.9,62,3,,79,1995-03-20,1995-05-23,Y,,95,32,1.0
95SH03338, 94104891,94,10,S4891,,1,11,158,3.8,8.4,60,4,,79,1995-03-20,1995-05-23,Y,80,95,07,1.0
95SH03339, 94444255,94,44,T4255,,1,41,127,2.42,5.3,60,4,,79,1995-03-20,1995-05-23,Y,59,95,02,1.0
95SH03340, 94040732,94,04,A0732,,1,81,151,2.2,4.9,60,4,,79,1995-03-20,1995-05-23,Y,58,95,30,1.0
95SH03341, 94637499,94,63,K7499,,1,62,143,2.28,5.0,62,3,,79,1995-03-20,1995-05-23,Y,70,95,06,1.0
95SH03342, 94041117,94,04,A1117,,1,ch,148,2.7,6.0,58,5,,79,1995-03-20,1995-05-23,Y,,95,31,1.0
95SH03343, 94637083,94,63,K7083,,1,60,168,3.6,7.9,58,5,,79,1995-03-20,1995-05-23,Y,66,95,06,1.0
95SH03344, 94105193,94,10,S5193,,1,11,163,2.9,6.4,60,4,,79,1995-03-20,1995-05-23,Y,62,95,07,1.0
95SH03345, 94444590,94,44,T4590,,1,41,102,2.0,4.4,58,5,,79,1995-03-20,1995-05-23,Y,71,95,02,1.0
95SH03346, 94637602,94,63,K7602,,1,62,149,2.58,5.7,58,5,,79,1995-03-20,1995-05-23,Y,60,95,06,1.0
95SH03347, 94444393,94,44,T4393,,1,42,140,3.08,6.8,60,4,,79,1995-03-20,1995-05-23,Y,66,95,02,1.0
95SH03348, 94041370,94,04,A1370,,1,ch,127,2.2,4.9,58,5,,79,1995-03-20,1995-05-23,Y,,95,31,1.0
95SH03349, 94041115,94,04,A1115,,1,ch,122,2.0,4.4,60,4,BLK.SPT.WOOL,79,1995-03-20,1995-05-23,Y,,95,30,1.0
95SH03350, 94105204,94,10,S5204,,1,13,134,2.48,5.5,60,4,,79,1995-03-20,1995-05-23,Y,62,95,42,1.0
95SH03351, 94637048,94,63,K7048,,1,60,186,4.24,9.4,56,6,,79,1995-03-20,1995-05-23,Y,78,95,06,1.0
95SH03352, 94040811,94,04,A0811,,1,82,147,2.0,4.4,60,4,,79,1995-03-20,1995-05-23,Y,61,95,30,1.0
95SH03353, 94104755,94,10,S4755,,1,13,138,3.12,6.9,62,3,,79,1995-03-20,1995-05-23,Y,60,95,07,1.0
95SH03354, 94444251,94,44,T4251,,1,ch,142,2.7,6.0,60,4,,79,1995-03-20,1995-05-23,Y,,95,01,1.0
95SH03355, 94444208,94,44,T4208,,1,41,128,2.78,6.1,60,4,,79,1995-03-20,1995-05-23,Y,74,95,02,1.0
95SH03356, 94105282,94,10,S5282,,1,10,137,2.7,6.0,60,4,,79,1995-03-20,1995-05-23,Y,70,95,42,1.0
95SH03357, 94040991,94,04,A0991,,1,ch,146,2.4,5.3,60,4,,79,1995-03-20,1995-05-23,Y,,95,31,1.0
95SH03358, 94041405,94,04,A1405,,1,81,167,2.32,5.1,58,5,,79,1995-03-20,1995-05-23,Y,70,95,30,1.0
95SH03359, 94105264,94,10,S5264,,1,ch,135,3.0,6.6,60,4,,79,1995-03-20,1995-05-23,Y,,95,07,1.0
95SH03360, 94104589,94,10,S4589,,1,13,155,3.62,8.0,60,4,,79,1995-03-20,1995-05-23,Y,80,95,42,1.0
95SH03361, 94041247,94,04,A1247,,1,ch,137,1.6,3.5,60,4,,79,1995-03-20,1995-05-23,Y,,95,30,1.0
95SH03362, 94041092,94,04,A1092,,1,81,136,1.7,3.8,58,5,,79,1995-03-20,1995-05-23,Y,61,95,30,1.0
95SH03363, 94041148,94,04,A1148,,1,ch,132,2.4,5.3,56,6,,79,1995-03-20,1995-05-23,Y,,95,31,1.0
95SH03364, 94040822,94,04,A0822,,1,81,142,2.28,5.0,62,3,,79,1995-03-20,1995-05-23,Y,63,95,30,1.0
95SH03365, 94041063,94,04,A1063,,1,82,151,2.4,5.3,58,5,,79,1995-03-20,1995-05-23,Y,68,95,30,1.0
95SH03366, 94444146,94,44,T4146,,1,41,134,3.72,8.2,58,5,,79,1995-03-20,1995-05-23,Y,80,95,02,1.0
95SH03367, 94637173,94,63,K7173,,1,62,155,3.4,7.5,60,4,,79,1995-03-20,1995-05-23,Y,72,95,06,1.0
95SH03368, 94104783,94,10,S4783,,1,11,144,4.4,9.7,62,3,,79,1995-03-20,1995-05-23,Y,69,95,07,1.0
95SH03369, 94637070,94,63,K7070,,1,60,199,4.4,9.7,58,5,,79,1995-03-20,1995-05-23,Y,78,95,06,1.0
95SH03370, 94444413,94,44,T4413,,1,41,141,2.6,5.7,60,4,,79,1995-03-20,1995-05-23,Y,63,95,02,1.0
95SH03371, 94041168,94,04,A1168,,1,ch,126,2.78,6.1,60,4,,79,1995-03-20,1995-05-23,Y,,95,31,1.0
95SH03372, 94104746,94,10,S4746,,1,10,142,2.7,6.0,60,4,,79,1995-03-20,1995-05-23,Y,62,95,07,1.0
95SH03373, 94444483,94,44,T4483,,1,41,155,2.86,6.3,60,4,,79,1995-03-20,1995-05-23,Y,62,95,02,1.0
95SH03374, 94041152,94,04,A1152,,1,ch,140,2.1,4.6,60,4,,79,1995-03-20,1995-05-23,Y,,95,30,1.0
95SH03375, 94105235,94,10,S5235,,1,13,143,2.64,5.8,62,3,,79,1995-03-20,1995-05-23,Y,50,95,43,1.0
95SH03376, 94637306,94,63,K7306,,1,60,148,3.6,7.9,58,5,,79,1995-03-20,1995-05-23,Y,68,95,06,1.0
95SH03377, 94105118,94,10,S5118,,1,12,134,3.1,6.8,60,4,,79,1995-03-20,1995-05-23,Y,71,95,43,1.0
95SH03378, 94104764,94,10,S4764,,1,11,153,3.06,6.8,64,2,,79,1995-03-20,1995-05-23,Y,65,95,07,1.0
95SH03379, 94637436,94,63,K7436,,1,61,150,3.4,7.5,58,5,,79,1995-03-20,1995-05-23,Y,74,95,06,1.0
95SH03380, 94637615,94,63,K7615,,1,61,159,3.16,7.0,60,4,,79,1995-03-20,1995-05-23,Y,78,95,06,1.0
95SH03381, 94637189,94,63,K7189,,1,00,176,3.2,7.1,58,5,,79,1995-03-20,1995-05-23,Y,72,95,05,1.0
95SH03382, 94104470,94,10,S4470,,1,13,156,2.62,5.8,62,3,,79,1995-03-20,1995-05-23,Y,62,95,42,1.0
95SH03383, 94105355,94,10,S5355,,1,ch,131,2.2,4.9,62,3,,79,1995-03-20,1995-05-23,Y,,95,31,1.0
95SH03384, 94040942,94,04,A0942,,1,81,145,2.8,6.2,60,4,,79,1995-03-20,1995-05-23,Y,65,95,30,1.0
95SH03385, 94444417,94,44,T4417,,1,41,113,2.26,5.0,62,3,,79,1995-03-20,1995-05-23,Y,63,95,02,1.0
95SH03386, 94444550,94,44,T4550,,1,42,114,1.8,4.0,60,4,,79,1995-03-20,1995-05-23,Y,56,95,02,1.0
95SH03387, 94104785,94,10,S4785,,1,12,138,3.6,7.9,60,4,,79,1995-03-20,1995-05-23,Y,68,95,42,1.0
95SH03388, 94104666,94,10,S4666,,1,11,136,3.0,6.6,64,2,,79,1995-03-20,1995-05-23,Y,68,95,43,1.0
95SH03389, 94040708,94,04,A0708,,1,81,155,2.3,5.1,58,5,,79,1995-03-20,1995-05-23,Y,69,95,30,1.0
95SH03390, 94637495,94,63,K7495,,1,60,134,3.3,7.3,62,3,,79,1995-03-20,1995-05-23,Y,59,95,06,1.0
95SH03391, 94637036,94,63,K7036,,1,00,180,3.2,7.1,58,5,,79,1995-03-20,1995-05-23,Y,89,95,05,1.0
95SH03392, 94041317,94,04,A1317,,1,ch,154,2.0,4.4,60,4,,79,1995-03-20,1995-05-23,Y,,95,30,1.0
95SH03393, 94104869,94,10,S4869,,1,13,143,2.8,6.2,62,3,,79,1995-03-20,1995-05-23,Y,68,95,07,1.0
95SH03394, 94104606,94,10,S4606,,1,11,146,3.2,7.1,62,3,,79,1995-03-20,1995-05-23,Y,71,95,42,1.0
95SH03395, 94637095,94,63,K7095,,1,00,176,3.46,7.6,60,4,,79,1995-03-20,1995-05-23,Y,62,95,05,1.0
95SH03396, 94444365,94,44,T4365,,1,41,140,2.26,5.0,60,4,,79,1995-03-20,1995-05-23,Y,51,95,02,1.0
95SH03397, 94041084,94,04,A1084,,1,81,154,2.58,5.7,58,5,,79,1995-03-20,1995-05-23,Y,74,95,30,1.0
95SH03398, 94104520,94,10,S4520,,1,12,130,2.5,5.5,60,4,,79,1995-03-20,1995-05-23,Y,64,95,42,1.0
95SH03399, 94444264,94,44,T4264,,1,41,150,2.88,6.4,60,4,,79,1995-03-20,1995-05-23,Y,75,95,02,1.0
95SH03400, 94041359,94,04,A1359,,1,82,129,2.3,5.1,58,5,,79,1995-03-20,1995-05-23,Y,73,95,30,1.0
95SH03401, 94637548,94,63,K7548,,1,61,138,2.9,6.4,60,4,,79,1995-03-20,1995-05-23,Y,60,95,06,1.0
95SH03402, 94444341,94,44,T4341,,1,ch,159,3.1,6.8,58,5,,79,1995-03-20,1995-05-23,Y,,95,32,1.0
95SH03403, 94637656,94,63,K7656,,1,00,155,3.9,8.6,58,5,,79,1995-03-20,1995-05-23,Y,72,95,05,1.0
95SH03404, 94444350,94,44,T4350,,1,42,117,2.02,4.5,62,3,,79,1995-03-20,1995-05-23,Y,62,95,02,1.0
95SH03405, 94104494,94,10,S4494,,1,10,169,2.4,5.3,62,3,,79,1995-03-20,1995-05-23,Y,55,95,07,1.0
95SH03406, 94444277,94,44,T4277,,1,ch,133,2.46,5.4,60,4,,79,1995-03-20,1995-05-23,Y,,95,01,1.0
95SH03407, 94041122,94,04,A1122,,1,ch,150,2.2,4.9,58,5,,79,1995-03-20,1995-05-23,Y,,95,30,1.0
95SH03408, 94444256,94,44,T4256,,1,42,136,3.0,6.6,62,3,,79,1995-03-20,1995-05-23,Y,60,95,02,1.0
95SH03409, 94444202,94,44,T4202,,1,41,144,3.0,6.6,60,4,,79,1995-03-20,1995-05-23,Y,70,95,02,1.0
95SH03410, 94041153,94,04,A1153,,1,ch,136,1.86,4.1,60,4,,79,1995-03-20,1995-05-23,Y,,95,30,1.0
95SH03411, 94104596,94,10,S4596,,1,13,126,2.8,6.2,62,3,,79,1995-03-20,1995-05-23,Y,63,95,42,1.0
95SH03412, 94105102,94,10,S5102,,1,10,153,3.02,6.7,62,3,,79,1995-03-20,1995-05-23,Y,73,95,42,1.0
95SH03413, 94105147,94,10,S5147,,1,10,0,2.1,4.6,62,3,,79,1995-03-20,,,56,95,42,1.0
95SH03414, 94041300,94,04,A1300,,1,ch,146,2.78,6.1,60,4,,79,1995-03-20,1995-05-23,Y,,95,31,1.0
95SH03415, 94444179,94,44,T4179,,1,42,132,2.1,4.6,62,3,,79,1995-03-20,1995-05-23,Y,56,95,02,1.0
95SH03416, 94637544,94,63,K7544,,1,61,158,2.6,5.7,60,4,,79,1995-03-20,1995-05-23,Y,64,95,06,1.0
