UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,STMD,BGRP,RGRP,CUT,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
95LA03044,95,T1926,44,41,413,T3916,44,4.0,02,2,2,n,M,0416,106,5,4,1,12.4,1,1,T4849,44,41,02,,0,,S638610,+,,,,,CLO,Y,1,,1,1,1,1,1,1.5,81,1,56,180,1,1995-04-16,0.092
95LA03045,95,T1948,44,42,902,T3946,44,4.0,02,2,2,n,C,0426,116,5,3,1,14.1,1,1,T5077,44,42,02,,0,,,,,,,,CLO,J,1,,1,1,1,1,1,1.0,99,1,57,181,2,1995-04-26,0.055
95LA03046,95,T1949,44,48,  2,L6868,03,4.0,02,2,2,n,h,0423,113,8,3,2,11.6,1,1,T5044,44,ch,32,,0,,,,,,,,JIM,J,1,,1,1,2,1,1,1.0,71,1,44,181,H,1995-04-23,0.001
95LA03047,95,T1949,44,48,  2,L6868,03,4.0,02,2,2,n,h,0423,113,8,3,2,8.6,1,1,T5045,44,ch,32,,0,,,,,,,,JIM,J,2,,0,0,0,1,1,1.0,74,1,50,181,H,1995-04-23,0.001
95LA03048,95,T1965,44,48,  0,S1878,10,4.0,02,2,2,n,c,0423,113,8,3,2,12.2,1,1,T5036,44,ch,01,,0,,,,,,,,JIM,J,1,,1,1,2,1,1,1.0,76,1,51,181,H,1995-04-23,0.0
95LA03049,95,T1965,44,48,  0,S1878,10,4.0,02,2,2,n,c,0423,113,8,3,1,10.1,1,1,T5037,44,ch,01,,0,,,,,CR.FR.TENDONS,,,JIM,J,2,,0,0,0,1,1,1.0,61,1,47,181,H,1995-04-23,0.0
95LA03050,95,T1966,44,42,892,T3884,44,4.0,02,2,2,n,C,0418,108,8,4,2,9.8,1,1,T4906,44,42,02,,0,,,,LTS,,,,CLO,J,1,,1,1,2,1,1,1.0,64,1,43,180,1,1995-04-18,0.046
95LA03051,95,T1966,44,42,892,T3884,44,4.0,02,2,2,n,C,0418,108,8,4,2,9.2,1,1,T4907,44,42,02,,0,,,,,4TEATS,,,CLO,J,2,,0,0,0,1,1,1.0,72,1,49,180,1,1995-04-18,0.046
95LA03052,95,T1967,44,42,802,T4049,44,4.0,02,2,2,n,C,0417,107,8,3,1,11.0,1,1,T4871,44,42,02,,0,,,,,,,,CLO,J,1,,1,1,2,1,1,1.0,74,1,48,180,1,1995-04-17,0.043
95LA03053,95,T1967,44,42,802,T4049,44,4.0,02,2,2,n,C,0417,107,8,3,2,9.5,1,1,T4872,44,42,02,,0,,,,,,,,CLO,J,2,,0,0,0,1,1,1.0,72,1,47,180,1,1995-04-17,0.043
95LA03054,95,T1978,44,48,  2,00000,97,4.0,02,2,2,n,X,0508,128,5,4,3,14.6,5,1,Z3472,81,00,20,,0,,,,,,,,JIM,J,1,2,1,1,1,1,1,1.0,111,1,59,181,2,1995-05-08,0.0
95LA03055,95,T1993,44,48,  0,S2079,10,4.0,02,2,2,n,h,0419,109,5,1,2,9.3,1,2,T4935,44,ch,01,,0,,,,FAT LOW MILK,TAIL PUSTULES,,,JIM,Y,1,,1,1,1,1,1,1.0,92,1,54,181,H,1995-04-19,0.0
95LA03056,95,T2001,44,48,  2,S1497,10,4.0,02,2,2,n,c,0421,111,5,4,2,14.6,1,1,T5018,44,ch,01,,0,,,,FAT,,,,JIM,J,1,,1,1,1,1,1,1.0,95,1,60,181,H,1995-04-21,0.0
95LA03057,95,T2011,44,41,411,T4091,44,4.0,02,2,2,y,M,0322,81,5,2,1,10.8,1,1,T4655,44,48,02,6,85,23,,,,,,,CLO,N,1,3,1,1,1,1,0,0.0,0,,0,0,,1995-03-22,0.098
95LA03058,95,T2014,44,41,412,T3730,44,4.0,02,2,2,y,M,0501,121,8,3,3,11.8,1,1,T5110,44,41,02,,0,,,,,ENTR,,,CLO,J,1,,1,1,2,1,1,1.0,78,1,45,181,2,1995-05-01,0.037
95LA03059,95,T2014,44,41,412,T3730,44,4.0,02,2,2,y,M,0501,121,8,3,3,12.3,1,1,T5111,44,41,02,,0,,,,,,,,CLO,J,2,,0,0,0,1,1,1.0,97,1,53,181,2,1995-05-01,0.037
95LA03060,95,T2016,44,41,414,T4091,44,4.0,02,2,2,y,M,0416,106,8,3,2,11.0,1,1,T4859,44,41,02,,0,,,,LSIDE MEATY,,,,CLO,J,1,,1,1,2,1,1,1.0,92,1,59,180,1,1995-04-16,0.046
95LA03061,95,T2016,44,41,414,T4091,44,4.0,02,2,2,y,M,0416,106,8,3,3,12.5,1,1,T4860,44,41,02,7,180,97,,,,,,,CLO,J,2,,0,0,0,1,0,0.0,0,,0,0,1,1995-04-16,0.046
95LA03062,95,T2042,44,41,411,T3957,44,4.0,02,2,2,n,M,0421,111,5,3,2,13.3,1,1,T5008,44,41,02,,0,,,,,,,,CLO,J,1,,1,1,1,1,1,1.0,87,1,63,181,2,1995-04-21,0.075
95LA03063,95,T2054,44,48,  0,00000,97,4.0,02,2,2,n,X,0506,126,5,2,3,13.8,5,1,Z3430,81,00,20,,0,,,,,,,,JIM,N,1,2,1,1,1,1,1,1.0,104,1,52,181,2,1995-05-06,0.0
95LA03064,95,T2062,44,41,413,T3916,44,4.0,02,2,2,n,M,0403,93,7,3,2,8.5,1,1,,,41,02,1,0,,,,,,,,CLO,Y,2,,0,0,0,0,0,0.0,0,,0,0,,1995-04-03,0.081
95LA03065,95,T2062,44,41,413,T3916,44,4.0,02,2,2,n,M,0403,93,7,3,2,6.1,1,1,T4661,44,41,02,,0,,,,,LETHARGIC,,,CLO,Y,1,,1,1,2,1,1,1.0,80,1,62,181,2,1995-04-03,0.081
95LA03066,95,T2071,44,48,  2,L6868,03,4.0,02,2,2,n,h,0417,107,8,3,2,10.8,1,1,T4883,44,ch,32,,0,,,,,,,,JIM,Y,1,,1,1,2,1,1,1.0,85,1,57,181,H,1995-04-17,0.001
95LA03067,95,T2071,44,48,  2,L6868,03,4.0,02,2,2,n,h,0417,107,8,3,2,9.5,1,1,T4884,44,ch,32,,0,,,,,,,,JIM,Y,2,,0,0,0,1,1,1.0,81,1,54,181,H,1995-04-17,0.001
95LA03068,95,T2103,44,41,411,T3957,44,4.0,02,2,2,n,M,0412,102,5,4,1,11.8,1,3,T4735,44,41,02,,0,,,,,,,,CLO,Y,1,,1,1,1,1,1,1.0,90,1,65,181,2,1995-04-12,0.038
95LA03069,95,T2109,44,48,  0,L6868,03,4.0,02,2,2,n,h,0416,106,5,2,2,12.3,1,1,T4861,44,ch,32,,0,,,,ODD BAG FAT,,,,JIM,J,1,,1,1,1,1,1,1.0,89,1,67,181,H,1995-04-16,0.001
95LA03070,95,T2110,44,41,413,T3916,44,4.0,02,2,2,y,M,0420,110,8,4,2,11.3,1,1,T4960,44,41,02,,0,,,,,4TEATS,,,CLO,Y,1,,1,1,2,1,1,1.0,83,1,53,180,1,1995-04-20,0.065
95LA03071,95,T2110,44,41,413,T3916,44,4.0,02,2,2,y,M,0420,110,8,4,3,11.4,1,1,T4961,44,41,02,,0,,,,,4TEATS,,,CLO,Y,2,,0,0,0,1,1,1.0,88,1,56,180,1,1995-04-20,0.065
95LA03072,95,T2144,44,48,  2,S1878,10,4.0,02,2,2,n,c,0421,111,8,4,1,12.7,1,1,T4993,44,ch,01,,0,,,,,,,,JIM,J,1,,1,1,2,1,1,1.0,88,1,53,181,H,1995-04-21,0.0
95LA03073,95,T2144,44,48,  2,S1878,10,4.0,02,2,2,n,c,0421,111,8,4,1,13.2,1,1,T4994,44,ch,01,,0,,,,,,,,JIM,J,2,,0,0,0,1,1,1.0,95,1,60,181,H,1995-04-21,0.0
95LA03074,95,T2206,44,42,812,T3888,44,4.0,02,2,2,n,C,0501,121,5,3,1,11.1,1,1,T5112,44,42,02,,0,,,,,,,,CLO,J,1,,1,1,1,1,1,1.0,88,1,46,181,2,1995-05-01,0.057
95LA03075,95,T2209,44,42,832,T4098,44,4.0,02,2,2,n,C,0420,110,8,2,2,11.0,1,1,T4945,44,42,02,,0,,,,,,,,CLO,J,1,,1,1,2,1,1,1.0,63,1,44,180,1,1995-04-20,0.06
95LA03076,95,T2209,44,42,832,T4098,44,4.0,02,2,2,n,C,0420,110,8,2,1,11.4,1,1,T4946,44,42,02,3,117,93, VET,8,,,,,CLO,J,2,,0,0,0,1,0,0.0,0,,0,0,,1995-04-20,0.06
95LA03077,95,T2218,44,41,414,T4091,44,4.0,02,2,2,n,M,0421,111,8,4,2,11.3,1,1,T5011,44,41,02,,0,,,,,,,,CLO,J,1,,1,1,2,1,1,1.0,82,1,50,181,2,1995-04-21,0.077
95LA03078,95,T2218,44,41,414,T4091,44,4.0,02,2,2,n,M,0421,111,8,4,1,12.7,1,1,T5012,44,41,02,,0,,,,,,,,CLO,J,2,,0,0,0,1,1,1.0,90,1,59,181,2,1995-04-21,0.077
95LA03079,95,T2241,44,41,411,T3957,44,4.0,02,2,2,n,M,0413,103,8,3,1,10.3,1,1,T4759,44,41,02,,0,,,,,,,,CLO,Y,1,,1,1,2,1,1,1.0,88,1,61,181,2,1995-04-13,0.038
95LA03080,95,T2241,44,41,411,T3957,44,4.0,02,2,2,n,M,0413,103,8,3,1,11.0,1,1,T4760,44,41,02,,0,,,,,,,,CLO,Y,2,,0,0,0,1,1,1.0,84,1,60,181,2,1995-04-13,0.038
95LA03081,95,T2245,44,42,842,T3898,44,4.0,02,2,2,n,C,0413,103,8,3,1,9.6,1,1,T4763,44,42,02,,0,,,,,,,,CLO,Y,1,,1,1,2,1,1,1.0,72,1,53,181,2,1995-04-13,0.061
95LA03082,95,T2245,44,42,842,T3898,44,4.0,02,2,2,n,C,0413,103,8,3,2,8.3,1,2,T4764,44,42,02,,0,,,,,,,,CLO,Y,2,,0,0,0,1,1,1.0,62,1,44,181,2,1995-04-13,0.061
95LA03083,95,T2250,44,41,412,T3730,44,4.0,02,2,2,y,M,0420,110,5,2,2,12.8,1,1,T4947,44,41,02,,0,,,,,HAIRY,,,CLO,J,1,,1,1,1,1,1,1.0,80,1,68,180,1,1995-04-20,0.033
95LA03084,95,T2258,44,42,852,T3900,44,4.0,02,2,2,n,C,0423,113,8,3,1,10.8,1,2,T5049,44,42,02,,0,,,,,,,,CLO,J,1,,1,1,2,1,1,1.0,69,1,46,181,2,1995-04-23,0.071
95LA03085,95,T2258,44,42,852,T3900,44,4.0,02,2,2,n,C,0423,113,8,3,2,11.2,1,2,T5050,44,42,02,,0,,,,,,,,CLO,J,2,,0,0,0,1,1,1.0,77,1,43,181,2,1995-04-23,0.071
95LA03086,95,T2267,44,41,413,T3916,44,4.0,02,2,2,y,M,0412,102,8,4,3,11.6,1,1,T4727,44,41,02,,0,,,,LTS,,,,CLO,J,1,,1,1,2,1,1,1.0,85,1,61,181,2,1995-04-12,0.071
95LA03087,95,T2267,44,41,413,T3916,44,4.0,02,2,2,y,M,0412,102,8,4,2,11.7,1,1,T4728,44,41,02,,0,,,,,,,,CLO,J,2,,0,0,0,1,1,1.0,86,1,62,181,2,1995-04-12,0.071
95LA03088,95,T2289,44,41,414,T4091,44,4.0,02,2,2,n,M,0412,102,5,3,1,16.7,1,1,T4746,44,41,02,,0,,,,,RF DIGIT ABS,,,CLO,J,1,,1,1,1,1,1,1.0,114,1,85,181,2,1995-04-12,0.102
95LA03089,95,T2305,44,42,872,T3879,44,4.0,02,2,2,n,C,0322,81,4,3,,0.0,,,,,48,02,1,0,,,,,,,,CLO,N,1,3,1,1,2,0,0,0.0,0,,0,0,,1995-03-22,0.0
95LA03090,95,T2305,44,42,872,T3879,44,4.0,02,2,2,n,C,0322,81,4,3,,0.0,,,,,48,02,1,0,,,,,,,,CLO,N,2,3,0,0,0,0,0,0.0,0,,0,0,,1995-03-22,0.0
95LA03091,95,T2308,44,41,411,T3957,44,4.0,02,2,2,n,M,0409,99,9,3,3,8.2,1,1,T4672,44,41,02,3,100,93,,8,SUCK1SIDE LT,,,,CLO,J,1,,1,1,3,1,0,0.0,0,,0,0,,1995-04-09,0.062
95LA03092,95,T2308,44,41,411,T3957,44,4.0,02,2,2,n,M,0409,99,9,3,1,10.0,1,1,T4673,44,41,02,,0,,,,,,,,CLO,J,2,,0,0,0,1,1,1.0,57,1,45,180,1,1995-04-09,0.062
95LA03093,95,T2308,44,41,411,T3957,44,4.0,02,2,2,n,M,0409,99,9,3,1,8.4,1,1,T4674,44,41,02,,0,,,,,,,,CLO,J,3,,0,0,0,1,1,1.0,56,1,42,180,1,1995-04-09,0.062
95LA03094,95,T2323,44,42,882,T4079,44,4.0,02,2,2,n,C,0418,108,5,3,1,13.2,1,1,T4896,44,42,02,,0,,A229604,+,,,,,CLO,J,1,,1,1,1,1,1,1.0,92,1,65,180,1,1995-04-18,0.054
95LA03095,95,T2338,44,42,892,T3884,44,4.0,02,2,2,n,C,0409,99,8,4,2,10.5,1,1,T4688,44,42,02,,0,,,,LTS,,,,CLO,J,1,,1,1,2,1,1,1.0,53,1,37,180,1,1995-04-09,0.055
95LA03096,95,T2338,44,42,892,T3884,44,4.0,02,2,2,n,C,0409,99,8,4,1,10.2,1,1,T4689,44,42,02,,0,,,,,,,,CLO,J,2,,0,0,0,1,1,1.0,89,1,67,180,1,1995-04-09,0.055
95LA03097,95,T2339,44,41,412,T3730,44,4.0,02,2,2,y,M,0418,108,8,2,2,8.4,1,1,T4915,44,41,02,7,222,97,,,,4TEATS,,,CLO,Y,1,,1,1,2,1,1,1.0,57,1,34,180,1,1995-04-18,0.053
95LA03098,95,T2339,44,41,412,T3730,44,4.0,02,2,2,y,M,0418,108,8,2,2,9.1,1,1,T4916,44,41,02,,0,,,,,,,,CLO,Y,2,,0,0,0,1,1,1.0,64,1,47,180,1,1995-04-18,0.053
95LA03099,95,T2341,44,42,902,T3946,44,4.0,02,2,2,n,C,0416,106,5,3,2,11.8,1,1,T4843,44,42,02,,0,,,,,4TEATS,,,CLO,Y,1,,1,1,1,1,1,1.0,76,1,84,180,1,1995-04-16,0.052
95LA03100,95,T2353,44,41,413,T3916,44,4.0,02,2,2,n,M,0406,96,5,3,2,9.9,1,1,T4663,44,41,02,,0,,,,,"4TEATS,FEVER",,,CLO,Y,1,,1,1,1,1,1,1.0,87,1,72,181,2,1995-04-06,0.082
95LA03101,95,T2366,44,42,882,T4079,44,4.0,02,2,2,n,C,0420,110,8,3,2,12.1,1,1,T4957,44,42,02,,0,,,,,,,,CLO,J,1,,1,1,2,1,1,1.0,67,1,42,180,1,1995-04-20,0.117
95LA03102,95,T2366,44,42,882,T4079,44,4.0,02,2,2,n,C,0420,110,8,3,1,12.8,1,3,T4958,44,42,02,,0,,,,,,,,CLO,J,2,,0,0,0,1,1,1.0,72,1,46,180,1,1995-04-20,0.117
95LA03103,95,T2367,44,42,912,T3845,44,4.0,02,2,2,n,C,0412,102,5,3,2,11.0,1,2,T4732,44,42,02,,0,,,,,"HAIRY,4TEATS",,,CLO,Y,1,,1,1,1,1,1,1.0,77,1,60,181,2,1995-04-12,0.053
95LA03104,95,T2369,44,41,411,T3957,44,4.0,02,2,2,n,M,0418,108,8,4,2,10.4,1,1,T4897,44,41,02,,0,,,,,4TEATS,,,CLO,J,1,,1,1,2,1,1,1.0,78,1,54,180,1,1995-04-18,0.06
95LA03105,95,T2369,44,41,411,T3957,44,4.0,02,2,2,n,M,0418,108,8,4,1,10.6,1,1,T4898,44,41,02,,0,,,,,,,,CLO,J,2,,0,0,0,1,1,1.0,81,1,54,180,1,1995-04-18,0.06
95LA03106,95,T2383,44,48,  0,00000,97,4.0,02,2,2,n,X,0508,128,8,4,2,15.1,5,1,Z3467,81,00,20,6,180,13,,,,BIG TWIN,,,JIM,J,1,2,1,1,2,1,0,0.0,0,,0,0,,1995-05-08,0.0
95LA03107,95,T2383,44,48,  0,00000,97,4.0,02,2,2,n,X,0508,128,8,4,3,16.8,5,1,Z3468,81,00,20,,0,,,,,BIG TWIN,,,JIM,J,2,2,0,0,0,1,1,1.0,120,1,62,181,2,1995-05-08,0.0
95LA03108,95,T2391,44,41,412,T3730,44,4.0,02,2,2,n,M,0411,101,5,4,3,14.9,1,1,T4726,44,41,02,,0,,,,,1CRYPTORCHID,,,CLO,J,1,,1,1,1,1,1,1.0,106,1,78,180,1,1995-04-11,0.045
95LA03109,95,T2444,44,42,822,T3807,44,4.0,02,2,2,n,C,0423,113,5,2,2,10.7,1,1,T5046,44,42,02,,0,,,,,4TEATS,,,CLO,J,1,,1,1,1,1,1,1.0,84,1,55,181,2,1995-04-23,0.063
95LA03110,95,T2478,44,42,832,T4098,44,4.0,02,2,2,n,C,0419,109,5,3,1,14.4,1,1,T4942,44,42,02,7,180,97,,,,4TEATS,,,CLO,J,1,,1,1,1,1,0,0.0,0,,0,0,1,1995-04-19,0.052
95LA03111,95,T2492,44,42,842,T3898,44,4.0,02,2,2,n,C,0412,102,5,3,1,11.8,1,1,T4745,44,42,02,,0,,,,,,,,CLO,J,1,,1,1,1,1,1,1.0,84,1,68,181,2,1995-04-12,0.056
95LA03112,95,T2546,44,41,413,T3916,44,3.0,02,2,2,n,M,0417,107,8,4,1,9.4,1,1,T4878,44,41,02,,0,,,,SW BAG,,,,CLO,Y,1,,1,1,2,1,1,1.0,74,1,49,180,1,1995-04-17,0.1
95LA03113,95,T2546,44,41,413,T3916,44,3.0,02,2,2,n,M,0417,107,8,4,1,12.7,1,1,T4879,44,41,02,,0,,,,,4TEATS,,,CLO,Y,2,,0,0,0,1,1,1.0,92,1,63,180,1,1995-04-17,0.1
95LA03114,95,T2558,44,42,852,T3900,44,3.0,02,2,2,n,C,0414,104,8,3,2,7.2,1,1,T4791,44,42,02,,0,,,,,,,,CLO,J,1,,1,1,2,1,1,1.0,64,1,46,181,2,1995-04-14,0.055
95LA03115,95,T2558,44,42,852,T3900,44,3.0,02,2,2,n,C,0414,104,8,3,1,6.8,1,1,T4792,44,42,02,,0,,,,,"FEVER,SCOURS",,,CLO,J,2,,0,0,0,1,1,1.0,78,1,54,181,2,1995-04-14,0.055
95LA03116,95,T2564,44,41,414,T4091,44,3.0,02,2,2,y,M,0423,113,8,3,3,12.4,1,1,T5047,44,41,02,,0,,,,,,,,CLO,J,1,,1,1,2,1,1,1.0,84,1,54,181,2,1995-04-23,0.064
95LA03117,95,T2564,44,41,414,T4091,44,3.0,02,2,2,y,M,0423,113,8,3,3,11.7,1,1,T5048,44,41,02,,0,,,,,,,,CLO,J,2,,0,0,0,1,1,1.0,84,1,53,181,2,1995-04-23,0.064
95LA03118,95,T2567,44,42,862,T3959,44,3.0,02,2,2,n,C,0414,104,8,4,2,11.3,1,1,T4779,44,42,02,,0,,,,,,,,CLO,J,1,,1,1,2,1,1,1.0,75,1,54,181,2,1995-04-14,0.087
95LA03119,95,T2567,44,42,862,T3959,44,3.0,02,2,2,n,C,0414,104,8,4,2,10.7,1,1,T4780,44,42,02,,0,,,,,,,,CLO,J,2,,0,0,0,1,1,1.0,65,1,44,181,2,1995-04-14,0.087
95LA03120,95,T2570,44,41,  0,S1878,10,3.0,02,2,2,n,c,0419,109,9,4,1,11.8,1,1,T4924,44,ch,01,,0,,,,,,,,JIM,J,1,,1,1,3,1,1,1.0,64,1,41,181,H,1995-04-19,0.0
95LA03121,95,T2570,44,41,  0,S1878,10,3.0,02,2,2,n,c,0419,109,9,4,1,7.4,1,1,T4925,44,ch,01,,0,,,,,HAIRY,,,JIM,J,2,,0,0,0,1,1,1.0,42,1,27,181,H,1995-04-19,0.0
95LA03122,95,T2570,44,41,  0,S1878,10,3.0,02,2,2,n,c,0419,109,9,4,1,9.5,1,1,T4926,44,ch,01,6,120,74,,,,,,,JIM,J,3,,0,0,0,1,0,0.0,0,,0,0,,1995-04-19,0.0
95LA03123,95,T2571,44,41,411,T3957,44,3.0,02,2,2,n,M,0409,99,9,3,2,6.5,1,1,,,41,02,1,0,,,,,,,,CLO,J,3,,0,0,0,0,0,0.0,0,,0,0,,1995-04-09,0.044
95LA03124,95,T2571,44,41,411,T3957,44,3.0,02,2,2,n,M,0409,99,9,2,2,9.7,1,1,T4678,44,41,02,3,103,93,,8,"RP,ILL,DOWN",,,,CLO,J,1,,1,1,3,1,0,0.0,0,,0,0,,1995-04-09,0.044
95LA03125,95,T2571,44,41,411,T3957,44,3.0,02,2,2,n,M,0409,99,9,2,2,7.7,1,1,T4679,44,41,02,3,102,93,,8,,,,,CLO,J,2,,0,0,0,1,0,0.0,0,,0,0,,1995-04-09,0.044
95LA03126,95,T2573,44,42,882,T4079,44,3.0,02,2,2,y,C,0414,104,8,4,2,9.4,1,1,T4784,44,42,02,,0,,,,,"ENTR,TOE ABS",,,CLO,Y,1,,1,1,2,1,1,1.0,64,1,43,181,2,1995-04-14,0.122
95LA03127,95,T2573,44,42,882,T4079,44,3.0,02,2,2,y,C,0414,104,8,4,3,10.0,1,1,T4785,44,42,02,,0,,,,,,,,CLO,Y,2,,0,0,0,1,1,1.0,60,1,42,181,2,1995-04-14,0.122
95LA03128,95,T2574,44,42,892,T3884,44,3.0,02,2,2,n,C,0408,98,8,3,2,9.3,1,1,T4670,44,42,02,,0,,,,,4TEATS,,,CLO,Y,1,,1,1,2,1,1,1.0,67,1,52,180,1,1995-04-08,0.056
95LA03129,95,T2574,44,42,892,T3884,44,3.0,02,2,2,n,C,0408,98,8,3,2,9.0,1,1,T4671,44,42,02,,0,,,,,,,,CLO,Y,2,,0,0,0,1,1,1.0,61,1,45,180,1,1995-04-08,0.056
95LA03130,95,T2591,44,41,412,T3730,44,3.0,02,2,2,y,M,0409,99,5,3,2,10.8,1,1,T4681,44,41,02,6,115,23,,,,,,,CLO,Y,1,,1,1,1,1,0,0.0,0,,0,0,,1995-04-09,0.089
95LA03131,95,T2593,44,41,  2,00000,97,3.0,02,2,2,n,X,0509,129,5,3,2,16.0,5,1,Z3477,81,00,20,,0,,,,,,,,JIM,J,1,2,1,1,1,1,1,1.0,114,1,60,181,2,1995-05-09,0.0
95LA03132,95,T2595,44,42,902,T3946,44,3.0,02,2,2,n,C,0415,105,5,3,2,8.5,1,1,T4826,44,42,02,,0,,,,,,,,CLO,Y,1,,1,1,1,1,1,1.0,73,1,51,180,1,1995-04-15,0.061
95LA03133,95,T2600,44,42,912,T3845,44,3.0,02,2,2,n,C,0429,119,8,4,1,11.1,1,1,T5096,44,42,02,,0,,,,RUPTURE @R,4TEATS,,,CLO,J,1,,1,1,2,1,1,1.0,79,1,44,181,2,1995-04-29,0.062
95LA03134,95,T2600,44,42,912,T3845,44,3.0,02,2,2,n,C,0429,119,8,4,1,11.8,1,1,T5097,44,42,02,,0,,,,,,,,CLO,J,2,,0,0,0,1,1,1.0,77,1,40,181,2,1995-04-29,0.062
95LA03135,95,T2602,44,41,413,T3916,44,3.0,02,2,2,y,M,0429,119,9,4,2,9.1,1,1,T5099,44,41,02,,0,,,,TRY 3-95,,,,CLO,J,1,,1,1,3,1,1,1.0,57,1,27,181,2,1995-04-29,0.052
95LA03136,95,T2602,44,41,413,T3916,44,3.0,02,2,2,y,M,0429,119,9,4,2,9.4,1,1,T5100,44,41,02,,0,,,,,4TEATS,,,CLO,J,2,,0,0,0,1,1,1.0,60,1,36,181,2,1995-04-29,0.052
95LA03137,95,T2602,44,41,413,T3916,44,3.0,02,2,2,y,M,0429,119,9,4,1,9.8,1,1,T5101,44,41,02,,0,,,,,4TEATS,,,CLO,J,3,,0,0,0,1,1,1.0,81,1,42,181,2,1995-04-29,0.052
95LA03138,95,T2603,44,41,414,T4091,44,3.0,02,2,2,n,M,0418,108,8,3,1,12.0,1,1,T4917,44,41,02,,0,,,,,,,,CLO,Y,1,,1,1,2,1,1,1.0,83,1,55,180,1,1995-04-18,0.038
95LA03139,95,T2603,44,41,414,T4091,44,3.0,02,2,2,n,M,0418,108,8,3,1,13.5,1,1,T4918,44,41,02,,0,,,,,PINK-EYE *2,,,CLO,Y,2,,0,0,0,1,1,1.0,66,1,44,180,1,1995-04-18,0.038
95LA03140,95,T2604,44,41,411,T3957,44,3.0,02,2,2,y,M,0409,99,5,3,2,11.4,1,1,T4682,44,41,02,,0,,,,,4TEATS,,,CLO,Y,1,,1,1,1,1,1,1.0,88,1,69,180,1,1995-04-09,0.047
95LA03141,95,T2609,44,41,412,T3730,44,3.0,02,2,2,y,M,0414,104,8,3,2,10.5,1,1,T4797,44,41,02,6,153,13,,,,,,,CLO,J,1,,1,1,2,1,0,0.0,0,,0,0,,1995-04-14,0.084
95LA03142,95,T2609,44,41,412,T3730,44,3.0,02,2,2,y,M,0414,104,8,3,3,12.3,1,2,T4798,44,41,02,,0,,,,,,,,CLO,J,2,,0,0,0,1,1,1.0,86,1,55,181,2,1995-04-14,0.084
95LA03143,95,T2618,44,41,413,T3916,44,3.0,02,2,2,n,M,0411,101,8,3,1,11.4,1,1,T4709,44,41,02,,0,,,,,4TEATS,,,CLO,J,1,,1,1,2,1,1,1.0,100,1,70,181,2,1995-04-11,0.094
95LA03144,95,T2618,44,41,413,T3916,44,3.0,02,2,2,n,M,0411,101,8,3,1,10.5,1,1,T4710,44,41,02,3,117,93, VET,8,,"FEVER,URI",,,CLO,J,2,,0,0,0,1,0,0.0,0,,0,0,,1995-04-11,0.094
95LA03145,95,T2629,44,42,802,T4049,44,3.0,02,2,2,y,C,0424,114,5,2,2,13.6,1,1,T5063,44,42,02,,0,,,,,,,,CLO,J,1,,1,1,1,1,1,1.0,95,1,64,181,2,1995-04-24,0.072
95LA03146,95,T2641,44,42,822,T3807,44,3.0,02,2,2,y,C,0505,125,5,1,1,10.3,1,1,T5127,44,42,02,,0,,,,TINY BAG,,,,CLO,J,1,,1,1,1,1,1,1.0,84,1,41,181,2,1995-05-05,0.062
95LA03147,95,T2647,44,41,414,T4091,44,3.0,02,2,2,n,M,0414,104,8,4,1,11.6,1,1,T4801,44,41,02,,0,,,,,,,,CLO,J,1,,1,1,2,1,1,1.0,90,1,65,180,1,1995-04-14,0.053
95LA03148,95,T2647,44,41,414,T4091,44,3.0,02,2,2,n,M,0414,104,8,4,2,10.5,1,1,T4802,44,41,02,,0,,,,,,,,CLO,J,2,,0,0,0,1,1,1.0,79,1,53,180,1,1995-04-14,0.053
95LA03149,95,T2656,44,41,411,T3957,44,3.0,02,2,2,n,M,0418,108,8,3,1,7.8,1,1,T4899,44,41,02,,0,,,,,,,,CLO,J,1,,1,1,2,1,1,1.0,71,1,49,180,1,1995-04-18,0.042
95LA03150,95,T2656,44,41,411,T3957,44,3.0,02,2,2,n,M,0418,108,8,3,1,9.4,1,1,T4900,44,41,02,,0,,,,,,,,CLO,J,2,,0,0,0,1,1,1.0,61,1,41,180,1,1995-04-18,0.042
95LA03151,95,T2676,44,42,832,T4098,44,3.0,02,2,2,y,C,0409,99,5,2,2,10.2,1,2,T4683,44,42,02,,0,,,,SM BAG,4TEATS,,,CLO,Y,1,,1,1,1,1,1,1.0,76,1,58,180,1,1995-04-09,0.056
95LA03152,95,T2677,44,41,412,T3730,44,3.0,02,2,2,n,M,0407,97,8,3,2,11.2,1,1,T4664,44,41,02,,0,,,,,,,,CLO,J,1,,1,1,2,1,1,1.0,76,1,59,180,1,1995-04-07,0.056
95LA03153,95,T2677,44,41,412,T3730,44,3.0,02,2,2,n,M,0407,97,8,3,2,11.6,1,1,T4665,44,41,02,,0,,,,,,,,CLO,J,2,,0,0,0,1,1,1.0,78,1,59,180,1,1995-04-07,0.056
