UID,ETAG,BRD,YR,SEA,LINE,STM,PEN,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,ADJ_SL,FLGR,FLWT,ADJ_FLWT,FLRATIO,MICRON,SD,CV,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,DAM,DBRD,SAWT,SADAY,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,DNA,M_IDX,F_IDX,BOVIS,LIB,LIBING,LIBBRDG,FERT,LOT,NAX,STUDY,STUDY2,STUDY3,RANK,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC,DISP,DAYDIS,IDZ65,FLPBV,FLBVB,FLBVG,FLBVR
03RA00452,T7955,44,00,1,41,02,413,M,2,2,4.0,M,110,81,111,0.616,241,169,72,0.307,0.0,0.0,58,14.8,14.8,0.0614,0.0,0.0,0.0,0,.,1,.,1.7,97.7,T6748,44,T6017,44,,,,0,0.342,3.0,F2+,V,LWW,,,,,D3,DUD,,0.0,BHV,,HOMO,BHV,Behave,0,,,,,,,,0,,3,6,4,03,,,0,,,,
03RA00453,T7965,44,00,1,42,02,832,C,3,2,5.0,M,110,78,111,0.603,246,163,72,0.296,3.7,3.7,60,14.8,14.8,0.0602,25.6,4.2,16.3,58,2,1,3-,1.75,93.2,T6646,44,T5672,44,252,,,0,0.333,3.0,"F5+,3-",2,CTL,,90,100,N,S2,AA,STUD,92.0,X,,CTL,.,cull,0,,,,,,,,0,,5,9,6,03,93,0922,4471,,,,
03RA00454,T7971,44,00,1,41,02,411,M,2,2,7.0,M,110,84,111,0.64,162,161,72,0.268,0.0,0.0,60,12.2,12.2,0.0753,0.0,0.0,0.0,0,.,1,.,1.59,108.2,T6889,44,T4778,44,,,,0,0.283,3.0,"X,SICK,SM.TST",3,LWW,,,,,SP,B-,,0.0,LIB,,ASEX,BHV,cull,0,,,,,,,,0,,7,11,10,03,93,0819,0,,,,
03RA00455,T7983,44,00,1,42,02,842,C,2,2,5.0,M,111,71,111,0.537,193,155,72,0.294,0.0,0.0,62,13.8,13.8,0.0715,0.0,0.0,0.0,0,.,1,.,1.8,114.1,T6542,44,T6146,44,,,,0,0.31,3.0,F2,V,CTL,,,,,D3,DUD,,0.0,BHV,,HOMO,BHV,Behave,0,,,,,,,,0,,5,9,9,03,,,0,,,,
03RA00456,T7988,44,00,1,42,02,862,C,2,2,6.0,M,111,74,111,0.557,224,154,72,0.28,3.5,3.5,56,12.6,12.6,0.0563,29.6,4.8,16.2,50,1,1,3-,1.42,79.6,T6684,44,T5235,44,,,,0,0.296,3.0,DUD >works,3,CTL,,79,88,,D3w,DUD,STUD,92.0,.,,CTL,.,cull,0,,,,,,,,0,,5,8,6,03,93,0819,0,,,,
03RA00457,T7990,44,00,1,41,02,412,M,2,2,4.0,,111,83,111,0.622,0,179,72,0.336,0.0,0.0,60,16.0,16.0,0.0,0.0,0.0,0.0,0,.,1,.,2.2,106.2,T6585,44,T6364,44,,,,0,0.352,3.0,F4-,3,LWW,,,,,D3,DUD,DUD,0.0,LIB,,ASEX,.,cull,0,,,,,,,,0,,4,10,5,03,93,0505,0,,,,
03RA00458,T8025,44,00,1,42,02,832,C,2,2,6.0,M,112,77,110,0.598,267,180,72,0.36,0.0,0.0,60,14.0,14.0,0.0524,0.0,0.0,0.0,0,.,1,.,1.82,102.3,T6646,44,T5359,44,,,,0,0.382,3.0,DUD>works,V,CTL,,,,,D3,B+,DUD,0.0,BHV,,ASEX,BHV,Behave,0,,,,,,,,0,,6,12,8,03,,,0,,,,
03RA00459,T8051,44,00,1,41,02,412,M,2,2,7.0,M,113,86,109,0.65,261,162,72,0.266,3.7,3.7,62,18.4,18.4,0.0705,24.4,4.1,16.7,60,1,2,4,1.63,122.2,T6585,44,T4257,44,,,,0,0.296,3.0,,1,LWW,L41,105,115,,S5,AAA,STUD,86.0,46T,,LWW,.,LWW,0,,,,,,,,0,,6,11,11,03,,,0,,,,
03RA00460,T8164,44,00,1,42,02,902,C,2,2,6.0,M,117,74,105,0.573,244,177,72,0.36,0.0,0.0,58,14.8,14.8,0.0607,0.0,0.0,0.0,0,.,1,.,1.82,109.4,T6667,44,T5270,44,,,,0,0.358,3.0,"H5, X",V,CTL,,0,0,,S3,AA,,0.0,BHV,,HETR,BHV,Behave,0,,,,,,,,0,,6,12,10,03,,,0,,,,
03RA00461,T8183,44,00,1,42,02,822,C,2,2,7.0,M,118,65,104,0.49,233,166,72,0.353,3.3,3.3,62,14.0,14.0,0.0601,22.5,3.1,13.9,62,1,1,2+,1.66,110.9,T6699,44,T3858,44,244,,,0,0.379,3.0,F2 <<,2,CTL,,99,99,N,S3,AA,STUD,86.0,118,,CTL,.,sale,0,,,,,,,,0,,7,11,10,03,92,0918,4472,,,,
03RA00462,T8185,44,00,1,42,02,882,C,2,2,7.0,M,118,69,104,0.538,232,159,72,0.315,4.3,4.3,58,16.8,16.8,0.0724,27.2,4.6,17.0,56,2,1,3+,1.59,102.6,T6940,44,T4907,44,,,,0,0.316,3.0,"X, WOOL",3,CTL,,99,110,,S2,AA,STUD,100.0,.,,CTL,.,cull,0,,,,,,,,0,,7,11,10,03,93,0819,0,,,,
03RA00463,T8203,44,00,1,41,02,411,M,2,1,6.0,M,119,88,103,0.717,260,189,72,0.353,0.0,0.0,58,16.2,16.2,0.0623,0.0,0.0,0.0,0,.,1,.,1.62,109.6,T6889,44,T5340,44,,,,0,0.358,3.0,F2,3,LWW,,,,,D3,DUD,,0.0,-2-,,HOMO,BHV,cull,0,,,,,,,,0,,6,10,9,03,93,0819,0,,,,
03RA00464,T8277,44,00,1,42,02,912,C,2,2,5.0,M,124,68,98,0.538,206,153,72,0.297,3.2,3.2,58,14.2,14.2,0.0689,27.2,5.7,21.1,56,1,1,3+,1.8,98.0,T6845,44,T6243,44,,,,0,0.313,3.0,,3,CTL,,90,94,,S2,AA,STUD,100.0,.,,CTL,.,cull,0,,,,,,,,0,,5,9,6,03,93,0819,0,,,,
03RA00465,T8296,44,01,1,ID,02,42T,I,3,1,5.0,M,82,110,136,0.716,227,209,72,0.341,3.1,3.1,62,11.8,11.8,0.052,24.3,3.3,13.6,60,1,1,3,2.13,142.4,00064,00,T6011,44,,,,0,0.0,2.0,,1,KK,KK,108,87,,S3,AA,STUD,78.0,43T,,UI,.,UI,0,,,,,,,,0,,5,12,9,03,,,0,,,,
03RA00466,T8306,44,01,1,ID,02,41T,I,1,1,4.0,M,87,97,131,0.64,229,182,72,0.293,0.0,0.0,62,14.4,14.4,0.0629,0.0,0.0,0.0,0,.,1,.,1.39,77.5,09221,00,T6725,44,,,,0,0.0,2.0,PEE SNIFFER,V,MSU,MSU,,,,?,?,,0.0,OSU,,UI,BHV,OSU,0,,,,,,,,0,,3,4,3,03,,,0,,,,
03RA00467,T8315,44,01,1,ID,02,42T,I,2,2,5.0,M,88,90,130,0.59,204,170,72,0.276,3.7,3.7,60,14.4,14.4,0.0706,25.2,4.1,16.2,58,1,1,3-,1.8,124.3,00064,00,T6188,44,,,,0,0.0,2.0,,1,KK,KK,101,99,,S2,AA,,0.0,43alt,,UI,.,UI,0,,,,,,,,0,,5,9,9,03,,,0,,,,
03RA00468,T8316,44,01,1,ID,02,42T,I,2,2,5.0,M,88,87,130,0.575,213,169,72,0.283,0.0,0.0,62,11.8,11.8,0.0554,0.0,0.0,0.0,0,.,1,.,1.8,124.3,00064,00,T6188,44,,,,0,0.0,2.0,,3,KK,KK,,,,?,,,0.0,XVL,,UI,BHV,cull,0,,,,,,,,0,,5,9,9,03,93,0602,0,,,,
03RA00469,T8346,44,01,1,ID,02,41T,I,2,1,4.0,M,91,107,129,0.713,246,189,72,0.285,3.3,3.3,62,15.4,15.4,0.0626,25.6,4.0,15.5,58,1,1,3+,1.77,119.3,09221,00,T6498,44,277,,,0,0.0,2.0,NICE,2,MSU,MSU,100,100,N,S1,A,,0.0,112,,UI,.,sale,0,,,,,,,,1,78481,4,7,7,03,92,0918,4465,,,,
03RA00470,T8355,44,01,1,ID,02,43T,I,2,2,4.0,M,93,86,127,0.577,199,159,72,0.253,0.0,0.0,62,14.0,14.0,0.0704,0.0,0.0,0.0,0,.,1,.,1.77,122.9,T5505,44,T6479,44,,,,0,0.0,2.0,,V,ISA,ISA,,,,Sx,STD,,0.0,OSU,,UI,BHV,OSU,0,,,,,,,,0,,4,7,6,03,,,0,,,,
03RA00471,T8374,44,01,1,41,02,412,M,2,2,4.0,M,95,97,125,0.694,242,206,72,0.378,3.9,3.9,60,15.8,15.8,0.0653,26.2,5.0,19.0,58,1,1,2-,1.95,120.1,T7206,44,T6382,44,,,,0,0.0,2.0,TEASER,V,LWW,,108,105,,D3,DUD,,0.0,OSU,,LWW,TEAZ,OSU,0,,,,,,,,0,,4,8,5,03,,,0,,,,
03RA00472,T8384,44,01,1,ID,02,41T,I,2,2,5.0,M,97,89,121,0.642,210,175,72,0.297,2.9,2.9,60,15.0,15.0,0.0714,25.1,4.0,16.1,58,1,1,3-,1.91,127.7,09221,00,T6152,44,,,,0,0.0,2.0,,V,MSU,MSU,103,97,,D3,DUD,,0.0,OSU,,UI,BHV,OSU,0,,,,,,,,0,,5,10,9,03,,,0,,,,
03RA00473,T8395,44,01,1,ID,02,43T,I,2,2,5.0,M,98,89,120,0.645,209,171,72,0.283,3.8,3.8,60,15.4,15.4,0.0737,25.3,5.3,21.0,58,2,1,2-,1.8,130.8,T5505,44,T5853,44,,,,0,0.0,2.0,H2,V,ISA,ISA,106,103,,D3,DUD,,0.0,OSU,,UI,BHV,OSU,0,,,,,,,,0,,5,9,9,03,,,0,,,,
03RA00474,T8402,44,01,1,ID,02,41T,I,2,2,3.0,M,98,88,120,0.618,263,201,72,0.39,3.3,3.3,60,16.0,16.0,0.0608,25.9,4.5,17.4,58,2,1,3,1.66,113.4,09221,00,T7069,44,,,,0,0.0,2.0,,1,MSU,MSU,105,102,,S7,AAA,STUD,85.0,41alt,,UI,.,UI,0,,,,,,,,0,,2,4,4,03,,,0,,,,
03RA00475,T8413,44,01,1,41,02,413,M,2,2,4.0,M,99,86,119,0.613,214,176,72,0.31,0.0,0.0,60,14.8,14.8,0.0692,0.0,0.0,0.0,0,.,1,.,1.77,120.5,T7305,44,T6904,44,,,,0,0.0,2.0,,V,LWW,,,,,?,?,,0.0,BHV,,LWW,BHV,Behave,0,,,,,,,,0,,4,7,6,03,,,0,,,,
03RA00476,T8439,44,01,1,41,02,414,M,2,2,4.0,M,101,94,119,0.675,205,175,72,0.281,4.1,4.1,58,12.2,12.2,0.0595,26.7,4.3,16.2,56,2,1,3,1.77,121.1,T7181,44,T6780,44,,,,0,0.0,2.0,,1,LWW,L41,98,92,,S4,AAA,,0.0,.,,LWW,.,LWW,0,,,,,,,,0,,4,7,6,03,,,0,,,,
03RA00477,T8457,44,01,1,41,02,412,M,2,2,6.0,M,102,98,118,0.731,232,203,72,0.365,4.3,4.3,60,16.0,16.0,0.069,24.1,5.1,21.0,60,1,1,3+,1.72,128.9,T7206,44,T5283,44,266,,,0,0.0,2.0,RAM,2,LWW,,113,110,N,D3,DUD,,0.0,113,,LWW,BHV,sale,0,,,,,,,,0,,6,11,10,03,92,0918,4467,,,,
03RA00478,T8472,44,01,1,41,02,411,M,2,2,6.0,M,103,90,115,0.666,224,200,72,0.379,4.5,4.5,60,16.4,16.4,0.0732,27.0,4.8,17.7,56,1,1,1-,1.66,101.9,T7470,44,T4980,44,,,,0,0.0,2.0,"TEASER, F2",V,LWW,,103,109,,S0,B,,0.0,OSU,,LWW,TEAZ,OSU,0,,,,,,,,0,,5,10,7,03,,,0,,,,
03RA00479,T8478,44,01,1,42,02,912,C,1,1,3.0,M,103,95,117,0.696,199,168,72,0.253,0.0,0.0,62,15.2,15.2,0.0764,0.0,0.0,0.0,0,.,1,.,1.52,100.8,T7330,44,T7372,44,,,,0,0.0,2.0,,V,CTL,,,,,?,?,,0.0,BHV,,CTL,BHV,Behave,0,,,,,,,,0,,2,3,3,03,,,0,,,,
03RA00480,T8482,44,01,1,41,02,412,M,2,2,7.0,M,103,82,117,0.601,197,168,72,0.299,0.0,0.0,60,12.4,12.4,0.0629,0.0,0.0,0.0,0,.,1,.,1.86,139.1,T7206,44,T4802,44,,,,0,0.0,2.0,F2,V,LWW,,,,,D4,DUD,,0.0,OSU,,LWW,BHV,OSU,0,,,,,,,,0,,7,14,13,03,,,0,,,,
03RA00481,T8489,44,01,1,41,02,411,M,2,2,4.0,M,104,75,114,0.564,211,174,72,0.341,4.4,4.4,58,14.8,14.8,0.0701,29.7,4.8,16.2,50,1,1,2,1.95,131.0,T7470,44,T5981,44,,,,0,0.0,2.0,"ENTR,S3, 50's",3,LWW,,111,101,,S3,AA,,0.0,Pref,,LWW,.,cull,0,,,,,,,,0,,4,8,7,03,93,0819,0,,,,
03RA00482,T8542,44,01,1,42,02,812,C,1,1,5.0,M,106,90,112,0.663,178,169,72,0.272,0.0,0.0,62,13.2,13.2,0.0742,0.0,0.0,0.0,0,.,1,.,1.8,114.1,T7341,44,T6146,44,,,,0,0.0,2.0,,3,CTL,,,,,?,,,0.0,XVL,,CTL,BHV,cull,0,,,,,,,,0,,5,9,9,03,93,0819,0,,,,
03RA00483,T8550,44,01,1,41,02,414,M,1,1,3.0,M,107,101,111,0.773,204,176,72,0.259,4.1,4.1,58,14.8,14.8,0.0725,27.3,4.3,15.8,56,2,1,3+,1.66,116.6,T7181,44,T7404,44,228,,,0,0.0,2.0,,2,LWW,,98,101,N,S1,A,,0.0,114,,LWW,.,sale,0,,,,,,,,0,,3,4,4,03,92,0918,4466,,,,
03RA00484,T8568,44,01,1,42,02,802,C,2,1,5.0,M,107,87,111,0.684,195,158,72,0.245,0.0,0.0,60,15.4,15.4,0.079,0.0,0.0,0.0,0,.,1,.,1.53,102.7,T7407,44,T5264,44,,,,0,0.0,2.0,,3,CTL,,,,,?,,,0.0,XVL,,CTL,.,cull,0,,,,,,,,0,,5,7,7,03,93,0602,0,,,,
03RA00485,T8575,44,01,1,42,02,832,C,2,2,5.0,M,108,80,110,0.624,207,158,72,0.269,0.0,0.0,60,13.6,13.6,0.0657,0.0,0.0,0.0,0,.,1,.,1.8,118.2,T7501,44,T6160,44,,,,0,0.0,2.0,F2,V,CTL,,,,,?,?,,0.0,OSU,,CTL,BHV,OSU,0,,,,,,,,0,,5,9,8,03,,,0,,,,
03RA00486,T8586,44,01,1,41,02,412,M,3,1,5.0,M,108,90,110,0.725,215,168,72,0.269,0.0,0.0,58,14.6,14.6,0.0679,0.0,0.0,0.0,0,.,1,.,2.02,125.6,T7206,44,T6022,44,,,,0,0.0,2.0,RCVR,V,LWW,,,,,D4,DUD,,0.0,OSU,,LWW,BHV,OSU,0,,,,,,,,0,,5,11,8,03,,,0,,,,
03RA00487,T8587,44,01,1,41,02,412,M,3,1,5.0,M,108,85,110,0.664,214,164,72,0.272,0.0,0.0,60,14.4,14.4,0.0673,0.0,0.0,0.0,0,.,1,.,2.02,125.6,T7206,44,T6022,44,,,,0,0.0,2.0,,V,LWW,,,,,?,?,,0.0,OSU,,LWW,BHV,OSU,0,,,,,,,,0,,5,11,8,03,,,0,,,,
03RA00488,T8593,44,01,1,42,02,912,C,1,1,6.0,M,109,82,109,0.64,191,159,72,0.266,0.0,0.0,62,11.2,11.2,0.0586,0.0,0.0,0.0,0,.,1,.,1.62,106.0,T7330,44,T5261,44,,,,0,0.0,2.0,,V,CTL,,,,,?,?,,0.0,OSU,,CTL,BHV,OSU,0,,,,,,,,0,,6,10,10,03,,,0,,,,
03RA00489,T8596,44,01,1,42,02,832,C,1,1,3.0,M,109,86,109,0.677,192,149,72,0.217,0.0,0.0,62,14.4,14.4,0.075,0.0,0.0,0.0,0,.,1,.,1.66,102.5,T7501,44,T7265,44,,,,0,0.0,2.0,F2,V,CTL,,,,,Sx,STD,,0.0,BHV,,CTL,BHV,Behave,0,,,,,,,,0,,3,4,4,03,,,0,,,,
03RA00490,T8608,44,01,1,42,02,872,C,3,1,6.0,M,109,95,109,0.768,203,160,72,0.224,3.6,3.6,58,14.2,14.2,0.07,27.7,4.2,15.1,56,1,1,3+,1.66,99.9,T7570,44,T4752,44,,,,0,0.0,2.0,-INDEX,3,CTL,,87,96,,S2,AA,,0.0,.,,CTL,.,cull,0,,,,,,,,0,,5,10,8,03,93,0819,0,,,,
03RA00491,T8609,44,01,1,42,02,872,C,3,1,6.0,M,109,81,109,0.639,195,162,72,0.279,3.9,3.9,60,13.6,13.6,0.0697,25.3,5.0,19.9,58,1,1,3,1.66,99.9,T7570,44,T4752,44,216,,,0,0.0,2.0,,2,CTL,,90,97,N,S3,AA,,0.0,115,,CTL,.,sale,0,,,,,,,,0,,5,10,8,03,92,0918,4468,,,,
03RA00492,T8614,44,01,1,42,02,852,C,2,2,6.0,M,110,75,108,0.594,194,149,72,0.255,0.0,0.0,64,13.0,13.0,0.067,0.0,0.0,0.0,0,.,1,.,1.72,110.7,T7675,44,T5775,44,,,,0,0.0,2.0,TEASER,V,CTL,,,,,?,?,,0.0,OSU,,CTL,TEAZ,OSU,0,,,,,,,,0,,5,11,9,03,,,0,,,,
03RA00493,T8631,44,01,1,41,02,413,M,3,1,3.0,M,111,100,107,0.838,220,178,72,0.269,3.7,3.7,60,11.8,11.8,0.0536,23.9,3.4,14.4,60,2,1,2-,1.95,138.9,T7305,44,T7321,44,,,,0,0.0,2.0,"F2, 2- <<",1,LWW,L41,104,91,,S4,AAA,,0.0,.,,LWW,.,LWW,0,,,,,,,,0,,3,6,6,03,,,0,,,,
03RA00494,T8637,44,01,1,41,02,412,M,3,2,6.0,M,111,88,107,0.707,234,190,72,0.352,3.6,3.6,60,16.0,16.0,0.0684,23.1,4.8,20.5,62,1,1,3+,2.12,150.4,T7206,44,T5411,44,,,,0,0.0,2.0,"TOP IDX,shag?",1,LWW,L41,119,107,,?,?,,0.0,45alt,,LWW,.,LWW,0,,,,,,,,0,,6,15,13,03,,,0,,,,
03RA00495,T8658,44,01,1,42,02,812,C,1,1,3.0,M,112,99,108,0.755,211,181,72,0.285,0.0,0.0,62,11.8,11.8,0.0559,0.0,0.0,0.0,0,.,1,.,1.66,70.5,T7341,44,T7540,44,,,,0,0.0,2.0,BIG,3,CTL,,,,,?,,,0.0,XVL,,CTL,BHV,cull,0,,,,,,,,0,,2,4,1,03,93,0819,0,,,,
03RA00496,T8661,44,01,1,41,02,411,M,2,2,6.0,M,112,76,108,0.612,225,181,72,0.365,0.0,0.0,62,13.4,13.4,0.0596,0.0,0.0,0.0,0,.,1,.,1.62,118.9,T7470,44,T5496,44,,,,0,0.0,2.0,F2,3,LWW,,,,,?,,,0.0,XVL,,LWW,.,cull,0,,,,,,,,0,,6,10,10,03,93,0602,0,,,,
03RA00497,T8680,44,01,1,42,02,842,C,2,2,6.0,M,113,80,107,0.636,229,172,72,0.319,0.0,0.0,60,12.4,12.4,0.0541,0.0,0.0,0.0,0,.,1,.,1.62,98.9,T7480,44,T5299,44,,,,0,0.0,2.0,,V,CTL,,,,,?,?,,0.0,BHV,,CTL,BHV,Behave,0,,,,,,,,0,,6,10,9,03,,,0,,,,
03RA00498,T8687,44,01,1,41,02,411,M,3,2,4.0,M,114,76,106,0.642,206,165,72,0.309,0.0,0.0,60,15.2,15.2,0.0738,0.0,0.0,0.0,0,.,1,.,1.89,122.4,T7470,44,T6686,44,,,,0,0.0,2.0,F2,V,LWW,,,,,?,?,,0.0,OSU,,LWW,BHV,OSU,0,,,,,,,,0,,4,8,6,03,,,0,,,,
03RA00499,T8703,44,01,1,42,02,902,C,2,1,5.0,M,116,80,104,0.666,210,161,72,0.281,0.0,0.0,62,14.8,14.8,0.0705,0.0,0.0,0.0,0,.,1,.,1.69,99.7,T7419,44,T6234,44,,,,0,0.0,2.0,,V,CTL,,,,,?,?,,0.0,OSU,,CTL,BHV,OSU,0,,,,,,,,0,,5,8,6,03,,,0,,,,
03RA00500,T8708,44,01,1,42,02,892,C,2,2,3.0,M,116,77,104,0.647,213,160,72,0.288,0.0,0.0,60,9.0,9.0,0.0423,0.0,0.0,0.0,0,.,1,.,1.66,105.5,T7543,44,T7637,44,,,,0,0.0,2.0,F2+,V,CTL,,,,,?,?,,0.0,OSU,,CTL,BHV,OSU,0,,,,,,,,0,,2,4,4,03,,,0,,,,
03RA00501,T8716,44,01,1,41,02,411,M,2,2,3.0,M,117,80,103,0.669,202,155,72,0.26,0.0,0.0,62,14.6,14.6,0.0723,0.0,0.0,0.0,0,.,1,.,1.95,133.7,T7470,44,T7424,44,,,,0,0.0,2.0,".12 inbr,RUNT",V,LWW,,,,,D3,DUD,,0.0,OSU,,LWW,BHV,OSU,0,,,,,,,,0,,3,6,6,03,,,0,,,,
03RA00502,T8720,44,01,1,42,02,882,C,3,1,6.0,M,117,85,103,0.72,223,181,72,0.333,0.0,0.0,62,12.8,12.8,0.0574,0.0,0.0,0.0,0,.,1,.,2.06,76.5,T7361,44,T4779,44,,,,0,0.0,2.0,F2,V,CTL,,,,,?,?,,0.0,BHV,,CTL,BHV,Behave,0,,,,,,,,0,,6,14,6,03,,,0,,,,
03RA00503,T8723,44,01,1,42,02,822,C,2,2,4.0,M,117,76,103,0.617,173,133,72,0.198,0.0,0.0,60,14.8,14.8,0.0855,0.0,0.0,0.0,0,.,1,.,1.64,115.9,T7161,44,T6829,44,,,,0,0.0,2.0,,V,CTL,,,,,?,?,,0.0,BHV,,CTL,BHV,Behave,0,,,,,,,,0,,4,6,6,03,,,0,,,,
03RA00504,T8726,44,01,1,42,02,902,C,1,1,3.0,M,118,73,102,0.599,196,151,72,0.271,0.0,0.0,60,13.6,13.6,0.0694,0.0,0.0,0.0,0,.,1,.,1.52,94.8,T7419,44,T7653,44,,,,0,0.0,2.0,F2+,V,CTL,,,,,?,?,,0.0,OSU,,CTL,BHV,OSU,0,,,,,,,,0,,3,3,3,03,,,0,,,,
03RA00505,T8729,44,01,1,42,02,862,C,2,1,4.0,M,118,87,102,0.736,212,184,72,0.337,3.1,3.1,62,13.8,13.8,0.0651,24.7,4.7,18.8,60,2,1,3+,1.77,99.8,T7449,44,T6770,44,236,,,0,0.0,2.0,,2,CTL,,92,94,N,S1,A,,0.0,116,,CTL,.,sale,0,,,,,,,,0,,4,7,6,03,92,0918,4469,,,,
03RA00506,T8739,44,01,1,42,02,802,C,3,1,7.0,M,118,77,102,0.647,218,158,72,0.281,0.0,0.0,60,15.6,15.6,0.0716,0.0,0.0,0.0,0,.,1,.,1.59,105.5,T7407,44,T4843,44,,,,0,0.0,2.0,,V,CTL,,,,,?,?,,0.0,OSU,,CTL,BHV,OSU,0,,,,,,,,0,,6,11,10,03,,,0,,,,
03RA00507,T8759,44,01,1,42,02,862,C,1,1,3.0,M,122,75,98,0.644,207,154,72,0.274,0.0,0.0,62,13.0,13.0,0.0628,0.0,0.0,0.0,0,.,1,.,1.52,94.4,T7449,44,T7588,44,,,,0,0.0,2.0,"FX.LEG,8/5/03",6,CTL,,,,,?,,,0.0,XVL,,CTL,BHV,dead,0,,,,,,,,0,,2,3,3,03,54,0805,0,,,,
03RA00508,T8771,44,02,1,ID,02,42T,I,2,2,4.0,Y,85,94,132,0.63,169,169,72,0.249,3.0,3.2,62,8.4,8.7,0.0497,21.3,4.0,19.0,64,1,1,3,1.77,102.3,T7794,44,T6455,44,182,,,0,0.0,1.0,,2,KK,KK,92,93,N,S2,AA,,0.0, 96,,UI,Sprg,sale,0,,,,,,,,0,,4,7,5,03,92,0918,4461,,,,
03RA00509,T8786,44,02,1,ID,02,43T,I,2,1,2.0,Y,89,100,128,0.691,158,158,71,0.193,2.6,2.8,60,7.4,7.7,0.0468,21.0,3.9,18.4,64,1,1,3-,1.95,110.9,T7759,44,T7682,44,179,,,0,0.0,1.0,,2,ISA,ISA,88,86,N,S1,A,,0.0,X,,UI,Sprg,cull,0,,,,,,,,0,,2,4,2,03,93,0922,4454,,,,
03RA00510,T8788,44,02,1,ID,02,43T,I,2,2,5.0,Y,89,97,128,0.658,160,160,72,0.209,3.1,3.3,62,10.2,10.7,0.0638,24.3,4.6,18.7,60,1,1,3+,1.58,122.2,T7759,44,T6114,44,196,,,0,0.0,1.0,DETACHED EP's,2,ISA,ISA,101,101,N,S1,A,,0.0,X,,UI,Sprg,cull,0,,,,,,,,0,,5,7,8,03,93,0922,4463,,,,
03RA00511,T8798,44,02,1,ID,02,41T,I,3,2,5.0,Y,90,111,127,0.767,211,211,71,0.332,3.0,3.2,62,11.6,12.2,0.055,23.2,4.2,17.9,62,1,1,3,1.69,119.1,09221,00,T6207,44,,,,0,0.0,1.0,NICE,1,MSU,MSU,112,110,,S2,AA,,0.0,44alt,,UI,.,UI,0,,,,,,,,0,,5,8,7,03,,,0,,,,
03RA00512,T8801,44,02,1,ID,02,42T,I,3,2,3.0,Y,90,91,127,0.635,146,146,72,0.183,2.8,3.0,60,9.4,9.9,0.0644,21.7,4.1,19.1,64,1,1,3,2.09,124.5,T7794,44,T7095,44,184,,,0,0.0,1.0,,2,KK,KK,98,98,N,S2,AA,,0.0, 98,,UI,Sprg,sale,0,,,,,,,,0,,3,7,5,03,92,0918,4435,,,,
03RA00513,T8804,44,02,1,ID,02,42T,I,2,2,4.0,Y,90,101,127,0.692,191,191,72,0.299,3.2,3.4,62,9.8,10.3,0.0513,22.7,3.6,15.8,62,1,1,3,1.64,103.5,T7794,44,T6510,44,222,,,0,0.0,1.0,NICE,2,KK,KK,100,101,N,S2,AA,,0.0, 90,,UI,Sprg,sale,0,,,,,,,,0,,4,6,5,03,92,0918,4436,,,,
03RA00514,T8811,44,02,1,ID,02,41T,I,2,1,3.0,Y,91,130,128,0.917,239,239,71,0.365,2.9,3.1,60,12.6,13.3,0.0527,23.3,4.2,18.0,62,2,1,3+,1.95,103.3,09221,00,T7064,44,,,,0,0.0,1.0,NICE,1,MSU,MSU,110,115,,S3,AA,,0.0,e.3,,UI,.,UI,0,,,,,,,,0,,3,6,3,03,,,0,,,,
03RA00515,T8820,44,02,1,ID,02,43T,I,2,1,2.0,Y,92,98,127,0.669,166,166,72,0.227,2.8,3.0,62,7.6,8.0,0.0458,20.2,3.3,16.4,70,1,1,3,1.78,111.6,T7759,44,T7705,44,,,,0,0.0,1.0,ESCAPEE 7/11,7,ISA,ISA,92,89,,?,,,0.0,.,,UI,Sprg,dead,0,,,,,,,,0,,2,3,2,03,97,0711,0,,,,
03RA00516,T8839,44,02,1,ID,02,41T,I,2,2,3.0,Y,94,87,125,0.597,188,188,72,0.338,2.4,2.6,62,10.4,11.0,0.0553,21.8,3.4,15.8,64,1,1,3,1.81,124.6,09221,00,T7025,44,207,,,0,0.0,1.0,NICE,2,MSU,MSU,111,101,N,SP,B,,0.0, 92,,UI,Sprg,sale,0,,,,,,,,0,,3,5,5,03,92,0918,4455,,,,
03RA00517,T8841,44,02,1,ID,02,43T,I,2,2,4.0,Y,94,110,125,0.788,155,155,72,0.151,2.7,2.9,62,8.0,8.5,0.0516,22.8,4.7,20.4,62,1,1,3,1.77,122.9,T7759,44,T6479,44,180,,,0,0.0,1.0,,2,ISA,ISA,92,88,N,S1,A,,0.0,103,,UI,Sprg,sale,0,,,,,,,,0,,4,7,6,03,92,0918,4456,,,,
03RA00518,T8843,44,02,1,ID,02,41T,I,2,2,6.0,Y,94,91,125,0.612,206,206,72,0.385,2.8,3.0,62,10.6,11.2,0.0515,21.2,3.4,15.9,64,1,2,3+,1.52,122.2,09221,00,T5506,44,233,,,0,0.0,1.0,NICE,2,MSU,MSU,115,105,N,S5,AAA,,0.0, 86,,UI,Sprg,sale,0,,,,,,,,1,78477,6,9,10,03,92,0918,4451,,,,
